,uri,date,volume,abstract,subjects,date_type,ispublished,rev_number,status_changed,issn,full_text_status,publisher,publication,divisions,dir,related_url,documents,lastmod,official_url,number,userid,pagerange,metadata_visibility,eprint_status,eprintid,datestamp,refereed,title,type,creators,event_dates,pres_type,event_location,event_title,event_type,keywords,corp_creators,contact_email,funders,projects,contributors,referencetext,pages,id_number,patent_applicant,succeeds,book_title,isbn,place_of_pub,series,institution,monograph_type,department
47,http://repository.lppm.unila.ac.id/id/eprint/32288,1970-01-01 00:00:00.000002020,3.0,"In relation to promoting global issues in international forums, several sources of international law are formed. These formed laws are in the figure of law-making treaties, which are closely related to international regimes that influence the behavior of international actors. However, in developing countries, such as Indonesia, International law is considered the outermost layer of the legal order under national law, colonial law, religious law, and customary law. Thus, it is a challenge for international laws to be enforced in a broad society. Therefore to make international law hold an implementative power, the laws need to be adopted in the national law. This article aims to examine the implication of international laws, especially in international treaties towards Indonesia legislation. It is carried out by mapping a series of international treaties ratified and enacted through national laws in Indonesia. The results of this study demonstrates that until 2019 the Indonesian Government has bound itself in 302 agreements. From the 302 treaties, only 61 international treaties were Law-Making Treaty, and only UNCLOS 1982 has implicated by the Indonesian Government through Law No. 32 of 2014 concerning Maritime Law.",['K1'],published,pub,6,2021-06-08 06:35:59,ISSN 2598-795X (online); 2598-7925 (print),public,"Universitas Jambi, Faculty of Law",Jambe Law Journal,['FH3'],disk0/00/03/22/88,,"[{'eprintid': 32288, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/146448', 'pos': 1, 'format': 'text', 'main': 'Law making.pdf', 'docid': 146448, 'files': [{'mime_type': 'application/pdf', 'hash': '45af9582022a070f788a12e7cc254af8', 'fileid': 382146, 'datasetid': 'document', 'mtime': '2021-06-08 05:12:01', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/382146', 'filename': 'Law making.pdf', 'filesize': 284639, 'objectid': 146448}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2021-06-08 06:35:59,https://jlj.unja.ac.id/index.php/home/article/view/48,2.0,347,191-210,show,archive,32288,2021-06-08 06:35:59,TRUE,"Law Making Treaties: The Implication of
International Law towards Indonesia’s
Legislations",article,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'family': 'Rudi Natamiharja', 'lineage': None, 'honourific': None}}, {'id': 'rudy.1981@fh.unila.ac.id', 'name': {'given': 'Rudy', 'honourific': None, 'family': 'Rudy', 'lineage': None}}, {'id': 'chaidirali678@gmail.com', 'name': {'given': 'Ali', 'honourific': None, 'lineage': None, 'family': 'Chaidir'}}]",,,,,,,,,,,,,,,,,,,,,,,
48,http://repository.lppm.unila.ac.id/id/eprint/34437,1970-01-01 00:00:00.000002020,,Kedaulatan merupakan hak dasar bagi manusia yang harus diraih dan dipertahankan. Karena identik dengan kemampuan untuk bertindak dan berfikir berdasarkan keinginan pribadi tanpa intervensi dan paksaan dari pihak luar. Demikian juga halnya dengan suatu negara atau pemerintahan.,['K1'],published,pub,8,2021-10-11 00:57:26,,public,Graha Ilmu,,['FH3'],disk0/00/03/44/37,,"[{'placement': 1, 'eprintid': 34437, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154958', 'pos': 1, 'security': 'public', 'files': [{'fileid': 405313, 'datasetid': 'document', 'hash': '0a52e0124abce56f48e3e4f7cc2be895', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-08 13:10:54', 'objectid': 154958, 'filesize': 630755, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405313', 'filename': 'buku pemilu dan pemilukada.pdf'}], 'main': 'buku pemilu dan pemilukada.pdf', 'docid': 154958, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2021-10-11 00:57:26,,,347,,show,archive,34437,2021-10-11 00:57:26,TRUE,Pemilu Dan Pemilukada,book,"[{'id': 'rudy.1981@fh.unila.ac.id', 'name': {'honourific': None, 'family': 'Rudy', 'lineage': None, 'given': 'Rudy'}}, {'id': None, 'name': {'given': 'M. Iwan', 'family': 'Satriawan', 'lineage': None, 'honourific': None}}]",,,,,,,,,,,,,90.0,,,,,978-623-228-734-1,Ruko Jambusari 7A Yogyakarta,,,,
49,http://repository.lppm.unila.ac.id/id/eprint/34438,2020-12-01 00:00:00.000000000,,"Buku ini membahas tentang Transformasi Kedaulatan Konstitusional. Secara khusus, buku ini menjelaskan transformasi kedaulatan konstitusional terlihat dari tiga unsur diantaranya transformasi kedaulatan konstitusional dalam norma konstitusi, transformasi kedaulatan konstitusional dalam penafsiran konstitusi dan transformasi kedaulatan konstitusional dalam dalam perkembangan ketatanegaraan Indonesia.",['K1'],published,pub,7,2021-10-11 00:57:33,,public,Pusaka Media,,['FH3'],disk0/00/03/44/38,,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154959', 'pos': 1, 'eprintid': 34438, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'transformasi kedaulatan konstitusional(1).pdf', 'docid': 154959, 'files': [{'hash_type': 'MD5', 'mtime': '2021-10-08 14:15:00', 'filesize': 645650, 'objectid': 154959, 'filename': 'transformasi kedaulatan konstitusional(1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/405320', 'fileid': 405320, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '6b2224d24f52f7afcba3b51f331de653'}]}]",2021-10-11 00:57:33,,,347,,show,archive,34438,2021-10-11 00:57:33,TRUE,Transformasi Kedaulatan Konstitusional,book,"[{'name': {'given': 'Rudy', 'honourific': None, 'lineage': None, 'family': 'Rudy'}, 'id': 'rudy.1981@fh.unila.ac.id'}, {'id': 'utiameylina.umar.fh.unila@gmail.com', 'name': {'given': 'Meylina', 'honourific': None, 'family': 'Utia', 'lineage': None}}, {'name': {'given': 'Budiyono', 'honourific': None, 'lineage': None, 'family': 'Budiyono'}, 'id': None}, {'name': {'family': 'Yusnani', 'lineage': None, 'honourific': None, 'given': 'Hasyimzoem'}, 'id': 'yus_zoem@yahoo.com'}]",,,,,,,,,,,,,114.0,,,,,978-623-6569-95-5,"Jl. Endro Suratmin, Pandawa Raya. No. 100 Kopri Jaya Sukarame Bandarlampung",,,,
50,http://repository.lppm.unila.ac.id/id/eprint/28625,1970-01-01 00:00:00.000002020,,"Penilai Rekan Sejawat terhadap Editor Buku: ""Pemetaan Provinsi Lampung dalam Berkelanjutan IMTGT 2036""",['K1'],published,pub,7,2021-03-29 01:22:06,,public,Graha Ilmu Yogyakarta,,['FH3'],disk0/00/02/86/25,,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42684', 'pos': 1, 'eprintid': 28625, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 42684, 'main': 'Pemerataan Provinsi Lampung_Editor Buku.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '63d1455dd530d9011de5c4890ffc4210', 'datasetid': 'document', 'fileid': 254016, 'mtime': '2021-03-28 04:47:18', 'hash_type': 'MD5', 'filename': 'Pemerataan Provinsi Lampung_Editor Buku.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/254016', 'filesize': 505767, 'objectid': 42684}]}]",2021-03-29 01:22:06,,,276,,show,archive,28625,2021-03-29 01:22:06,,"Peer Review Editor Buku: ""Pemetaan Provinsi Lampung dalam Berkelanjutan IMTGT 2036""",other,"[{'name': {'given': 'Bayu', 'lineage': None, 'family': 'Sujadmiko', 'honourific': None}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
51,http://repository.lppm.unila.ac.id/id/eprint/28627,2020-12-01 00:00:00.000000000,,"Penilaian Rekan Sejawat terhadap Jurnal Ilmiah Nasional Terakreditasi sinta 4: ""Kebijakan Tindak Pidana Penyelundupan Benih Lobster di Provinsi Lampung""",['K1'],published,pub,9,2021-03-29 01:22:12,,public,FISIP Universitas Lampung (Jurnal Administratio),,['FH3'],disk0/00/02/86/27,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 42686, 'main': 'Penyelundupan Benih_Jurnal Nasional Sinta 4.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-03-28 04:54:52', 'objectid': 42686, 'filesize': 513515, 'uri': 'http://repository.lppm.unila.ac.id/id/file/254030', 'filename': 'Penyelundupan Benih_Jurnal Nasional Sinta 4.pdf', 'datasetid': 'document', 'fileid': 254030, 'hash': 'bb64dbba7effd68572482463bb039c3a', 'mime_type': 'application/pdf'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42686', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 28627}]",2021-03-29 01:22:12,,,276,,show,archive,28627,2021-03-29 01:22:12,,"Peer Review Jurnal Ilmiah Nasional Terakreditasi sinta 4: ""Kebijakan Tindak Pidana Penyelundupan Benih Lobster di Provinsi Lampung""",other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Sujadmiko', 'given': 'Bayu'}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
52,http://repository.lppm.unila.ac.id/id/eprint/28602,1970-01-01 00:00:00.000002020,,"Penilaian Rekan Sejawat terhadap Artikel Ilmiah pada Jurnal Internasional terindeks DOAJ; ""Indonesia Crisis Response to Covid 19 Pandemic; from Various Level of Government and Network Action to Policy""",['K1'],,pub,7,2021-03-29 08:00:23,,public,Alexandre Loan Cuza University,,['FH3'],disk0/00/02/86/02,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 42661, 'main': 'Crisis Response Covid 19_Jurnal Internasional DOAJ.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '6d213324c7976bb813bb9cfb9d56bd55', 'fileid': 253854, 'datasetid': 'document', 'filename': 'Crisis Response Covid 19_Jurnal Internasional DOAJ.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/253854', 'filesize': 549966, 'objectid': 42661, 'mtime': '2021-03-28 02:42:30', 'hash_type': 'MD5'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42661', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 28602}]",2021-03-29 08:00:23,http://www.jopafl.com/uploads/issue17/INDONESIA_CRISIS_RESPONSE_TO_COVID19_PANDEMIC_FROM_VARIOUS_LEVEL_OF_GOVERNMENT_AND_NETWORK_ACTIONS_TO_POLICY.pdf,,276,,show,archive,28602,2021-03-29 08:00:23,,"Peer Review Jurnal Internasional terindeks DOAJ; ""Indonesia Crisis Response to Covid 19 Pandemic; from Various Level of Government and Network Action to Policy""",other,"[{'name': {'given': 'Bayu', 'lineage': None, 'family': 'Sujadmiko', 'honourific': None}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
53,http://repository.lppm.unila.ac.id/id/eprint/28607,2020-05-01 00:00:00.000000000,,"Penilaian rekan Sejawat Terhadap Jurnal Nasional Teakreditasi Sinta 2: ""the Concept of E Voting Mechanism Based On Law of General Election and Information Security""",['K1'],published,pub,7,2021-03-29 01:21:01,,public,Fakultas Hukum Universitas Jambi (Jambe Law Journal),,['FH3'],disk0/00/02/86/07,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'E Voting Mechanism_Jurnal Nasional Sinta 2.pdf', 'docid': 42666, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/253889', 'filename': 'E Voting Mechanism_Jurnal Nasional Sinta 2.pdf', 'filesize': 561404, 'objectid': 42666, 'mtime': '2021-03-28 03:21:00', 'hash_type': 'MD5', 'hash': '4e0625ef7fcf6000e80c960e5be65077', 'mime_type': 'application/pdf', 'fileid': 253889, 'datasetid': 'document'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42666', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 28607}]",2021-03-29 01:21:01,,,276,,show,archive,28607,2021-03-29 01:21:01,,"Peer Review Jurnal Nasional Teakreditasi Sinta 2: ""the Concept of E Voting Mechanism Based On Law of General Election and Information Security""",other,"[{'id': 'bayu.sujadmiko@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Sujadmiko', 'honourific': None, 'given': 'Bayu'}}]",,,,,,,,,,,,,,,,,,,,,,,
54,http://repository.lppm.unila.ac.id/id/eprint/28616,2020-04-01 00:00:00.000000000,,"Penilaian Rekan Sejawat Laporan Penelitian: ""Kajian Konsep Penerapan E Voting Mechanism Berbasis Undang-Undang Pemilu dan Keamanan informasi""",['K1'],published,pub,8,2021-03-29 01:21:31,,public,LPPM UNILA,,['FH3'],disk0/00/02/86/16,,"[{'format': 'text', 'main': 'EVoting_Laporan Penelitian.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-03-28 03:52:25', 'objectid': 42676, 'filesize': 401336, 'uri': 'http://repository.lppm.unila.ac.id/id/file/253956', 'filename': 'EVoting_Laporan Penelitian.pdf', 'fileid': 253956, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '8247ca7e4be68186f8d695be6644d2e1'}], 'docid': 42676, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 28616, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42676', 'pos': 1}]",2021-03-29 01:21:31,,,276,,show,archive,28616,2021-03-29 01:21:31,,"Peer Review Laporan Penelitian: ""Kajian Konsep Penerapan E Voting Mechanism Berbasis Undang-Undang Pemilu dan Keamanan informasi""",other,"[{'name': {'given': 'Bayu', 'honourific': None, 'lineage': None, 'family': 'Sujadmiko'}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
55,http://repository.lppm.unila.ac.id/id/eprint/28604,2020-07-01 00:00:00.000000000,,"Penilaian Rekan Sejawat terhdap Laporan Penelitian  ""Kajian Strategis Digital Right Management terhadap Ilegal Peer to Peer Market untuk Mendorong Perlindungan Digital Content """,['K1'],published,pub,7,2021-03-29 08:00:26,,public,LPPM UNILA,,['FH3'],disk0/00/02/86/04,,"[{'format': 'text', 'docid': 42663, 'main': 'DRM illegal P2P_Laporan Penelitian .pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-03-28 03:02:15', 'filesize': 439997, 'objectid': 42663, 'filename': 'DRM illegal P2P_Laporan Penelitian .pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/253868', 'datasetid': 'document', 'fileid': 253868, 'mime_type': 'application/pdf', 'hash': '396cf9c599120d09707dc3652cbf8e38'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 28604, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42663', 'pos': 1}]",2021-03-29 08:00:26,,,276,,show,archive,28604,2021-03-29 08:00:26,,"Peer Review Laporan Penelitian: ""Kajian Strategis Digital Right Management terhadap Ilegal Peer to Peer Market untuk Mendorong Perlindungan Digital Content """,other,"[{'name': {'given': 'Bayu', 'family': 'Sujadmiko', 'lineage': None, 'honourific': None}, 'id': 'bayu.sujadmiko@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
56,http://repository.lppm.unila.ac.id/id/eprint/28611,2020-11-04 00:00:00.000000000,,"Penilaian Rekan Sejawat Sertifikat HAKI (Hak Cipta): ""Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha """,['K1'],published,pub,7,2021-03-29 01:21:14,,public,Kementerian Hukum dan HAM,,['FH3'],disk0/00/02/86/11,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'Eksploitasi Teknologi_HAKI.pdf', 'files': [{'mtime': '2021-03-28 03:40:39', 'hash_type': 'MD5', 'filename': 'Eksploitasi Teknologi_HAKI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/253917', 'filesize': 378916, 'objectid': 42670, 'hash': '9e5cac8dac8d1091e7819e5547aaead3', 'mime_type': 'application/pdf', 'fileid': 253917, 'datasetid': 'document'}], 'docid': 42670, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42670', 'pos': 1, 'eprintid': 28611, 'placement': 1}]",2021-03-29 01:21:14,,,276,,show,archive,28611,2021-03-29 01:21:14,,"Peer Review Sertifikat HAKI (Hak Cipta): ""Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha """,other,"[{'id': 'bayu.sujadmiko@fh.unila.ac.id', 'name': {'given': 'Bayu', 'family': 'Sujadmiko', 'lineage': None, 'honourific': None}}]",,,,,,,,,,,,,,,,,,,,,,,
57,http://repository.lppm.unila.ac.id/id/eprint/25699,2020-09-26 00:00:00.000000000,,"World Intellectual Property Organization or commonly abbreviated as WIPO is an international organization that provides services, policies, information, and cooperation on intellectual property. At WIPO, trademarks can be registered through a system called the Madrid System or known as The International Trademark System. Madrid System was formed based on two agreements, namely Madrid Agreement Concerning The International Registration of Marks 1891 and The Protocol to that Agreement 1989. Indonesia itself is relatively new in implementing and acceding to the provisions of the 1989 Madrid Protocol, namely on September 30, 2017, with the issuance of Government Regulation No. 92 of 2017 and began to be implemented on January 2, 2018. The problem in this research is how to implement The International Trademark System in Indonesia. The method used is normative juridical. The implementation of The International Trademark System in Indonesia can be seen from changes in various aspects such as 1) Legal aspects, through the promulgation of Government Regulation No. 22 of 2018 and the publication of the rules regarding the Madrid System in Law No. 20 of 2016 concerning Trademarks and Geographical Indications, so that it makes registration requirements simpler and the registration process shorter; 2) Organizational aspects, through completing the waiting list (backlog), increasing the number of examiners, and establishing a Madrid Unit in Indonesia as the party responsible for implementing the Madrid System; 3) Administrative aspects, through adjustments to operational procedures with the Madrid System, so that standard operating procedures are in accordance with the role of the Director-General of Intellectual Property as offices of countries of origin and offices of destination countries; 4) Automation aspects, through the development of the DGIP information technology system with the use of the Industrial Property Automation System (IPAS), namely the system used by Madrid Union member countries for trademark registration, so that administrative activities can be carried out automatically; 5) Educational aspect, through holding seminars and technical guidance to interested parties.",['K1'],submitted,submitted,7,2020-11-17 03:06:03,,public,,,['FH3'],disk0/00/02/56/99,,"[{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'language': 'en', 'rev_number': 1, 'main': 'How Indonesia Harmonize the International Trademark System.docx', 'files': [{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': 'c26efa5e2599491695a19b8e210b9bc8', 'fileid': 231397, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/231397', 'filename': 'How Indonesia Harmonize the International Trademark System.docx', 'objectid': 39488, 'filesize': 89903, 'mtime': '2020-11-17 02:52:43', 'hash_type': 'MD5'}], 'docid': 39488, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39488', 'security': 'public', 'placement': 1, 'eprintid': 25699}]",2020-11-17 03:06:03,,,276,1-12,show,archive,25699,2020-11-17 03:06:03,FALSE,How Indonesia Harmonize the International Trademark System,conference_item,"[{'id': 'bayu.sujadmiko@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Sujadmiko', 'given': 'Bayu'}}, {'id': 'desy.churulaini@fh.unila.ac.id', 'name': {'given': 'Desy', 'lineage': None, 'family': 'Churul Aini', 'honourific': None}}, {'id': None, 'name': {'given': 'Muhammad Febriyan', 'honourific': None, 'family': 'Saputra', 'lineage': None}}]",26 September 2020,paper,Fakultas Hukum UNILA,ICETLAWBE 2020,conference,,,,,,,,,,,,,,,,,,
