,metadata_visibility,eprint_status,eprintid,datestamp,documents,lastmod,userid,refereed,title,creators,type,subjects,uri,divisions,publication,dir,rev_number,ispublished,status_changed,full_text_status,date_type,abstract,publisher,corp_creators,note,referencetext,contact_email,number,official_url,id_number,pagerange,volume,issn,isbn,place_of_pub,editors,pages,related_url,contributors,event_location,pres_type,event_dates,event_title,event_type,book_title
58,show,archive,23166,2020-07-13 07:30:40,"[{'eprintid': 23166, 'placement': 1, 'security': 'public', 'formatdesc': 'SIMILARITY', 'uri': 'http://repository.lppm.unila.ac.id/id/document/36717', 'pos': 1, 'format': 'other', 'files': [{'objectid': 36717, 'filesize': 3393329, 'filename': '8. How Government Spending on Public Sector Affect The Economic Growth.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212244', 'hash_type': 'MD5', 'mtime': '2020-07-13 04:20:03', 'datasetid': 'document', 'fileid': 212244, 'hash': 'f89050a643895e299af0f0e867d9ded1', 'mime_type': 'application/pdf'}], 'main': '8. How Government Spending on Public Sector Affect The Economic Growth.pdf', 'docid': 36717, 'content': 'other', 'rev_number': 2, 'language': 'en', 'mime_type': 'application/pdf'}]",2020-07-13 07:30:40,914,,How Government Spending on Public Sector Affect The Economic Growth?,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'family': 'ambya', 'lineage': None, 'honourific': None, 'given': 'ambya'}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23166,['FEB5'],,disk0/00/02/31/66,8,pub,2020-07-13 07:30:40,public,,,Semarang State University,,,,,,,,,,,,,,,,,,,,,,
59,show,archive,23754,2020-08-31 02:10:42,"[{'eprintid': 23754, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37384', 'pos': 1, 'format': 'text', 'docid': 37384, 'main': 'How Government Spending on Public.pdf', 'files': [{'filename': 'How Government Spending on Public.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216781', 'filesize': 650271, 'objectid': 37384, 'mtime': '2020-08-28 09:13:35', 'hash_type': 'MD5', 'hash': 'aa6b711c188160ad45b6d8fb98d9dc16', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 216781}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2020-08-31 02:10:42,914,,How Government Spending on Public Sector Affect The Economic Growth?,"[{'name': {'given': 'ambya', 'honourific': None, 'lineage': None, 'family': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23754,['FEB5'],,disk0/00/02/37/54,7,pub,2020-08-31 02:10:42,public,,,Semarang State University,,,,,,,,,,,,,,,,,,,,,,
60,show,archive,23752,2020-08-31 02:09:27,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37382', 'eprintid': 23752, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'filename': 'Human Development Index.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216767', 'filesize': 630653, 'objectid': 37382, 'mtime': '2020-08-28 09:10:50', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'd0a0f87c3b1358d9109794b729577308', 'datasetid': 'document', 'fileid': 216767}], 'main': 'Human Development Index.pdf', 'docid': 37382}]",2020-08-31 02:09:27,914,,Human Development Index (HDI) in Lampung Province Period 2013-2018,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23752,['FEB5'],,disk0/00/02/37/52,7,pub,2020-08-31 02:09:27,public,,,Sriwijaya International Journal of Dynamic Economics and Business,,,,,,,,,,,,,,,,,,,,,,
61,show,archive,23220,2020-07-16 07:34:10,"[{'formatdesc': 'SIMILARITY', 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/36781', 'pos': 1, 'eprintid': 23220, 'placement': 1, 'content': 'other', 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'format': 'other', 'files': [{'objectid': 36781, 'filesize': 4788674, 'filename': '11. Pengaruh PNPM Dan Alokasi Anggaran Belanja Daerah Untuk Pendidikan, Kesehatan Dan Pekerjaan Umum Terhadap Kemiskinan Di Provinsi Lampung.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212630', 'hash_type': 'MD5', 'mtime': '2020-07-16 04:35:38', 'datasetid': 'document', 'fileid': 212630, 'hash': 'd3279385e13ebd7cd10b9d690b0924fa', 'mime_type': 'application/pdf'}], 'main': '11. Pengaruh PNPM Dan Alokasi Anggaran Belanja Daerah Untuk Pendidikan, Kesehatan Dan Pekerjaan Umum Terhadap Kemiskinan Di Provinsi Lampung.pdf', 'docid': 36781}]",2020-07-16 07:34:10,914,,"Pengaruh PNPM Dan Alokasi Anggaran Belanja Daerah Untuk
Pendidikan, Kesehatan Dan Pekerjaan Umum Terhadap
Kemiskinan Di Provinsi Lampung","[{'name': {'lineage': None, 'family': 'ambya', 'honourific': None, 'given': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23220,['FEB5'],,disk0/00/02/32/20,8,pub,2020-07-16 07:34:10,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
62,show,archive,23758,2020-08-31 02:16:56,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37388', 'pos': 1, 'eprintid': 23758, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Pengaruh PNPM dan Alokasi Anggaran.pdf', 'docid': 37388, 'files': [{'datasetid': 'document', 'fileid': 216809, 'mime_type': 'application/pdf', 'hash': '6588e423ef140e66c1ad21738b62bba0', 'hash_type': 'MD5', 'mtime': '2020-08-28 09:18:50', 'objectid': 37388, 'filesize': 668775, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216809', 'filename': 'Pengaruh PNPM dan Alokasi Anggaran.pdf'}]}]",2020-08-31 02:16:56,914,,"Pengaruh PNPM Dan Alokasi Anggaran Belanja Daerah Untuk Pendidikan, Kesehatan Dan Pekerjaan Umum Terhadap Kemiskinan Di Provinsi Lampung","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'lineage': None, 'family': 'ambya', 'honourific': None}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23758,['FEB5'],,disk0/00/02/37/58,7,pub,2020-08-31 02:16:56,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
63,show,archive,23202,2020-07-15 01:15:01,"[{'placement': 1, 'eprintid': 23202, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36762', 'pos': 1, 'security': 'public', 'formatdesc': 'SIMILARITY', 'main': '13. Pengaruh Perubahan Harga Beras terhadap Pola Konsumsi Pangan Pada Rumah Tangga Dalam Jangka Pendek.pdf', 'docid': 36762, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/212531', 'filename': '13. Pengaruh Perubahan Harga Beras terhadap Pola Konsumsi Pangan Pada Rumah Tangga Dalam Jangka Pendek.pdf', 'filesize': 4328890, 'objectid': 36762, 'mtime': '2020-07-15 00:48:01', 'hash_type': 'MD5', 'hash': '5c1f43bd9afb4f42acebe26e052e928a', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 212531}], 'format': 'other', 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'other'}]",2020-07-15 01:15:01,914,,"Pengaruh Perubahan Harga Beras terhadap Pola Konsumsi
Pangan Pada Rumah Tangga Dalam Jangka Pendek","[{'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23202,['FEB5'],,disk0/00/02/32/02,8,pub,2020-07-15 01:15:01,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
64,show,archive,23756,2020-08-31 02:16:33,"[{'main': 'Pengaruh Perubahan Harga Beras.pdf', 'docid': 37386, 'files': [{'hash': '9855a1a8ba3c614d4253115e205c9b20', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 216795, 'mtime': '2020-08-28 09:16:33', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216795', 'filename': 'Pengaruh Perubahan Harga Beras.pdf', 'objectid': 37386, 'filesize': 637955}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 23756, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37386', 'security': 'public'}]",2020-08-31 02:16:33,914,,Pengaruh Perubahan Harga Beras terhadap Pola Konsumsi Pangan Pada Rumah Tangga Dalam Jangka Pendek,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'honourific': None, 'family': 'ambya', 'lineage': None, 'given': 'ambya'}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23756,['FEB5'],,disk0/00/02/37/56,7,pub,2020-08-31 02:16:33,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
65,show,archive,23187,2020-07-14 06:39:20,"[{'format': 'other', 'main': '16. Perkembangan Daerah Otonom Baru (DOB) Di Provinsi Lampung (Model Tipologi Klassen) (1).pdf', 'docid': 36737, 'files': [{'filename': '16. Perkembangan Daerah Otonom Baru (DOB) Di Provinsi Lampung (Model Tipologi Klassen) (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212413', 'filesize': 4151575, 'objectid': 36737, 'mtime': '2020-07-14 06:30:58', 'hash_type': 'MD5', 'hash': '8e08bef79cdbf4e1db4e409f8cdc75c8', 'mime_type': 'application/pdf', 'fileid': 212413, 'datasetid': 'document'}], 'content': 'other', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2, 'eprintid': 23187, 'placement': 1, 'security': 'public', 'formatdesc': 'SIMILARITY', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36737'}]",2020-07-14 06:39:20,914,,"Perkembangan Daerah Otonom
Baru (DOB) Di Provinsi Lampung
(Model Tipologi Klassen)","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'honourific': None, 'lineage': None, 'family': 'ambya'}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23187,['FEB5'],,disk0/00/02/31/87,8,pub,2020-07-14 06:39:20,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
66,show,archive,23760,2020-08-31 02:17:38,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37390', 'security': 'public', 'placement': 1, 'eprintid': 23760, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Perkembangan Daerah Otonom Baru.pdf', 'docid': 37390, 'files': [{'hash_type': 'MD5', 'mtime': '2020-08-28 09:26:05', 'filesize': 633885, 'objectid': 37390, 'filename': 'Perkembangan Daerah Otonom Baru.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216823', 'fileid': 216823, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '74dcd98e9b0dddcc37e7aa115beca0d4'}], 'format': 'text'}]",2020-08-31 02:17:38,914,,Perkembangan Daerah Otonom Baru (DOB) Di Provinsi Lampung (Model Tipologi Klassen),"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'lineage': None, 'family': 'ambya', 'honourific': None}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23760,['FEB5'],,disk0/00/02/37/60,7,pub,2020-08-31 02:17:38,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
67,show,archive,23165,2020-07-13 04:02:06,"[{'files': [{'hash': 'cef5a9280b499072dc7cf5b9de473616', 'mime_type': 'application/pdf', 'fileid': 212235, 'datasetid': 'document', 'filename': '9. Program Gerbang Desa Saburai dan Pengentasan Desa Tertinggal Di Provinsi Lampung.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212235', 'objectid': 36716, 'filesize': 2039218, 'mtime': '2020-07-13 03:40:10', 'hash_type': 'MD5'}], 'main': '9. Program Gerbang Desa Saburai dan Pengentasan Desa Tertinggal Di Provinsi Lampung.pdf', 'docid': 36716, 'format': 'other', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2, 'content': 'other', 'placement': 1, 'eprintid': 23165, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36716', 'pos': 1, 'security': 'public', 'formatdesc': 'SIMILARITY'}]",2020-07-13 04:02:06,914,,Program Gerbang Desa Saburai dan Pengentasan Desa Tertinggal Di Provinsi Lampung,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'lineage': None, 'family': 'ambya', 'honourific': None}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23165,['FEB5'],,disk0/00/02/31/65,8,pub,2020-07-13 04:02:06,public,,,Politeknik Negeri Lampung,,,,,,,,,,,,,,,,,,,,,,
68,show,archive,23761,2020-08-31 02:17:49,"[{'format': 'text', 'docid': 37391, 'main': 'Program Gerbang Desa Saburai.pdf', 'files': [{'objectid': 37391, 'filesize': 638731, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216830', 'filename': 'Program Gerbang Desa Saburai.pdf', 'hash_type': 'MD5', 'mtime': '2020-08-28 09:28:22', 'datasetid': 'document', 'fileid': 216830, 'mime_type': 'application/pdf', 'hash': '69b28b63275dc0c943edb1c89f45bf92'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 23761, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37391'}]",2020-08-31 02:17:49,914,,Program Gerbang Desa Saburai dan Pengentasan Desa Tertinggal Di Provinsi Lampung,"[{'name': {'honourific': None, 'lineage': None, 'family': 'ambya', 'given': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23761,['FEB5'],,disk0/00/02/37/61,7,pub,2020-08-31 02:17:49,public,,,Politeknik Negeri Lampung,,,,,,,,,,,,,,,,,,,,,,
69,show,archive,23163,2020-07-13 03:35:16,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/36713', 'pos': 1, 'eprintid': 23163, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/212209', 'filename': '6. RELATIONSHIP BETWEEN GOVERNMENT SPENDING AND PRIVATE INVESTMENT IN INDONESIA.pdf', 'objectid': 36713, 'filesize': 3011605, 'mtime': '2020-07-13 03:06:46', 'hash_type': 'MD5', 'hash': 'f48e1be91bd009f18e01091b2e12fb0a', 'mime_type': 'application/pdf', 'fileid': 212209, 'datasetid': 'document'}], 'main': '6. RELATIONSHIP BETWEEN GOVERNMENT SPENDING AND PRIVATE INVESTMENT IN INDONESIA.pdf', 'docid': 36713}]",2020-07-13 03:35:16,914,,RELATIONSHIP BETWEEN GOVERNMENT SPENDING AND PRIVATE INVESTMENT IN INDONESIA,"[{'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23163,['FEB5'],,disk0/00/02/31/63,7,pub,2020-07-13 03:35:16,public,,,Science & Engineering Research Support Society,,,,,,,,,,,,,,,,,,,,,,
70,show,archive,23750,2020-08-31 02:09:01,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Pemekaran Kabupaten dan Pemerataan.pdf', 'docid': 37380, 'files': [{'mime_type': 'application/pdf', 'hash': 'dbb841bdb4c3987e28c43cd39ec53a4e', 'datasetid': 'document', 'fileid': 216753, 'mtime': '2020-08-28 09:05:29', 'hash_type': 'MD5', 'filename': 'Pemekaran Kabupaten dan Pemerataan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216753', 'objectid': 37380, 'filesize': 609793}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37380', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 23750}]",2020-08-31 02:09:01,914,,Region Augmentation and Development Distribution in Lampung Province,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'family': 'ambya', 'lineage': None, 'honourific': None}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23750,['FEB5'],,disk0/00/02/37/50,7,pub,2020-08-31 02:09:01,public,,,Unit Penelitian Pengabdian kepada Masyarakat Politeknik Negeri Lampung,,,,,,,,,,,,,,,,,,,,,,
71,show,archive,23762,2020-08-31 02:18:03,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/37392', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 23762, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 37392, 'main': 'Relationship Between Government.pdf', 'files': [{'datasetid': 'document', 'fileid': 216837, 'mime_type': 'application/pdf', 'hash': 'c7c55598ccc14998511fecd7309511f2', 'filesize': 649986, 'objectid': 37392, 'filename': 'Relationship Between Government.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216837', 'hash_type': 'MD5', 'mtime': '2020-08-28 09:30:31'}], 'format': 'text'}]",2020-08-31 02:18:03,914,,Relationship Between Government Spending and Private Investment in Indonesia,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'honourific': None, 'lineage': None, 'family': 'ambya'}}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23762,['FEB5'],,disk0/00/02/37/62,7,pub,2020-08-31 02:18:03,public,,,International Journal of Advanced Science and Technology,,,,,,,,,,,,,,,,,,,,,,
72,show,archive,32553,2021-06-14 08:27:48,"[{'files': [{'fileid': 385234, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '5950c79b621340e98f292d7f27355d9f', 'hash_type': 'MD5', 'mtime': '2021-06-14 07:54:16', 'objectid': 147830, 'filesize': 651681, 'filename': '1. Relationship Between Government Spending .....pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/385234'}], 'main': '1. Relationship Between Government Spending .....pdf', 'docid': 147830, 'format': 'other', 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'other', 'placement': 1, 'eprintid': 32553, 'uri': 'http://repository.lppm.unila.ac.id/id/document/147830', 'pos': 1, 'security': 'public', 'formatdesc': 'Peer Review'}]",2021-06-14 08:27:48,184,,Relationship Between Government Spending and Private Investment in Indonesia,"[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'lineage': None, 'family': 'ambya', 'honourific': None, 'given': 'ambya'}}, {'name': {'lineage': None, 'family': 'Saimul', 'honourific': None, 'given': 'Saimul'}, 'id': 'sai_mul@yahoo.com'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/32553,['FEB5'],,disk0/00/03/25/53,8,pub,2021-06-14 08:27:48,public,,,Science and Engineering Research Support Society,,,,,,,,,,,,,,,,,,,,,,
73,show,archive,35245,2021-11-06 05:37:38,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/156044', 'pos': 1, 'eprintid': 35245, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'hash_type': 'MD5', 'mtime': '2021-11-06 05:05:52', 'objectid': 156044, 'filesize': 471081, 'uri': 'http://repository.lppm.unila.ac.id/id/file/411672', 'filename': '10218-24806-1-PB.pdf', 'fileid': 411672, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '3b070bd9451200f3d64226541249070f'}], 'main': '10218-24806-1-PB.pdf', 'docid': 156044}]",2021-11-06 05:37:38,963,TRUE,EFFECT OF ECONOMIC GROWTH AND FOREIGN DIRECT INVESTMENT ON CARBON EMISSION IN THE ASIAN STATES,"[{'name': {'family': 'gunarto', 'lineage': None, 'honourific': None, 'given': 'Toto Gunarto'}, 'id': 'toto.gunarto@yahoo.co.id'}]",article,['H1'],http://repository.lppm.unila.ac.id/id/eprint/35245,['FEB5'],INTERNATIONAL JOURNAL OF ENERGY ECONOMICS AND POLICY,disk0/00/03/52/45,6,pub,2021-11-06 05:37:38,public,,"This research article analyzes the relationship between carbon dioxide gas emission, economic development, energy consumption and FDI in Asian states. The Autoregressive Distribution of Lag bounds tests has been applied for co-integration from 1970 to 2014. According to the results, there is a direct relationship between energy consumption and carbon dioxide gas emission. Moreover, there is no existence of a significant relationship between FDI and gas emission of carbon dioxide. In the long run, the coefficient value of FDI is insignificant and hence it shows confusion about the decision whether FDI will be a cause to increase the carbon dioxide gas emission or not. These results are suitable for the Asian countries that they should focus on the energy consumption that produce the carbon emission and damaged the environment severely and also put their intension on the growth part of this aspect. This study also provided the insight to the regulation making authorities while formulating policies on environmental condition of the country.   

Keywords: Carbon Dioxide Emissions, Foreign Direct Investment, Economic Development, Energy consumption",,,,,,,,,,,,,,,,,,,,,,,
74,show,archive,26560,2020-11-22 11:36:12,"[{'format': 'text', 'files': [{'fileid': 238820, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '4676e5da14746571d33228b0292a93c7', 'objectid': 40454, 'filesize': 497448, 'filename': 'artikel test_1956-Article Text-3587-2-10-20200203.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/238820', 'hash_type': 'MD5', 'mtime': '2020-11-21 17:38:51'}], 'main': 'artikel test_1956-Article Text-3587-2-10-20200203.pdf', 'docid': 40454, 'content': 'published', 'rev_number': 2, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 26560, 'placement': 2, 'formatdesc': 'article published', 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/40454', 'pos': 2}]",2020-11-22 11:36:12,2787,TRUE,Vector Auto-Regression Approach: Relationship between Production Output of Manufacturer Industry and FDI,"[{'name': {'given': 'lies maria', 'honourific': None, 'lineage': None, 'family': 'hamzah'}, 'id': 'liesmh55@gmail.com'}, {'name': {'given': 'Ukhti', 'lineage': None, 'family': 'Ciptawaty', 'honourific': None}, 'id': 'ukhti.ciptawaty@feb.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Russel', 'lineage': None, 'given': 'Edwin'}, 'id': None}, {'name': {'lineage': None, 'family': 'Fajrin', 'honourific': None, 'given': 'Satria'}, 'id': None}]",article,['HB'],http://repository.lppm.unila.ac.id/id/eprint/26560,['FEB5'],"TEST, ENGINEERING & MANAGEMEN",disk0/00/02/65/60,13,pub,2020-11-22 11:36:12,public,published,"This study aims to analyze the causality of the production of the manufacturing industry sub-sector of the food and beverage industry as one of the leading sectors of Indonesia. The research uses is a survey of manufacturing industry statistics of the Central Statistics Agency (BPS) based on the type of industry with reference to the International Standard of Industrial Classification (ISIC). The study uses panel data, the three-digit ISIC 15 food and beverage industry, namely processed foods (ISIC 151), milk (ISIC 152), rice processing (ISIC 153), other foods (ISIC 154) and drinks (ISIC 155) for the period of 2006─2014. Using the VAR (Vector Autoregressive) model and followed by Impulse Response Fuction. We can see the response tends to be divergent. VAR estimation results, labor and capital in the short run, show negative coefficients and long-term positive coefficient values.This situation shows in the long run the influence of externalities FDI on the production of the food and beverage industry sub-sector.",The Mattingley Publishing Co.Inc,,,,,,http://testmagzine.biz/index.php/testmagzine,0193 - 4120,6914-6924,82,0193-4120,,,,,"[{'url': 'http://www.testmagzine.biz/index.php/testmagzine/issue/view/7', 'type': 'pub'}]",,,,,,,
75,show,archive,24599,2020-11-09 09:02:11,"[{'format': 'text', 'main': 'UNILA OPTIMALKAN POTENSI TERNAK SAPI DI PERKOTAAN.docx', 'files': [{'filesize': 171872, 'objectid': 38338, 'uri': 'http://repository.lppm.unila.ac.id/id/file/223430', 'filename': 'UNILA OPTIMALKAN POTENSI TERNAK SAPI DI PERKOTAAN.docx', 'hash_type': 'MD5', 'mtime': '2020-11-06 06:05:57', 'fileid': 223430, 'datasetid': 'document', 'hash': '544b7a3b3e3aadb3333b2f0b5afef384', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}], 'docid': 38338, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 24599, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/38338', 'pos': 1}]",2020-11-09 09:02:11,2824,TRUE,UNILA OPTIMALKAN POTENSI TERNAK SAPI MELALUI PENINGKATAN PRODUKSI PAKAN SAPI,"[{'name': {'given': 'muhammad', 'honourific': None, 'lineage': None, 'family': 'husaini'}, 'id': '.'}, {'name': {'given': 'Adhianto', 'honourific': None, 'family': 'Kusuma', 'lineage': None}, 'id': None}, {'id': 'dikiwinanti@fp.unila.ac.id', 'name': {'given': 'winanti', 'lineage': None, 'family': 'diki', 'honourific': None}}]",article,"['S1', 'SF', 'TJ']",http://repository.lppm.unila.ac.id/id/eprint/24599,['FEB5'],rilis.lampung.id,disk0/00/02/45/99,11,submitted,2020-11-09 09:02:11,public,,"Universitas Lampung (Unila) bersama Desa Pinang Jaya, Kecamatan Kemiling, Kota Bandar Lampung bekerjasama dalam Program Pengabdian Masyarakat Desa Binaan untuk memproduksi pakan ternak sapi di lahan terbatas perkotaan. Tim Unila melakukan pembinaan kepada kelompok ternak di Desa Pinang Jaya untuk memproduksi pakan sapi dengan menggunakan mesin pakan. Dengan penggunaan mesin, pakan sapi yang diformulasikan dari bahan baku local berupa dedak bekatul dan jagung dapat tercampur lebih homogen dan efisien.",,,,,,,,,,,,,,,,,,,,,,,
