,official_url,lastmod,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,eprintid,title,refereed,type,creators,date,uri,abstract,volume,subjects,rev_number,ispublished,issn,full_text_status,status_changed,publication,publisher,divisions,dir,date_type,id_number,place_of_pub,patent_applicant,succeeds,event_location,event_dates,pres_type,event_type,event_title,contact_email,pages,corp_creators,related_url,referencetext,monograph_type,institution,department,contributors
10,,2020-08-24 02:08:42,"[{'placement': 1, 'eprintid': 23679, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37309', 'pos': 1, 'security': 'public', 'main': 'XHKI_18_Buku Digital_2020 - Sertifikat.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-08-24 02:04:20', 'filesize': 772685, 'objectid': 37309, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216186', 'filename': 'XHKI_18_Buku Digital_2020 - Sertifikat.pdf', 'fileid': 216186, 'datasetid': 'document', 'hash': '2056cde8f1299d72987f20227350614d', 'mime_type': 'application/pdf'}], 'docid': 37309, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",725,,show,,2020-08-24 02:08:42,archive,23679,"Aplikasi Buku Digital Unit Pelayanan Teknis Bahasa Universitas
Lampung",,patent,"[{'id': 'admi_syarif@yahoo.com', 'name': {'honourific': None, 'lineage': None, 'family': 'Admi Syarif', 'given': 'AS'}}, {'name': {'given': 'Aristoteles', 'honourific': None, 'family': 'Aristoteles', 'lineage': None}, 'id': 'aristoteles.1981@fmipa.unila.ac.id'}, {'name': {'given': 'Muhammad', 'honourific': None, 'lineage': None, 'family': 'Sukirlan'}, 'id': 'muhammad_sukirlan@yahoo.co.id'}, {'name': {'given': 'HW', 'honourific': None, 'lineage': None, 'family': 'Robby Nurman'}, 'id': None}]",2020-02-13 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/23679,,,['T201'],7,pub,,public,2020-08-24 02:08:42,,,['FMIPA3'],disk0/00/02/36/79,published,EC00202006170,,"Dr. Eng. Hi. Admi Syarif, Aristoteles, S.Si., M.Si., , dkk",,,,,,,,,,,,,,,
11,https://jurnal.fmipa.unila.ac.id/komputasi/article/view/2641,2021-04-01 01:46:52,"[{'placement': 1, 'eprintid': 28365, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42883', 'security': 'public', 'files': [{'mime_type': 'application/pdf', 'hash': '17564b9bf4f0335ee697aaa46173e000', 'fileid': 255525, 'datasetid': 'document', 'mtime': '2021-03-31 19:48:36', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/255525', 'filename': '10. komp20_nilai.pdf', 'objectid': 42883, 'filesize': 2442757}], 'main': '10. komp20_nilai.pdf', 'docid': 42883, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",725,,show,,2021-04-01 01:46:52,archive,28365,Peer Review: Implementasi Metode Ekstraksi Fitur Gabor Filter dan Probablity Neural Network (PNN) untuk Identifikasi Kain Tapis Lampung,,other,"[{'name': {'given': 'AS', 'honourific': None, 'lineage': None, 'family': 'Admi Syarif'}, 'id': 'admi_syarif@yahoo.com'}, {'name': {'given': 'Akbar', 'lineage': None, 'family': 'Rismawan Tanjung', 'honourific': None}, 'id': None}, {'id': 'rico.andrian@fmipa.unila.ac.id', 'name': {'family': 'Andrian', 'lineage': None, 'honourific': None, 'given': 'Rico'}}, {'name': {'given': 'Rosi', 'honourific': None, 'family': 'Favorisen R. Lumbanraja', 'lineage': None}, 'id': 'favorisen.lumbanraja@unila.ac.id'}]",2020-10-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/28365,"Tapis Fabric is a traditional clothing of the people of Lampung in the form of a shawl cloth or a sarong made of woven cotton thread with various motifs and ornaments, silver thread or gold thread by embroidered or punched. The pattern of filter cloth is quite complex, unlike the pattern of fabric in general, with its own uniqueness that has become the culture of Lampung society until now. This filter cloth will be investigated by identifying the three types of filter cloth, namely Sasab, Bintang Perak and Gunung Beradu and see the results of its identification. The method used to identify is by combining the Gabor Filter feature extraction method which has frequency and orientation parameters and Probability Neural Network classification methods. Previously, the combination of these two methods was used to identify objects with simple patterns. The results are quite good, such as detecting faces, leaf patterns, and other simple patterns. This research is expected to get maximum identification results on the filter cloth even though it has a pattern that is not simple and will be used as a research report to determine the suitability of the method used for the filter object.",,['T1'],7,pub,,public,2021-04-01 01:46:52,,Jurusan Ilmu Komputer Universitas Lampung,['FMIPA3'],disk0/00/02/83/65,,DOI: 10.23960%2Fkomputasi.v8i2.2641,,,,,,,,,,,,,,,,,
12,https://doi.org/10.1088/1757-899X/857/1/012009,2021-04-01 01:47:15,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42890', 'eprintid': 28372, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': '17. iop19k_nilai.pdf', 'docid': 42890, 'files': [{'datasetid': 'document', 'fileid': 255546, 'mime_type': 'application/pdf', 'hash': 'b384fc275aa5d671375b23160ddcb86c', 'hash_type': 'MD5', 'mtime': '2021-03-31 19:53:16', 'filesize': 2577325, 'objectid': 42890, 'uri': 'http://repository.lppm.unila.ac.id/id/file/255546', 'filename': '17. iop19k_nilai.pdf'}]}]",725,,show,,2021-04-01 01:47:15,archive,28372,Peer Review: Study on genetic algorithm (GA) approaches for solving Flow Shop Scheduling Problem (FSSP),,other,"[{'name': {'given': 'AS', 'honourific': None, 'family': 'Admi Syarif', 'lineage': None}, 'id': 'admi_syarif@yahoo.com'}, {'id': 'wamiliana@gmail.com', 'name': {'given': 'Wamiliana', 'lineage': None, 'family': 'Wamiliana', 'honourific': None}}, {'id': 'favorisen.lumbanraja@unila.ac.id', 'name': {'lineage': None, 'family': 'Favorisen R. Lumbanraja', 'honourific': None, 'given': 'Rosi'}}, {'name': {'lineage': None, 'family': 'Gen', 'honourific': None, 'given': 'Mitsuo'}, 'id': 'mitsuogen@gmail.com'}]",2020-06-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/28372,"The scheduling problem is known as one of the well-known optimization problems. It occurs in many situations of our daily-life applications, especially in industrial fields. One class of scheduling problems is called Flow Shop Scheduling Problem (FSSP). It belongs to the class of NP-complete problem. During the last decades, researches on exploring more accurate and efficient heuristic methods to solve hard optimization problems have taken considerable attention of researchers. Among them, GA has been one of the powerful and widely used algorithms. In this paper, we present two GA approaches to solve FSSP. Our main objective is to investigate the effectiveness and the efficiency of GA based on different variations of the chromosome representation, referred to as the job-based GA (jb-GA) and machine-based GA (mb-GA). We conducted numerical experiments using standard test problems (Benchmark test problems). We also compare the results with those given by another heuristic algorithm (NBH Algorithm) and the optimal solutions reported in the literature. Those demonstrate the jb-GA is more effective and efficient almost all of the time. The current limitation of this approach, like many other heuristic methods, is that it still sometimes gives the near-optimal solutions.",,['T1'],7,pub,,public,2021-04-01 01:47:15,,IOP Publishing,['FMIPA3'],disk0/00/02/83/72,,DOI: 10.1088/1757-899X/857/1/012009,,,,,,,,,,,,,,,,,
13,https://www.journal.unipdu.ac.id/,2023-03-31 00:49:35,"[{'placement': 1, 'eprintid': 49467, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/189090', 'formatdesc': 'Artikel', 'security': 'public', 'main': 'meizano-jurnal-2020-Butterfly identification using glcm and knn.pdf', 'files': [{'filename': 'meizano-jurnal-2020-Butterfly identification using glcm and knn.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/536800', 'objectid': 189090, 'filesize': 1423822, 'mtime': '2023-03-30 21:00:30', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '1334885166fc4130c5314c4a3787a1d1', 'fileid': 536800, 'datasetid': 'document'}], 'docid': 189090, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2, 'content': 'published'}, {'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2, 'content': 'other', 'main': 'meizano-jurnal-2020-Butterfly identification using glcm and knn.pdf.pdf', 'files': [{'fileid': 536802, 'datasetid': 'document', 'hash': '862c09341805b0735f6f9435682cf57e', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-03-30 21:00:40', 'filesize': 1453590, 'objectid': 189091, 'filename': 'meizano-jurnal-2020-Butterfly identification using glcm and knn.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/536802'}], 'docid': 189091, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/189091', 'pos': 2, 'formatdesc': 'Similiarity', 'security': 'public', 'placement': 2, 'eprintid': 49467}, {'uri': 'http://repository.lppm.unila.ac.id/id/document/189092', 'pos': 3, 'security': 'public', 'formatdesc': 'Korespondensi', 'placement': 3, 'eprintid': 49467, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 2, 'content': 'other', 'main': 'meizano-korespondensi-Butterfly identification using gray level co-occurrence matrix.pdf', 'files': [{'hash': '6e6a0ea17abb34c994afab7af25e7846', 'mime_type': 'application/pdf', 'fileid': 536804, 'datasetid': 'document', 'mtime': '2023-03-30 21:00:54', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/536804', 'filename': 'meizano-korespondensi-Butterfly identification using gray level co-occurrence matrix.pdf', 'objectid': 189092, 'filesize': 90504}], 'docid': 189092, 'format': 'text'}]",1199,1.0,show,,2023-03-31 00:49:35,archive,49467,Butterfly identification using gray level co-occurrence matrix (glcm) extraction feature and k-nearest neighbor (knn) classification,TRUE,article,"[{'id': 'rico.andrian@fmipa.unila.ac.id', 'name': {'given': 'Rico', 'family': 'Andrian', 'lineage': None, 'honourific': None}}, {'name': {'family': 'Maharani', 'lineage': None, 'honourific': None, 'given': 'Devi'}, 'id': None}, {'id': 'meizano@eng.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Muhammad', 'given': 'Meizano Ardhi'}}, {'id': 'akmal.junaidi@fmipa.unila.ac.id', 'name': {'given': 'Akmal', 'honourific': None, 'lineage': None, 'family': 'Junaidi'}}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/49467,"Gita Persada Butterfly Park is the only breeding of engineered in situ butterflies in Indonesia. It is located in Lampung and has approximately 211 species of breeding butterflies. Each species of Butterflies has a different texture on its wings. The Limited ability of the human eye to distinguishing typical textures on butterfly species is the reason for conducting a research on butterfly identification based on pattern recognition. The dataset consists of 600 images of butterfly’s upper wing from six species: Centhosia penthesilea, Papilio memnon, Papilio nephelus, Pachliopta aristolochiae, Papilio peranthus and Troides helena. The pre-processing stage is conducted using scaling, segmentation and grayscale methods. The GLCM method is used to recognize the characteristics of butterfly images using pixel distance  and Angular direction 0o, 45o, 90o and 135o. The features used is angular second moment, contrast, homogeneity and correlation. KNN classification method in this study uses k values1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21 and 23 based on the Rule of Thumb. The result of this study indicate that Centhosia penthesilea and Papilio nephelus classes can be classified properly compared to the other 4 classes and require a classification time of 2 seconds at each angular orientation. The highest accuracy is 91.1% with a value of  in the angle of 90o and error rate8.9%. Classification error occured because the value of the test data features is more dominant with the value of the training image features in different classes than the supposed class.  Another reason is because of imperfect test data.",6.0,"['Q1', 'T1', 'TK']",25,pub,E-ISSN: 2502-3357,public,2023-03-31 00:49:35,Register: Jurnal Ilmiah Teknologi Sistem Informasi (Scientific Journals of Information System Technology),Department of Information Systems - Faculty of Science and Technology - Universitas Pesantren Tinggi Darul Ulum,['FMIPA3'],disk0_bak/00/04/94/67,published,,,,49358.0,,,,,,,,,,,,,,
14,,2021-04-28 01:05:37,"[{'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Manual Book and Code Program_EC00202001081_Siput.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-04-27 07:50:09', 'objectid': 43875, 'filesize': 2804765, 'filename': 'Manual Book and Code Program_EC00202001081_Siput.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/262631', 'datasetid': 'document', 'fileid': 262631, 'mime_type': 'application/pdf', 'hash': '5a1aa38536f0cc72e6da42930ebfd70e'}], 'docid': 43875, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43875', 'eprintid': 29674, 'placement': 1}]",215,,show,,2021-04-28 01:05:37,archive,29674,Hak Cipta Manual Book and Code Program : Pengembangan Sistem Informasi Penilaian Indikator Kesehatan Hutan,,patent,"[{'name': {'lineage': None, 'family': 'Aristoteles', 'honourific': None, 'given': 'Aristoteles'}}]",2020-01-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/29674,,,['QA76'],8,pub,,public,2021-04-28 01:05:37,,,['FMIPA3'],disk0/00/02/96/74,completed,174475,,"Aristoteles, Rahmat Safe'I, Astria Hijriani, Rendy Wijaya",,,,,,,,,,,,,,,
15,,2021-04-28 01:05:40,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43876', 'eprintid': 29675, 'placement': 1, 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Manual Book and Code Program_EC00202035718_Mutu.pdf', 'docid': 43876, 'files': [{'mtime': '2021-04-27 07:52:24', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/262639', 'filename': 'Manual Book and Code Program_EC00202035718_Mutu.pdf', 'filesize': 3128299, 'objectid': 43876, 'hash': '7b5a9c723af8a70784b218f7a4fe9a1c', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 262639}]}]",215,,show,,2021-04-28 01:05:40,archive,29675,Hak Cipta Manual Book and Code Program : Pengembangan Sistem Informasi Penjaminan Mutu Internal Universitas Lampung Menggunakan Framework CodeIgniter,,patent,"[{'name': {'given': 'Aristoteles', 'lineage': None, 'family': 'Aristoteles', 'honourific': None}}]",2020-09-13 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/29675,,,['QA76'],8,pub,,public,2021-04-28 01:05:40,,,['FMIPA3'],disk0/00/02/96/75,completed,205468,,"Aristoteles, Agung Putra Wijaya, Rizky Prabowo, Febi Eka Febriansyah, Sri Waluyo, Admi Syarif, Trio Aditya",,,,,,,,,,,,,,,
16,,2020-04-20 07:09:01,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'docid': 32489, 'main': 'IS20% - AN_EXPERT_SYSTEM_TO_DIAGNOSE_CHICKEN_DISEASES_WITH.pdf', 'files': [{'objectid': 32489, 'filesize': 2346119, 'uri': 'http://repository.lppm.unila.ac.id/id/file/161323', 'filename': 'IS20% - AN_EXPERT_SYSTEM_TO_DIAGNOSE_CHICKEN_DISEASES_WITH.pdf', 'hash_type': 'MD5', 'mtime': '2020-04-20 06:50:18', 'datasetid': 'document', 'fileid': 161323, 'hash': 'd1e8a4a1749b4076d25559f82ed831c3', 'mime_type': 'application/pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32489', 'security': 'public', 'placement': 1, 'eprintid': 19255}]",215,,show,,2020-04-20 07:09:01,archive,19255,Similarity Check Result AN EXPERT SYSTEM TO DIAGNOSE CHICKEN DISEASES WITH CERTAINTY FACTOR BASED ON ANDROID,,other,"[{'name': {'given': 'Aristoteles', 'family': 'Aristoteles', 'lineage': None, 'honourific': None}, 'id': None}, {'id': '.', 'name': {'honourific': None, 'lineage': None, 'family': 'Adhianto', 'given': 'Kusuma'}}, {'name': {'given': 'Abdullah', 'family': 'Puja Putri', 'lineage': None, 'honourific': None}, 'id': None}]",2020-04-20 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/19255,,,['QA76'],7,pub,,public,2020-04-20 07:09:01,,Unila,['FMIPA3'],disk0/00/01/92/55,completed,,,,,,,,,,,,,,,,,,
17,,2020-04-20 07:08:20,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'IS14% - Comparative_Analysis_of_Cow_Disease_Diagnosis_Expe.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/161302', 'filename': 'IS14% - Comparative_Analysis_of_Cow_Disease_Diagnosis_Expe.pdf', 'objectid': 32486, 'filesize': 2762078, 'mtime': '2020-04-20 06:42:13', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'b040b80217e8954f907ceaf8def6f79b', 'datasetid': 'document', 'fileid': 161302}], 'docid': 32486, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/32486', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 19252}]",215,,show,,2020-04-20 07:08:20,archive,19252,Similarity Check Result Comparative Analysis of Cow Disease Diagnosis Expert System using Bayesian Network and Dempster-Shafer Method.,,other,"[{'name': {'lineage': None, 'family': 'Aristoteles', 'honourific': None, 'given': 'Aristoteles'}, 'id': None}, {'name': {'given': 'Kusuma', 'honourific': None, 'family': 'Adhianto', 'lineage': None}, 'id': '.'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Rico Andrian', 'given': 'RA'}, 'id': 'rico.andrian@fmipa.unila.ac.id'}]",2020-04-04 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/19252,,,['QA76'],7,pub,,public,2020-04-20 07:08:20,,Unila,['FMIPA3'],disk0/00/01/92/52,published,,,,,,,,,,,,,,,,,,
18,https://e-hakcipta.dgip.go.id/index.php/c?code=DRDn3%2F45KTfrftjQvqRHNFY76Ly9grFn5%2BloYBSha%2FI%3D,2020-02-17 03:39:50,"[{'eprintid': 17579, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30726', 'format': 'text', 'main': 'sertifikat_EC00202001081-000174475.pdf', 'docid': 30726, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148590', 'filename': 'sertifikat_EC00202001081-000174475.pdf', 'objectid': 30726, 'filesize': 772835, 'mtime': '2020-01-16 02:50:05', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '7cea8790dd3ee55920090ca58dc7b5ba', 'fileid': 148590, 'datasetid': 'document'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",215,,show,,2020-02-17 03:39:50,archive,17579,Pengembangan Sistem Informasi Penilaian Indikator Kesehatan Hutan,,patent,"[{'name': {'given': 'Aristoteles', 'honourific': None, 'family': 'Aristoteles', 'lineage': None}, 'id': None}, {'id': 'nur.efendi@fisip.unila.ac.id', 'name': {'lineage': None, 'family': 'Efendi', 'honourific': None, 'given': 'N'}}, {'id': 'favorisen.lumbanraja@unila.ac.id', 'name': {'given': 'Rosi', 'family': 'Favorisen R. Lumbanraja', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'family': 'Sri', 'lineage': None, 'given': 'Waluyo'}, 'id': None}, {'id': None, 'name': {'lineage': None, 'family': 'Gandi', 'honourific': None, 'given': 'Laksana Putra'}}]",2020-01-09 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/17579,,,['QA76'],8,pub,,public,2020-02-17 03:39:50,,,['FMIPA3'],disk0/00/01/75/79,published,174475,,EC00202001081,,,,,,,,,,,,,,,
19,https://e-hakcipta.dgip.go.id/index.php/c?code=DRDn3%2F45KTfrftjQvqRHNFY76Ly9grFn5%2BloYBSha%2FI%3D,2020-02-17 03:39:55,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30729', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17583, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'sertifikat_EC00202001082-000174474.pdf', 'files': [{'datasetid': 'document', 'fileid': 148610, 'mime_type': 'application/pdf', 'hash': '51f66026865594d06bcf01fe62005f36', 'hash_type': 'MD5', 'mtime': '2020-01-16 03:01:18', 'filesize': 773157, 'objectid': 30729, 'filename': 'sertifikat_EC00202001082-000174474.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/148610'}], 'docid': 30729, 'format': 'text'}]",215,,show,,2020-02-17 03:39:55,archive,17583,Sistem Informasi Pelaporan Pelaksanaan KKN dan Profil Desa Berbasis Web,,patent,"[{'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}, {'id': 'nur.efendi@fisip.unila.ac.id', 'name': {'family': 'Efendi', 'lineage': None, 'honourific': None, 'given': 'N'}}, {'id': 'favorisen.lumbanraja@unila.ac.id', 'name': {'given': 'Rosi', 'honourific': None, 'lineage': None, 'family': 'Favorisen R. Lumbanraja'}}, {'id': None, 'name': {'honourific': None, 'family': 'Sri', 'lineage': None, 'given': 'Waluyo'}}, {'id': None, 'name': {'given': 'Laksana Putra', 'family': 'Gandi', 'lineage': None, 'honourific': None}}]",2020-01-09 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/17583,,,['QA76'],8,pub,,public,2020-02-17 03:39:55,,,['FMIPA3'],disk0/00/01/75/83,published,174474,,EC00202001082,,,,,,,,,,,,,,,
