,ispublished,rev_number,status_changed,full_text_status,publisher,divisions,dir,uri,abstract,subjects,title,type,creators,documents,lastmod,userid,metadata_visibility,eprintid,eprint_status,datestamp,refereed,official_url,publication,related_url,issn,date_type,event_title,event_type,event_location,pres_type,event_dates,corp_creators,number,volume,contact_email,pagerange,contributors,referencetext,isbn,pages,book_title,institution,monograph_type,department,output_media,projects,funders,place_of_pub,id_number
85,submitted,8,2020-09-01 04:09:28,public,Russian Federation,['FISIP4'],disk0/00/02/38/36,http://repository.lppm.unila.ac.id/id/eprint/23836,,['H1'],"THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE
ON SOCIAL MEDIA",other,"[{'name': {'given': 'Anna Gustina', 'lineage': None, 'family': 'Zainal', 'honourific': None}, 'id': 'annarudi76@gmail.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Ashaf', 'given': 'Abdul Firman'}, 'id': 'ashafnov2008@gmail.com'}, {'id': 'dhanik.sulistyarini@gmail.com', 'name': {'given': 'Dhanik', 'family': 'Sulistyarini', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Suciska', 'given': 'Wulan'}, 'id': 'wulansuciska@yahoo.co.id'}]","[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/217538', 'filename': 'Similirity THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE ON SOCIAL MEDIA.pdf', 'objectid': 37469, 'filesize': 2875098, 'mtime': '2020-08-31 11:20:29', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '8ed9fe0390aad4f6ed0a396ade95757f', 'datasetid': 'document', 'fileid': 217538}], 'main': 'Similirity THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE ON SOCIAL MEDIA.pdf', 'docid': 37469, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37469', 'security': 'public', 'placement': 1, 'eprintid': 23836}]",2020-09-01 04:09:28,584,show,23836,archive,2020-09-01 04:09:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,pub,8,2022-02-21 01:12:25,public,Bintang  Pustaka Madani,['FISIP4'],disk0/00/03/96/47,http://repository.lppm.unila.ac.id/id/eprint/39647,,['H1'],Dimensi Media Komunikasi Perempuan Dalam Perkawinan Adat Lampung,monograph,"[{'name': {'given': 'Anna Gustina', 'honourific': None, 'lineage': None, 'family': 'Zainal'}, 'id': 'annarudi76@gmail.com'}, {'name': {'family': 'Karomani', 'lineage': None, 'honourific': None, 'given': 'Karomani'}, 'id': None}]","[{'placement': 1, 'eprintid': 39647, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160923', 'pos': 1, 'security': 'public', 'docid': 160923, 'main': 'Buku Dimensi Media Komunikasi Perempuan (publish).pdf', 'files': [{'hash': 'b583bf1c4e7a5bf6fe2edbeab9f81fd2', 'mime_type': 'application/pdf', 'fileid': 444890, 'datasetid': 'document', 'mtime': '2022-02-20 23:13:04', 'hash_type': 'MD5', 'filename': 'Buku Dimensi Media Komunikasi Perempuan (publish).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/444890', 'filesize': 409569, 'objectid': 160923}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-02-21 01:12:25,584,show,39647,archive,2022-02-21 01:12:25,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,
87,pub,6,2021-08-30 07:52:32,public,abacademies,['FISIP4'],disk0/00/03/37/27,http://repository.lppm.unila.ac.id/id/eprint/33727,,['H1'],"THE COMMUNICATION ACTIVITIES AND WOMEN’S
ROLES IN RUDAT CULTURE BASED ON ADAT LAW",article,"[{'name': {'lineage': None, 'family': 'Zainal', 'honourific': None, 'given': 'Anna Gustina'}, 'id': 'annarudi76@gmail.com'}, {'id': None, 'name': {'given': 'Karomani', 'lineage': None, 'family': 'Karomani', 'honourific': None}}, {'id': 'yulia.neta@fh.unila.ac.id', 'name': {'given': 'Yulia', 'lineage': None, 'family': 'Yulia Neta', 'honourific': None}}, {'id': 'dian.kagungan@fisip.unila.ac.id', 'name': {'given': 'dian', 'lineage': None, 'family': 'Kagungan', 'honourific': None}}]","[{'placement': 1, 'eprintid': 33727, 'uri': 'http://repository.lppm.unila.ac.id/id/document/153951', 'pos': 1, 'security': 'public', 'main': 'The-communication-activities-and-womens-Roles-1544-0044-24-7-759.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-08-30 05:46:27', 'filesize': 462160, 'objectid': 153951, 'filename': 'The-communication-activities-and-womens-Roles-1544-0044-24-7-759.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/399485', 'datasetid': 'document', 'fileid': 399485, 'hash': '9a74ab16efe7c9e6d0f79277c81b5453', 'mime_type': 'application/pdf'}], 'docid': 153951, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2021-08-30 07:52:32,584,show,33727,archive,2021-08-30 07:52:32,TRUE,,"journal of legal, ethical and regulatory issues",,1544-0044,published,,,,,,,7,24,,,,,,,,,,,,,,,
88,pub,9,2020-07-09 01:03:25,public,Institut Pertanian Bogor,['FISIP4'],disk0/00/02/30/51,http://repository.lppm.unila.ac.id/id/eprint/23051,,['H1'],"The Influence of Emotional Intelligence and Motivation toward Agricultural Extension Worker’s
Performance at Agricultural Office of Tanggamus District",other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Zainal', 'given': 'Anna Gustina'}, 'id': 'annarudi76@gmail.com'}, {'name': {'given': 'Gita Hilmi', 'honourific': None, 'family': 'Prakoso', 'lineage': None}, 'id': 'gita.prakoso2210@fkip.unila.ac.id'}]","[{'files': [{'hash_type': 'MD5', 'mtime': '2020-07-08 13:10:32', 'filesize': 2435114, 'objectid': 36610, 'filename': 'Turnitin The Influence of Emotional Intelligence and Motivation toward Agricultural.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/211428', 'datasetid': 'document', 'fileid': 211428, 'mime_type': 'application/pdf', 'hash': '7acb43bd5ad4667f84312f9e1d7dd4e2'}], 'main': 'Turnitin The Influence of Emotional Intelligence and Motivation toward Agricultural.pdf', 'docid': 36610, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 23051, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36610', 'security': 'public'}]",2020-07-09 01:03:25,584,show,23051,archive,2020-07-09 01:03:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,submitted,8,2021-03-16 01:42:11,public,Universitas Muhammadiyah Tanggerang,['FISIP4'],disk0/00/02/84/28,http://repository.lppm.unila.ac.id/id/eprint/28428,,['H1'],"Kredit Usaha Rakyat (KUR) Regulation and Communication
Factors towards Farmer Independence",other,"[{'id': 'annarudi76@gmail.com', 'name': {'given': 'Anna Gustina', 'family': 'Zainal', 'lineage': None, 'honourific': None}}, {'name': {'family': 'Wijaya', 'lineage': None, 'honourific': None, 'given': 'Toni'}, 'id': 'suratoni@gmail.com'}, {'id': 'pairulsyah.1963@fisip.unila.ac.id', 'name': {'lineage': None, 'family': 'Pairulsyah', 'honourific': None, 'given': 'Pairulsyah'}}]","[{'main': 'Hasil Similirity Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence.pdf', 'docid': 42476, 'files': [{'hash_type': 'MD5', 'mtime': '2021-03-15 15:32:32', 'objectid': 42476, 'filesize': 4393517, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252541', 'filename': 'Hasil Similirity Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence.pdf', 'fileid': 252541, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '534a057a1cc8947db917cbad28faee51'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 28428, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42476', 'security': 'public'}]",2021-03-16 01:42:11,584,show,28428,archive,2021-03-16 01:42:11,,,,,,submitted,,,,,,,,,,,,,,,,,,,,,,,
90,pub,6,2020-12-01 08:34:33,public,PJAEE,['FISIP4'],disk0/00/02/62/29,http://repository.lppm.unila.ac.id/id/eprint/26229,"Purpose: This study aims to determine how women’s communication roles and behaviors in implementing Rudat the culture at the Katon village community.

Methodology: The method used in this research is a descriptive quantitative method. This study aims to explain the existing phenomena by using numbers to compare individual or group characteristics. This study assesses the nature of the conditions seen. The purpose of this research is limited to describe the characteristics of something as it is. The focus of this research is how the role and behavior of communication in implementing Rudat culture. The object that discusses the procedures for the implementation of Rudat in Lampung indigenous communities in Negeri Katon Village, Negeri Katon District, Pesawaran Regency.

Main Findings: Women in Negeri Katon Village have a significant role in each stage of the series of implementing the Rudat culture. This condition shows that even women in Negeri Katon Village live in a fairly strong patrilineal kinship atmosphere. In communicating the Rudat culture, women can overcome barriers to women's communication which, according to MGT, are caused by the dominance of male modes of expression in society. This research proves that women can convert their unique ideas, experiences, and meanings into the content of the Rudat cultural messages they use. The women in this study were able to play their communication dynamics when they were in a group of women and when they were in a mixed group.

Application: This research is expected to contribute to lecturers/researchers, cultural observers, women activists and students.
 
Novelty / Originality: The results of this study suggest that there is an increase in the role of women in the Rudat culture. The Muted Group Theory theory in this study proved to be weak because the communication behavior of women in this study proved to be active",['H1'],WOMENS COMMUNICATION ROLES AND BEHAVIOURS IN IMPLEMENTING RUDAT CULTURE,article,"[{'id': 'anna.gustina@fisip.unila.ac.id', 'name': {'given': 'Anna Gustina/ AGZ', 'honourific': None, 'lineage': None, 'family': 'Zainal'}}, {'name': {'lineage': None, 'family': 'Karomani', 'honourific': None, 'given': 'Karomani'}, 'id': 'karomani@kpa.unila.ac.id'}, {'id': 'dian.kagungan@fisip.unila.ac.id', 'name': {'given': 'dian', 'lineage': None, 'family': 'Kagungan', 'honourific': None}}, {'id': 'yulia.neta@fh.unila.ac.id', 'name': {'honourific': None, 'family': 'Yulia Neta', 'lineage': None, 'given': 'Yulia'}}]","[{'files': [{'mime_type': 'application/pdf', 'hash': '6e4eaa4ad2bac938135a19877f7b82fa', 'fileid': 236273, 'datasetid': 'document', 'mtime': '2020-11-19 05:43:54', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/236273', 'filename': '301-Article Text-605-1-10-20201117.pdf', 'objectid': 40117, 'filesize': 788782}], 'main': '301-Article Text-605-1-10-20201117.pdf', 'docid': 40117, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 26229, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/40117', 'security': 'public'}]",2020-12-01 08:34:33,508,show,26229,archive,2020-12-01 08:34:33,TRUE,,PALARCH'S JOURNAL OF ARCHAEOLOGY OF EGYPT/EGYPTOLOGY,,1567-214x,published,,,,,,['Universitas Lampung'],4,17,,352-370,,,,,,,,,,,,,
91,pub,7,2020-05-15 03:04:00,public,Airlangga Univrsity Press. 026/02.08/AUP-146E,['FISIP4'],disk0/00/01/96/95,http://repository.lppm.unila.ac.id/id/eprint/19695,"Reviewer  1. Dr. Andy Corry Wardani
          2. Dr. Abdul Firman Ashaf",['H1'],hail review tean sejawat terhadap Karya Ilmiah Penelitian 8 berjudul Karakterisasi model Prediksi untuk Eleviasi dari Perangkap Kemiskinan Melalui Kebijakan Fiskal,other,"[{'name': {'lineage': None, 'family': 'nuhaida', 'honourific': None, 'given': 'ida'}, 'id': 'ida.nurhaida@fisip.unila.ac.id'}]","[{'placement': 1, 'eprintid': 19695, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32927', 'pos': 1, 'security': 'public', 'docid': 32927, 'main': 'Penelitian 8_Karakterisasi Parameter Model.pdf', 'files': [{'fileid': 185756, 'datasetid': 'document', 'hash': 'ebec5796237fd555c361445536c055b0', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-05-15 01:27:19', 'objectid': 32927, 'filesize': 518930, 'filename': 'Penelitian 8_Karakterisasi Parameter Model.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/185756'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2020-05-15 03:04:00,774,show,19695,archive,2020-05-15 03:04:00,,http://e-journal.unair.ac.id/MKP/article/view/2453/1785,,,,,,,,,,,,,,,,,,,,,,,,,,Surabaya,e-2528-6013
92,pub,7,2020-05-15 03:03:40,public,Institut Seni Indonesia Jl. Buah Batu No. 212 Bandung 40265,['FISIP4'],disk0/00/01/96/92,http://repository.lppm.unila.ac.id/id/eprint/19692,"Reviewer 1. Dr. Andy Corry Wardani
         2. Dr. Abdul Firman Ashaf",['H1'],Hasil Review teman sejawat terhadap Karya Ilmiah Penelitian 6 berjudul Kontribusi Seni Peran Fotografi pada Kampanye Anti-Rokok Melalui Perancangan Media Hiburan Fotonovela,other,"[{'id': 'ida.nurhaida@fisip.unila.ac.id', 'name': {'given': 'Ida', 'lineage': None, 'family': 'nurhaida', 'honourific': None}}]","[{'placement': 1, 'eprintid': 19692, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32925', 'pos': 1, 'security': 'public', 'files': [{'mime_type': 'application/pdf', 'hash': '80b5d7db908765556c5a1298459eeeaf', 'datasetid': 'document', 'fileid': 185741, 'mtime': '2020-05-14 23:50:40', 'hash_type': 'MD5', 'filename': 'Penelitian 6_Kontribusi seni peran fotografi.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/185741', 'filesize': 467764, 'objectid': 32925}], 'main': 'Penelitian 6_Kontribusi seni peran fotografi.pdf', 'docid': 32925, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2020-05-15 03:03:40,774,show,19692,archive,2020-05-15 03:03:40,,http://repository.unila.ac.id,,,,published,,,,,,,,,,,,,,,,,,,,,,Bandung,p-ISSN 854-3429
93,pub,7,2020-05-18 02:42:34,public,Airlangga University Press,['FISIP4'],disk0/00/01/97/42,http://repository.lppm.unila.ac.id/id/eprint/19742,Hasil Checeker menggunakan iThenticte terhadap karya ilmiah Penelitai [8] Jurnal MKP2-Repong Damar-Ida Nurhaida,['H1'],iThenticate Checker Penelitian [8],other,"[{'id': 'ida.nurhaida@fisip.unila.ac.id', 'name': {'given': 'Ida', 'family': 'nurhaida', 'lineage': None, 'honourific': None}}]","[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': '[8] iThenticate Chercker_PAPER_MKP2_REPONG_DAMAR__Ida_nurhaida.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '3136edea0f3635d3ed925a8f534c0a19', 'fileid': 186180, 'datasetid': 'document', 'mtime': '2020-05-16 01:45:26', 'hash_type': 'MD5', 'filename': '[8] iThenticate Chercker_PAPER_MKP2_REPONG_DAMAR__Ida_nurhaida.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/186180', 'filesize': 2790780, 'objectid': 32998}], 'docid': 32998, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32998', 'security': 'public', 'placement': 1, 'eprintid': 19742}]",2020-05-18 02:42:34,774,show,19742,archive,2020-05-18 02:42:34,,http://e-journal.unair.ac.id/MKP/article/view/2453/1785,,,,published,,,,,,,,,,,,,,,,,,,,,,Surabaya,e-ISSN2528-6013
94,unpub,8,2021-11-11 03:23:32,public,UNIVERSITAS LAMPUNG,['FISIP4'],disk0/00/03/58/94,http://repository.lppm.unila.ac.id/id/eprint/35894,"Pembelajaran dalam Kampus Merdeka memberikan tantangan dan kesempatan untuk pengembangan kreativitas, kapasitas, kepribadian, dan kebutuhan mahasiswa, serta mengembangkan kemandirian dalam mencari dan menemukan pengetahuan melalui kenyataan dan dinamika lapangan seperti persyaratan kemampuan, permasalahan riil, interaksi sosial, kolaborasi, manajemen diri, tuntutan kinerja, target dan pencapaiannya. Keberadaan MBKM ini menuntut berbagai upaya adaptif dari seluruh universitas di Indonesia. Pelaksanaan MBKM yang berbeda dengan sistem pendidikan tinggi selama ini jelas suatu tantangan besar dalam mempertimbangkan aspek program studiikologis perkembangan peserta didik juga harus didampingi oleh tenaga pendidik yang berkarakter dan mempunyai keluasan pandangan dan wawasan terhadap pembentukan mental peserta didik dan berbagai kecakapan yang multi intelegence. Tentunya di dukung oleh tenaga kependidikan yang pula mampu mengoptimalkan layanan pendidikan kepada mahasiswa peserta MBKM. 
Penelitian ini menggunakan desain penelitian survei cross-sectional, dengan pengumpulan data kuantitatif. Lokasi penelitian di FISIP Unila. Teknik pemilihan sampel menggunakan stratified random sampling. Jumlah sampel 124 tenaga pendidik dan kependidikan FISIP Unila  dengan cara pengambilan data melalui kuesioner. Analisis data yang dilakukan secara deskriptif dan inferensial.
Tujuan dari penelitian ini adalah untuk melakukan pemetaan kesiapan tenaga pendidik dan kependidikan FISIP Unila dalam menjalankan Program Merdeka Belajar Kampus Merdeka sehingga dapat diketahui berbagai permasalahan yang dihadapi oleh tenaga pendidik dan kependidikan FISIP dalam melaksanakan program MBKM sekaligus menemukan solusi yang relevan dengan kondisi tersebut.. Luaran dari penelitian ini berupa data kesiapan tenaga pendidik dan kependidikan FISIP Unila dalam menjalankan Program Merdeka Belajar Kampus Merdeka, artikel pada jurnal Sinta 2 dan  buku hasil penelitian ber-ISBN.",['H1'],Kesiapan Tenaga Pendidik Dan Kependidikan Dalam Menjalankan Program Merdeka Belajar Kampus Merdeka (Studi Pada FISIP Unila),monograph,"[{'name': {'given': 'Ida', 'family': 'nurhaida', 'lineage': None, 'honourific': None}, 'id': 'ida.nurhaida@fisip.unila.ac.id'}, {'id': 'andiwindah@gmail.com', 'name': {'given': 'Andi', 'honourific': None, 'lineage': None, 'family': 'Windah'}}, {'name': {'given': 'Toni', 'lineage': None, 'family': 'Wijaya', 'honourific': None}, 'id': 'suratoni@gmail.com'}]","[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'filename': 'Abstrak Laporan_Kesiapan MBKM.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/416776', 'filesize': 158642, 'objectid': 156844, 'mtime': '2021-11-11 02:57:55', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '5b6155242fa2c03934803d257cea5f25', 'datasetid': 'document', 'fileid': 416776}], 'main': 'Abstrak Laporan_Kesiapan MBKM.pdf', 'docid': 156844, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/156844', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 35894}]",2021-11-11 03:23:32,281,show,35894,archive,2021-11-11 03:23:32,,,,,,,,,,,,,,,,,,,,,,FISIP,project_report,JURUSAN ILMU KOMUNIKASI,,,,,
95,pub,7,2020-05-15 03:00:03,public,Airlangga University Press,['FISIP4'],disk0/00/01/96/72,http://repository.lppm.unila.ac.id/id/eprint/19672,"Reviewer 1. Dr Andy Corry Wardani
         2. Dr. Abdul Firman Ashaf",['H1'],Hasil Review teman sejawat terhadap karya ilmiah Penelitian 5 berjudul  Upaya menanamkan ideologi lingkungan pada masyarakat di wilayah resapan melalui diseminasi kultur tekni wanatani kopi menggunakan media hiburan buku cergam,other,"[{'name': {'lineage': None, 'family': 'nurhaida', 'honourific': None, 'given': 'ida'}, 'id': 'ida.nurhaida'}]","[{'files': [{'datasetid': 'document', 'fileid': 164221, 'hash': 'e1d76b4d7cbf85b5c659cdfb2d2c90a7', 'mime_type': 'application/pdf', 'objectid': 32905, 'filesize': 480130, 'filename': 'Penelitian 5_Upaya menanamkan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/164221', 'hash_type': 'MD5', 'mtime': '2020-05-14 15:59:49'}], 'main': 'Penelitian 5_Upaya menanamkan.pdf', 'docid': 32905, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 19672, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32905', 'security': 'public'}]",2020-05-15 03:00:03,774,show,19672,archive,2020-05-15 03:00:03,,http://journl.unair.ac.id/doenload-fullpapaers-Lepasan%20naskah%204520(25-35).pdf,,,,published,,,,,,,,,,,,,,,,,,,,,,Surabaya,p-ISSN 1411-5883
