,subjects,abstract,uri,publisher,divisions,dir,status_changed,full_text_status,rev_number,ispublished,eprintid,eprint_status,datestamp,metadata_visibility,userid,documents,lastmod,type,creators,title,refereed,pagerange,issn,publication,corp_creators,date_type,editors,book_title,number,official_url,volume,event_type,event_title,event_dates,pres_type,event_location,related_url,id_number,contact_email,funders,projects,pages,place_of_pub,isbn,series
43,['S1'],"Ilmu pengetahuan atau sains mempunyai pengaruh yang luar biasa terhadap peradaban umat manusia. Pengaruhnya sangat luas dan beragam. Dari semua pengaruh itu, yang paling signifikan adalah pengaruhnya terhadap intelektualitas manusia, terutama dalam menghapus kepercayaan-kepercayaan tradisional dengan mengadopsi pengetahuan yang diperoleh melalui metode ilmiah. Dengan metode ini, secara bertahap manusia mampu menguak berbagai misteri alam raya dan memanfaatkannya untuk meningkatkan kesejahteraan. Ilmu pengetahuan juga mempengaruhi dunia industri dan militer sehingga berperan besar dalam perkembangan politik, ekonomi, dan sosial suatu bangsa.
 
Metode ilmiah mempunyai akar dan berkembang dari filsafat yang merupakan induk dari ilmu pengetahuan, mater scientiarum. Metode ilmiah juga merupakan backbone dalam penemuan dan pengembangan ilmu dan teknologi. Oleh karena itu, filsafat dan ilmu merupakan dua kata yang saling terkait baik secara substansial maupun historis. Ilmu dilahirkan oleh filsafat dan selanjutnya perkembangan ilmu memperkuat keberadaan filsafat. Berdasarkan fakta ini maka pembahasan metode ilmiah dan ilmu secara umum juga memerlukan pembahasan tentang ihwal filsafat. 

Buku sederhana ini berusaha untuk mengajak pembaca, khususnya para mahasiswa yang sedang mengikuti perkuliahan metodologi penelitian, untuk memahami ihwal dan seluk-beluk filsafat ilmu dan metode ilmiah. Pemahaman ini diharapkan mampu memberikan landasan yang baik bagi mahasiswa untuk mencintai ilmu pengetahuan. Dari sikap ini dapat diharapkan tumbuh para calon ilmuwan yang kelak akan mendedikasikan hidupnya untuk pengembangan ilmu yang bermanfaat.",http://repository.lppm.unila.ac.id/id/eprint/8243,Fakultas Pertanian Unila,['FP24'],disk0/00/00/82/43,2018-06-29 04:13:49,public,10,inpress,8243,archive,2018-06-29 04:13:49,show,1090,"[{'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 81838, 'mime_type': 'application/pdf', 'hash': 'fbc116fdb4e75af696fcf1a782130ced', 'hash_type': 'MD5', 'mtime': '2018-06-29 00:33:11', 'objectid': 21283, 'filesize': 1011895, 'filename': 'BUKU PENGANTAR FILSAFAT ILMU 2017-SEBAGIAN_REDUCED.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/81838'}], 'main': 'BUKU PENGANTAR FILSAFAT ILMU 2017-SEBAGIAN_REDUCED.pdf', 'docid': 21283, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 8243, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21283'}]",2018-06-29 04:13:49,book,"[{'id': 'hamim.sudarsono@fp.unila.ac.id', 'name': {'given': 'Hamim', 'honourific': None, 'family': 'Sudarsono', 'lineage': None}}]",Pengantar Metode Ilmiah,FALSE,,,,,,,,-,,-,,,,,,,,,,,118.0,Bandar Lampung,-,-
44,['S1'],"Specimens of Spodoptera larvae collected on March 19, 2019 from a corn field in Lampung Province were brought to the laboratory of the Department of Plant Protection, University of Lampung, for identification. It was suspected that the larvae were Spodoptera frugiperda which have also been currently found in India, Thailand, Bangladesh, China, Myanmar, and Sri Lanka. Morphological identification was conducted in two steps: (1) pictorial/color identification and (2) detailed morphological identification by examining external structures of the larvae. DNA sequencing and identification were also performed to further confirm the morphological identification. Prior to  the identification process, brief field observations were conducted to estimate plant damage percentage and to characterize the nature damage. Field observation indicated that Spodoptera larvae caused damage to corn plants by consuming foliage and making holes in leaves damaging approximately 72% of corn plants. Feeding in the whorl of corn produced a characteristic row of perforations in the leaves. Based on the morphological characteristics, it is concluded that the larvae belong to the species of Spodoptera frugiperda J.E. Smith (Lepidoptera: Noctuidae). This conclusion was then confirmed with the results of molecular (DNA) identification. The sequence of DNA was in proximity to the sequence of DNA of Spodoptera frugiperda. Phylogenetic tree analysis showed that their DNA sequences were in the same group with S. frugiperda isolates of Honnali (MH753325.1), Hanchipura (MH753332.1), Belagavi (MH 753329.1), KEPH A (MH190444.1) and EPHE.1 (MH190445.1). Based on these finding, therefore, it is confirmed that the specimens belong to the species of Spodoptera frugiperda.  
Keywords: Spodoptera frugiperda, corn, morphological identification, DNA sequencing and identification",http://repository.lppm.unila.ac.id/id/eprint/15935,,['FP24'],disk0/00/01/59/35,2019-11-08 02:00:28,public,11,unpub,15935,archive,2019-11-08 02:00:28,show,1090,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29018', 'security': 'public', 'placement': 1, 'eprintid': 15935, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Spodoptera paper for Seappro.pdf', 'docid': 29018, 'files': [{'mime_type': 'application/pdf', 'hash': '50b93298ccd2b48ee08fbc8cf74b7a4f', 'fileid': 136591, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/136591', 'filename': 'Spodoptera paper for Seappro.pdf', 'filesize': 111201, 'objectid': 29018, 'mtime': '2019-11-07 22:33:31', 'hash_type': 'MD5'}], 'format': 'text'}]",2019-11-08 02:00:28,conference_item,"[{'id': 'hamim.sudarsono@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Sudarsono', 'lineage': None, 'given': 'Hamim'}}, {'id': 'fx.susilo@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Susilo', 'given': 'FX'}}, {'name': {'family': 'Lestari', 'lineage': None, 'honourific': None, 'given': 'Puji'}, 'id': 'puji.lestari@fp.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Suharjo', 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'I Gede', 'honourific': None, 'family': 'Swibawa', 'lineage': None}, 'id': 'igede.swibawa@fp.unila.ac.id'}, {'name': {'family': 'Hariri', 'lineage': None, 'honourific': None, 'given': 'Agus M.'}, 'id': 'agus.muhammad@fp.unila.ac.id'}]","Identification of Spodoptera Specimens Collected 
on Corn Field In Pringsewu District, Lampung 
Province, Indoensia",FALSE,,,,,,,,,,,conference,South East Asia Plant Protection Conference,14 Agustus 2019,paper,Bogor,,,,,,,,,
45,['S1'],"Hasil similarity : Sekilas tentang klasifikasi dan teknik ldentifikasi Erwinia chrysanthemi, E. carotovora dan E. ananas",http://repository.lppm.unila.ac.id/id/eprint/13413,Universitas Lampung,['FP24'],disk0/00/01/34/13,2019-06-17 03:22:02,public,7,unpub,13413,archive,2019-06-17 03:22:02,show,579,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26425', 'security': 'public', 'placement': 1, 'eprintid': 13413, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': '15. Sekilas_tentang_klasifikasi_dan_teknik_Identifikas.pdf', 'docid': 26425, 'files': [{'datasetid': 'document', 'fileid': 117436, 'mime_type': 'application/pdf', 'hash': 'a91359419970764208c8284eb26d4476', 'hash_type': 'MD5', 'mtime': '2019-06-17 00:01:22', 'objectid': 26425, 'filesize': 4921418, 'uri': 'http://repository.lppm.unila.ac.id/id/file/117436', 'filename': '15. Sekilas_tentang_klasifikasi_dan_teknik_Identifikas.pdf'}], 'format': 'text'}]",2019-06-17 03:22:02,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'honourific': None, 'family': 'Suharjo', 'lineage': None}}]","Hasil similarity : Sekilas tentang klasifikasi dan teknik ldentifikasi Erwinia chrysanthemi, E. carotovora dan E. ananas",,,,,,,,,,,,,,,,,,,,,,,,,
46,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Sekilas tentang klasifikasi dan teknik ldentifikasi Erwinia chrysanthemi, E. carotovora dan E. ananas",http://repository.lppm.unila.ac.id/id/eprint/13405,Universitas Lampung,['FP24'],disk0/00/01/34/05,2019-06-17 03:21:40,public,7,unpub,13405,archive,2019-06-17 03:21:40,show,579,"[{'files': [{'fileid': 117376, 'datasetid': 'document', 'hash': 'dfe5faf0bf2e8e6804ead9123ffad719', 'mime_type': 'application/pdf', 'filesize': 5329325, 'objectid': 26416, 'filename': '13.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117376', 'hash_type': 'MD5', 'mtime': '2019-06-16 23:25:06'}], 'main': '13.pdf', 'docid': 26416, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 13405, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26416', 'pos': 1, 'security': 'public'}]",2019-06-17 03:21:40,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Suharjo', 'given': 'Radix'}}]","Lembar penilaian : Sekilas tentang klasifikasi dan teknik ldentifikasi Erwinia chrysanthemi, E. carotovora dan E. ananas",,,,,,,,,,,,,,,,,,,,,,,,,
47,"['S1', 'SB']","LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Eksplorasi Potensi Gulma Siam (Chromolaena odorata) sebagai Biofungisida Pengendali Phytophthora palmivora yang diisolasi buah Kakao.",http://repository.lppm.unila.ac.id/id/eprint/13397,Universitas Lampung,['FP24'],disk0/00/01/33/97,2019-06-17 03:20:46,public,8,unpub,13397,archive,2019-06-17 03:20:46,show,579,"[{'eprintid': 13397, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26408', 'pos': 1, 'format': 'text', 'main': '5.pdf', 'docid': 26408, 'files': [{'mtime': '2019-06-16 22:58:39', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117317', 'filename': '5.pdf', 'objectid': 26408, 'filesize': 4902070, 'hash': '0e01cbb8995a1bcc6a7c0bc0097fd833', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 117317}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2019-06-17 03:20:46,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Suharjo', 'lineage': None, 'given': 'Radix'}}, {'name': {'given': 'Titik Nur', 'lineage': None, 'family': 'Aeny', 'honourific': None}, 'id': 'titik.nuraeny@fp.unila.ac.id'}]",Lembar penilaian : Eksplorasi Potensi Gulma Siam (Chromolaena odorata) sebagai Biofungisida Pengendali Phytophthora palmivora yang diisolasi buah Kakao.,,,,,,,,,,,,,,,,,,,,,,,,,
48,['S1'],hasil review prosiding : reviewer suskandini ratih,http://repository.lppm.unila.ac.id/id/eprint/14352,University of Lampung,['FP24'],disk0/00/01/43/52,2019-09-24 08:46:31,public,8,pub,14352,archive,2019-09-24 08:46:31,show,579,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'suskandini prosiding.pdf', 'docid': 27408, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/124532', 'filename': 'suskandini prosiding.pdf', 'objectid': 27408, 'filesize': 57891, 'mtime': '2019-09-24 07:39:57', 'hash_type': 'MD5', 'hash': '34c1779d8a36b6509ae36c4d8fffdae2', 'mime_type': 'application/pdf', 'fileid': 124532, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27408', 'security': 'public', 'placement': 1, 'eprintid': 14352}]",2019-09-24 08:46:31,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'honourific': None, 'family': 'Suharjo', 'lineage': None}}, {'id': 'titik.nuraeny@fp.unila.ac.id', 'name': {'given': 'Titik Nur', 'honourific': None, 'family': 'Aeny', 'lineage': None}}, {'id': 'udinha65@gmail.com', 'name': {'honourific': None, 'family': 'Hasanudin', 'lineage': None, 'given': 'Udin'}}, {'name': {'given': 'TE', 'family': 'Sukmaratri', 'lineage': None, 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'lineage': None, 'family': 'Kresno', 'given': 'Ruslan'}, 'id': None}, {'name': {'honourific': None, 'lineage': None, 'family': 'Khoironi', 'given': 'Thoriq'}, 'id': None}, {'name': {'family': 'Safitri', 'lineage': None, 'honourific': None, 'given': 'Diyan Adinda'}, 'id': None}]",hasil review prosiding : reviewer suskandini ratih,,,,,,,,,,,,,,,,,,,,,,,,,
49,['S1'],Hasil review prosiding : reviewer Joko Prasetyo,http://repository.lppm.unila.ac.id/id/eprint/14349,University of Lampung,['FP24'],disk0/00/01/43/49,2019-09-24 08:46:25,public,9,pub,14349,archive,2019-09-24 08:46:25,show,579,"[{'main': 'joko prosiding.pdf', 'docid': 27405, 'files': [{'fileid': 124508, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'ac9787b280bafc937eda3b076d67392a', 'hash_type': 'MD5', 'mtime': '2019-09-24 07:29:55', 'filesize': 55950, 'objectid': 27405, 'uri': 'http://repository.lppm.unila.ac.id/id/file/124508', 'filename': 'joko prosiding.pdf'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 14349, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27405', 'security': 'public'}]",2019-09-24 08:46:25,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}}, {'name': {'given': 'Titik Nur', 'honourific': None, 'lineage': None, 'family': 'Aeny'}, 'id': 'titik.nuraeny@fp.unila.ac.id'}, {'name': {'family': 'Hasanudin', 'lineage': None, 'honourific': None, 'given': 'Udin'}, 'id': 'udinha65@gmail.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Sukmaratri', 'given': 'TE'}, 'id': None}, {'name': {'family': 'Kresno', 'lineage': None, 'honourific': None, 'given': 'Ruslan'}, 'id': None}, {'name': {'lineage': None, 'family': 'Khoironi', 'honourific': None, 'given': 'Thoriq'}, 'id': None}, {'name': {'honourific': None, 'family': 'safitri', 'lineage': None, 'given': 'Dian Adinda'}, 'id': None}]",Hasil review prosiding : reviewer Joko Prasetyo,,,,,,,,,,,,,,,,,,,,,,,,,
50,['S1'],Hasil rev_prosiding_radix,http://repository.lppm.unila.ac.id/id/eprint/14364,University of Lampung,['FP24'],disk0/00/01/43/64,2019-09-28 05:46:54,public,9,pub,14364,archive,2019-09-28 05:46:54,show,579,"[{'placement': 1, 'eprintid': 14364, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27418', 'pos': 1, 'security': 'public', 'main': 'prosiding_rev_total.pdf', 'docid': 27418, 'files': [{'filename': 'prosiding_rev_total.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/124628', 'objectid': 27418, 'filesize': 113386, 'mtime': '2019-09-27 02:55:09', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'b1c415a261a545c5b05f25d18cac3bba', 'datasetid': 'document', 'fileid': 124628}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2019-09-28 05:46:54,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}}, {'name': {'family': 'Aeny', 'lineage': None, 'honourific': None, 'given': 'Titik Nur'}, 'id': 'titik.nuraeny@fp.unila.ac.id'}, {'id': 'udinha65@gmail.com', 'name': {'given': 'Udin', 'family': 'Hasanudin', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'family': 'Sukmaratri', 'lineage': None, 'given': 'TE'}, 'id': None}, {'name': {'given': 'Ruslan', 'honourific': None, 'lineage': None, 'family': 'Krisno'}, 'id': None}, {'name': {'given': 'Thoriq', 'honourific': None, 'family': 'Khoironi', 'lineage': None}, 'id': None}, {'name': {'family': 'Safitri', 'lineage': None, 'honourific': None, 'given': 'Diyan Adinda'}, 'id': None}]",Hasil rev_prosiding_radix,,,,,,,,,,,,,,,,,,,,,,,,,
51,['S1'],"Hasil similarity : A new rapid identification method for Japanese Pectobacterium strains based on recA, mdh and rpoD PCR RFLP.",http://repository.lppm.unila.ac.id/id/eprint/13412,Universitas Lampung,['FP24'],disk0/00/01/34/12,2019-06-17 03:22:00,public,7,unpub,13412,archive,2019-06-17 03:22:00,show,579,"[{'eprintid': 13412, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26424', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 117429, 'hash': '18e9af25f850633460709edcb5ec7ac8', 'mime_type': 'application/pdf', 'objectid': 26424, 'filesize': 2700048, 'filename': '13. A_new_rapid_identification_method_for_Japanese_Pec.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117429', 'hash_type': 'MD5', 'mtime': '2019-06-16 23:59:10'}], 'main': '13. A_new_rapid_identification_method_for_Japanese_Pec.pdf', 'docid': 26424, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2019-06-17 03:22:00,other,"[{'name': {'honourific': None, 'family': 'Suharjo', 'lineage': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'Hiroyuki', 'family': 'Sawada', 'lineage': None, 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'Yuichi', 'family': 'Takikawa', 'lineage': None, 'honourific': None}}]","Hasil similarity : A new rapid identification method for Japanese Pectobacterium strains based on recA, mdh and rpoD PCR RFLP.",,,,,,,,,,,,,,,,,,,,,,,,,
52,['S1'],Hasil similarity : Diversity of Pectobacterium spp. Isolated from Solanaceous Plants in Japan,http://repository.lppm.unila.ac.id/id/eprint/13408,Universitas Lampung,['FP24'],disk0/00/01/34/08,2019-06-17 03:21:52,public,7,unpub,13408,archive,2019-06-17 03:21:52,show,579,"[{'eprintid': 13408, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26419', 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/117398', 'filename': '7. Diversity_of_Pectobacterium_spp__Isolated_from_Sol.pdf', 'filesize': 2739025, 'objectid': 26419, 'mtime': '2019-06-16 23:46:17', 'hash_type': 'MD5', 'hash': '1bdc9fe713612cf6232299ceeae21f62', 'mime_type': 'application/pdf', 'fileid': 117398, 'datasetid': 'document'}], 'main': '7. Diversity_of_Pectobacterium_spp__Isolated_from_Sol.pdf', 'docid': 26419, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2019-06-17 03:21:52,other,"[{'name': {'given': 'Radix', 'family': 'Suharjo', 'lineage': None, 'honourific': None}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'Hiroyuki', 'family': 'Sawada', 'lineage': None, 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'Yuichi', 'honourific': None, 'lineage': None, 'family': 'Takikawa'}}]",Hasil similarity : Diversity of Pectobacterium spp. Isolated from Solanaceous Plants in Japan,,,,,,,,,,,,,,,,,,,,,,,,,
53,['S1'],Hasil similarity : Diversity of Pectobacterium strains isolated from various plants in Japan.,http://repository.lppm.unila.ac.id/id/eprint/13411,Universitas Lampung,['FP24'],disk0/00/01/34/11,2019-06-17 03:21:58,public,8,unpub,13411,archive,2019-06-17 03:21:58,show,579,"[{'eprintid': 13411, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26423', 'format': 'text', 'docid': 26423, 'main': '12. Diversity_of_Pectobacterium_strains_isolated_from_-1.pdf', 'files': [{'filesize': 3307228, 'objectid': 26423, 'uri': 'http://repository.lppm.unila.ac.id/id/file/117422', 'filename': '12. Diversity_of_Pectobacterium_strains_isolated_from_-1.pdf', 'hash_type': 'MD5', 'mtime': '2019-06-16 23:56:40', 'datasetid': 'document', 'fileid': 117422, 'mime_type': 'application/pdf', 'hash': 'c78ec78e429a8fd1a5505844d14ca810'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2019-06-17 03:21:58,other,"[{'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'Hiroyuki', 'family': 'Sawada', 'lineage': None, 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'Yuichi', 'honourific': None, 'lineage': None, 'family': 'Takikawa'}}]",Hasil similarity : Diversity of Pectobacterium strains isolated from various plants in Japan.,,,,,,,,,,,,,,,,,,,,,,,,,
54,['S1'],Hasil similarity : Evaluation of PCR-Restriction Fragment Length Polymorphism (RFLP) as Rapid Identification Method for Japanese Dickeya Strains,http://repository.lppm.unila.ac.id/id/eprint/13407,Universitas Lampung,['FP24'],disk0/00/01/34/07,2019-06-17 03:21:50,public,7,unpub,13407,archive,2019-06-17 03:21:50,show,579,"[{'format': 'text', 'main': '6.Eval_uation_of_PCR_R_estr_ic_tion_Fragm_ent_Length.pdf', 'docid': 26418, 'files': [{'mime_type': 'application/pdf', 'hash': 'a1a384854aa2750a180d4bb83648cd81', 'datasetid': 'document', 'fileid': 117391, 'filename': '6.Eval_uation_of_PCR_R_estr_ic_tion_Fragm_ent_Length.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117391', 'filesize': 2473471, 'objectid': 26418, 'mtime': '2019-06-16 23:43:51', 'hash_type': 'MD5'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 13407, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26418', 'pos': 1}]",2019-06-17 03:21:50,other,"[{'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Sawada', 'given': 'Hiroyuki'}}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]",Hasil similarity : Evaluation of PCR-Restriction Fragment Length Polymorphism (RFLP) as Rapid Identification Method for Japanese Dickeya Strains,,,,,,,,,,,,,,,,,,,,,,,,,
55,['S1'],"Hasil similarity : Phylogenetic study of Japanese Dickeya spp, and development of rapid identification methods using PCR-RFLP.",http://repository.lppm.unila.ac.id/id/eprint/13406,Universitas Lampung,['FP24'],disk0/00/01/34/06,2019-06-17 03:21:49,public,8,unpub,13406,archive,2019-06-17 03:21:49,show,579,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/26417', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 13406, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': '1. Phylogenetic_study_of_Japanese_Dickeya_spp__and_de.pdf', 'docid': 26417, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/117383', 'filename': '1. Phylogenetic_study_of_Japanese_Dickeya_spp__and_de.pdf', 'objectid': 26417, 'filesize': 7919563, 'mtime': '2019-06-16 23:40:03', 'hash_type': 'MD5', 'hash': '574d0eac2549034eb453c85cc5acdfae', 'mime_type': 'application/pdf', 'fileid': 117383, 'datasetid': 'document'}], 'format': 'text'}]",2019-06-17 03:21:49,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}}, {'name': {'lineage': None, 'family': 'Sawada', 'honourific': None, 'given': 'Hiroyuki'}, 'id': None}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]","Hasil similarity : Phylogenetic study of Japanese Dickeya spp, and development of rapid identification methods using PCR-RFLP.",,,,,,,,,,,,,,,,,,,,,,,,,
56,['S1'],Hasil similarity : Unusual Pectobacterium wasabiae strains isolated from potato in Japan,http://repository.lppm.unila.ac.id/id/eprint/13409,Universitas Lampung,['FP24'],disk0/00/01/34/09,2019-06-17 03:21:54,public,7,unpub,13409,archive,2019-06-17 03:21:54,show,579,"[{'format': 'text', 'main': '8. Unusual_Pectobacterium_wasabiae__strains_isolated_.pdf', 'docid': 26420, 'files': [{'mtime': '2019-06-16 23:49:28', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117405', 'filename': '8. Unusual_Pectobacterium_wasabiae__strains_isolated_.pdf', 'filesize': 2736752, 'objectid': 26420, 'hash': '9f9c3b271ad7afbde4cfba88d019a657', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 117405}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 13409, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26420'}]",2019-06-17 03:21:54,other,"[{'name': {'honourific': None, 'family': 'Suharjo', 'lineage': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'Hiroyuki', 'honourific': None, 'family': 'Sawada', 'lineage': None}, 'id': None}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]",Hasil similarity : Unusual Pectobacterium wasabiae strains isolated from potato in Japan,,,,,,,,,,,,,,,,,,,,,,,,,
57,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
A new rapid identification method for Japanese Pectobacterium strains based on recA, mdh and rpoD PCR RFLP.",http://repository.lppm.unila.ac.id/id/eprint/13403,Universitas Lampung,['FP24'],disk0/00/01/34/03,2019-06-17 03:21:37,public,7,unpub,13403,archive,2019-06-17 03:21:37,show,579,"[{'placement': 1, 'eprintid': 13403, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26414', 'pos': 1, 'security': 'public', 'docid': 26414, 'main': '11.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2019-06-16 23:18:08', 'objectid': 26414, 'filesize': 5367430, 'uri': 'http://repository.lppm.unila.ac.id/id/file/117361', 'filename': '11.pdf', 'datasetid': 'document', 'fileid': 117361, 'hash': 'c69da1bc6836c652009af252c80067fa', 'mime_type': 'application/pdf'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2019-06-17 03:21:37,other,"[{'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Sawada', 'given': 'Hiroyuki'}}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]","Lembar penilaian : A new rapid identification method for Japanese Pectobacterium strains based on recA, mdh and rpoD PCR RFLP.",,,,,,,,,,,,,,,,,,,,,,,,,
