,uri,date,abstract,volume,date_type,subjects,rev_number,ispublished,full_text_status,issn,status_changed,publication,publisher,divisions,dir,official_url,lastmod,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,eprintid,title,refereed,type,creators,succeeds,contributors,related_url,event_title,event_type,event_location,event_dates,pres_type
43,http://repository.lppm.unila.ac.id/id/eprint/205,1970-01-01 00:00:00.000002012,"Isomorfis merupakan konsep kekongruenan yang dapat dilerapkan diberbagai bidang ilmu, lermasuk graf. Graf Wrapped Butterfly Networks dan Cyclic-Cubes merupakan dua graf yang memlikl definisi yang berbeda. Kesamaan dari kedua graf ini adalah memiliki jumlah vertex yang sarra dengan rumus jumlah vertexnya
Dari teorema Has dan Lin [2]. kedua graf Wrapped Buterfly Networks dan Cyclic-Cubes merupakan dua graf yang soling isomorfis. Dalam tulisan ini akan didiskusikan bentuk-bentuk graf Wrapped Buterfly Networks yang isomorfis dengan graf Cyclic-Cubes dan penggambaran kedua graf tersebut.
Kata Kunci	: Wrapped Butterfly Networks, Cyclic-Cubes, Isomorfis. Bentuk-bentuk.",,,['AC'],7,pub,public,,2016-07-20 03:35:55,,,['FMIPA9'],disk0/00/00/02/05,,2016-07-20 03:35:55,"[{'placement': 1, 'eprintid': 205, 'uri': 'http://repository.lppm.unila.ac.id/id/document/206', 'pos': 1, 'security': 'public', 'docid': 206, 'main': 'Isomorfisme Bentuk Bentuk Graf Wrapped Butterfly  Networks dan Graf Cycle Cubes.pdf', 'files': [{'mtime': '2016-07-20 03:23:47', 'hash_type': 'MD5', 'filename': 'Isomorfisme Bentuk Bentuk Graf Wrapped Butterfly  Networks dan Graf Cycle Cubes.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/1209', 'filesize': 2564681, 'objectid': 206, 'hash': '77c0e53495cd6f9200d0c0f7e7183407', 'mime_type': 'application/pdf', 'fileid': 1209, 'datasetid': 'document'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",7,,show,64-71,2016-07-20 03:35:55,archive,205,"ISOMORFISME BENTUK-BENTUK
GRAF WRAPPED BUTTERFLY NETWORKS DAN GRAF CYCLIC-CUBES",TRUE,conference_item,"[{'name': {'lineage': None, 'family': 'Septiana', 'honourific': None, 'given': 'Ririn'}, 'id': 'septa2014@yahoo.co.id'}, {'id': 'wamiliana@gmail.com', 'name': {'given': 'Wamiliana', 'honourific': None, 'lineage': None, 'family': 'Wamiliana'}}, {'name': {'given': 'Fitriani', 'family': 'Fitriani', 'lineage': None, 'honourific': None}, 'id': '.'}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
44,http://repository.lppm.unila.ac.id/id/eprint/6777,2012-12-15 00:00:00.000000000,"Isomorfis merupakan konsep kekongruenan yang dapat diterapkan diberbagai bidang ilmu, termasuk graf. Graf Wrapped Butterfly Networks dan Cyclic-Cubes merupakan dua graf yang memiliki definisi yang berbeda. Kesamaan dari kedua graf ini adalah memiliki jumlah vertex yang sama dengan rumus jumlah vertexnya nk^n. Dari teorema Has dan Lin_[2], kedua graf Wrapped Buterfly Networks dan Cyclic-Cubes merupakan dua graf yang saling isomorfis. Dalam tulisan ini akan didiskusikan bentuk-bentuk graf Wrapped Buterfly Networks yang isomorfis dengan graf Cyclic-Cubes dan penggambaran kedua graf tersebut.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 07:51:07,"Prosiding Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/67/77,http://fmipa.unila.ac.id/,2018-04-25 07:51:07,"[{'format': 'text', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Ririn_Wamiliana_Fitriani.pdf', 'docid': 19746, 'files': [{'mime_type': 'application/pdf', 'hash': '53fd27e21856187bbd502df1bbc48412', 'datasetid': 'document', 'fileid': 62111, 'mtime': '2018-04-20 03:58:08', 'hash_type': 'MD5', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Ririn_Wamiliana_Fitriani.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/62111', 'filesize': 952914, 'objectid': 19746}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 6777, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19746', 'pos': 1}]",791,1.0,show,64-71,2018-04-25 07:51:07,archive,6777,ISOMORFISME BENTUK-BENTUK GRAF WRAPPED BUTTERFLY NETWORKS DAN GRAF CYCLIC-CUBES,TRUE,article,"[{'id': 'septa2014@yahoo.co.id', 'name': {'given': 'Ririn', 'honourific': None, 'lineage': None, 'family': 'Septiana'}}, {'name': {'given': 'Wamiliana', 'family': 'Wamiliana', 'lineage': None, 'honourific': None}, 'id': 'wamiliana@gmail.com'}, {'id': 'fitriani_mathunila@yahoo.co.id', 'name': {'lineage': None, 'family': 'Fitriani', 'honourific': None, 'given': 'Fitriani'}}]",,,,,,,,
45,http://repository.lppm.unila.ac.id/id/eprint/6734,2012-12-15 00:00:00.000000000,"Dalam ruang topologi terdapat sifat yang mengekspresikan seberapa banyak element himpunan yang terlingkupi dalam sebuah himpunan terbuka. Atau dengan lebih khusus lagi, sifat ini menggambarkan seberapa rapat sebuah himpunan bagian tertutup dapat terlingkupi dalam sebuah himpunan terbuka. Ukuran kerapatan inilah yang akan menjadi pemisah antara himpunan bagian satu dengan himpunan bagian yang lain yang disebut aksioma separasi. Yang bila diurutkan berdasarkan angka 0 sampai 4 menunjukkan kenaikan derajat separasinya. Setiap ruang topologi yang memenuhi ke lima aksioma ini akan dibedakan berdasarkan derajat separasinya yaitu Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi T0, T1, T2, T3, T4 yang kemudian memiliki sifat-sifat baru dan terdapat hubungan hereditary dalam tiap tingkatan separasinya.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:02:51,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/67/34,http://www.unila.ac.id/~mipa/,2018-04-25 08:02:51,"[{'eprintid': 6734, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19703', 'format': 'text', 'docid': 19703, 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Anwar Sidik_Muslim A_Amanto.pdf', 'files': [{'datasetid': 'document', 'fileid': 61853, 'hash': 'c34f1e1595c20e05f6df621fbb941476', 'mime_type': 'application/pdf', 'filesize': 461248, 'objectid': 19703, 'uri': 'http://repository.lppm.unila.ac.id/id/file/61853', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Anwar Sidik_Muslim A_Amanto.pdf', 'hash_type': 'MD5', 'mtime': '2018-04-17 07:54:36'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",1012,1.0,show,7-14,2018-04-25 08:02:51,archive,6734,"Ruang TopologiT0, T1, T2, T3, T4",TRUE,article,"[{'id': 'anwarsdk45@gmail.com', 'name': {'given': 'Anwar', 'honourific': None, 'family': 'Sidik', 'lineage': None}}, {'name': {'honourific': None, 'family': 'Ansori', 'lineage': None, 'given': 'Muslim'}, 'id': 'ansomath@yahoo.com'}, {'id': 'pakamanto@gmail.com', 'name': {'lineage': None, 'family': 'Amanto', 'honourific': None, 'given': 'Amanto'}}]",,,,,,,,
46,http://repository.lppm.unila.ac.id/id/eprint/6826,2012-12-15 00:00:00.000000000,This research will discuss the unbalanced cross over design with fixed effect model. The basic model are Randomized Block and Latin Square design will be used. Some approach will be discussed to overcome the problem with missing data. The method of estimation of missing data will be given and the standard analysis will be conducted after the estimation of the missing data put in the design.,1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 06:36:37,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/26,,2018-04-25 06:36:37,"[{'main': 'Jurnal Sorta Sundy_Mustofa_Dian K.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/62522', 'filename': 'Jurnal Sorta Sundy_Mustofa_Dian K.pdf', 'filesize': 262828, 'objectid': 19799, 'mtime': '2018-04-25 04:47:20', 'hash_type': 'MD5', 'hash': '36f2be6459dd75fc1a2cf65afbe1a53b', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 62522}], 'docid': 19799, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 6826, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19799', 'security': 'public'}]",701,1.0,show,116-121,2018-04-25 06:36:37,archive,6826,ANALISIS KOMPONEN RAGAM DATA HILANG PADA RANCANGAN CROSS-OVER,TRUE,article,"[{'name': {'given': 'Sorta', 'family': 'Sundy H.S', 'lineage': None, 'honourific': None}, 'id': 'le_sund@yahoo.com'}, {'name': {'given': 'Mustofa', 'honourific': None, 'family': 'Usman', 'lineage': None}, 'id': 'usman_alfha@yahoo.com'}, {'name': {'lineage': None, 'family': 'Kurniasari', 'honourific': None, 'given': 'Dian'}, 'id': 'dksari13@gmail.com'}]",,,,,,,,
47,http://repository.lppm.unila.ac.id/id/eprint/3439,2012-12-15 00:00:00.000000000,Abstract. This research will discuss the unbalanced cross over design with fixed effect model. The basic model are Randomized Block and Latin Square design will be used. Some approach will be discussed to overcome the problem with missing data. The method of estimation of missing data will be given and the standard analysis will be conducted after the estimation of the missing data put in the design.,,published,['QA'],7,pub,public,,2017-06-12 02:12:06,,,['FMIPA9'],disk0/00/00/34/39,,2017-06-12 02:12:06,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'docid': 3297, 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Sorta Sundy_Mustofa_Dian Kurniasari.pdf', 'files': [{'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Sorta Sundy_Mustofa_Dian Kurniasari.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/23791', 'filesize': 262828, 'objectid': 3297, 'mtime': '2017-06-05 09:59:50', 'hash_type': 'MD5', 'hash': '36f2be6459dd75fc1a2cf65afbe1a53b', 'mime_type': 'application/pdf', 'fileid': 23791, 'datasetid': 'document'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/3297', 'pos': 1, 'eprintid': 3439, 'placement': 1}]",752,,show,116-121,2017-06-12 02:12:06,archive,3439,ANALISIS KOMPONEN RAGAMDATA HILANG PADA RANCANGAN CROSS-OVER,TRUE,conference_item,"[{'id': None, 'name': {'honourific': None, 'family': 'Sundy H.S', 'lineage': None, 'given': 'Sorta'}}, {'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'family': 'Usman', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Dian', 'family': 'Kurniasari', 'lineage': None, 'honourific': None}, 'id': 'dksari13@gmail.com'}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
48,http://repository.lppm.unila.ac.id/id/eprint/6335,2012-12-15 00:00:00.000000000,"Generalized Lambda Distribution (GLD) merupakan distribusi dengan empat parameter yang merupakan reparameterisasi dari distribusi Lambda Tukey dengan satu parameter. Pendekatan
GLD untuk menentukan parameter dari berbagai macam distribusi lain didasarkan pada empat momen pertamanya. Pada penelitian ini metode momen digunakan dalam melakukan
pendekatan distribusi gamma terhadap GLD. Tujuan dari penelitian ini adalah untuk mengetahui pada nilai alpha dan beta berapakah distribusi gamma mampu mendekati GLD sebaik mungkin. Kedekatan dari kedua distribusi tersebut dapat dilihat dari kurva yang dibentuk. Dari hasil penelitian diperoleh kesimpulan bahwa kurva distribusi Gamma (α,β) dan GLD menjadi lebih dekat pada nilai α sama dengan 29 dan nilai β sama dengan 3.",,published,"['Q1', 'QA']",8,pub,public,,2018-01-11 05:32:52,,,['FMIPA9'],disk0/00/00/63/35,,2018-01-11 05:32:52,"[{'placement': 1, 'eprintid': 6335, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19260', 'security': 'public', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012Jihan TS_Warsono_Widiarti.pdf', 'files': [{'datasetid': 'document', 'fileid': 58926, 'mime_type': 'application/pdf', 'hash': '5c0a87ea08bbdc3d1a399fbaa2cedac1', 'filesize': 376052, 'objectid': 19260, 'uri': 'http://repository.lppm.unila.ac.id/id/file/58926', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012Jihan TS_Warsono_Widiarti.pdf', 'hash_type': 'MD5', 'mtime': '2018-01-11 04:56:02'}], 'docid': 19260, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",33,,show,,2018-01-11 05:32:52,archive,6335,PENDEKATAN DIDTRIBUSI GAMMA TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD)BERDASARKAN EMPAT MOMEN PERTAMANYA,TRUE,conference_item,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Trimita Sari T', 'given': 'Jihan'}, 'id': None}, {'name': {'given': 'Warsono', 'honourific': None, 'family': 'Warsono', 'lineage': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Widiarti', 'given': 'Widiarti'}, 'id': 'widiarti08@gmail.com'}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
49,http://repository.lppm.unila.ac.id/id/eprint/6722,2012-12-10 00:00:00.000000000,"Generalized Lambda Distribution (GLD) merupakan distribusi yang baik dalam pengujian dan pencocokan data untuk beberapa distribusi kontinu. Pencocokan GLD yang sederhana dan fleksibel, yang hanya menggunakan empat momen pertama, membuat pencocokan GLD lebih
baik dalam mendekati distribusi tertentu. Pengkajian mengenai pencocokan GLD terhadap suatu distribusi umumnya masih terbatas pada distribusi kontinu dengan dua parameter (lokasi dan scale). Pada penelitian kali ini, akan dikaji pencocokan GLD terhadap distribusi
t-student (salah satu distribusi kontinu dengan satu parameter). Pembahasan dikhususkan untuk menentukan pada saat derajat bebas berapakah distribusi t-student mampu mendekati GLD dengan baik. Metode yang digunakan dalam penelitian ini adalah mengaproksimasi nilai dari keempat parameter GLD dengan menggunakan metode pencocokan momen. Selanjutnya mencocokan kurva GLD terhadap distribusi t-student pada derajat bebas 5 hingga derajat bebas 30. Hasil penelitian dan pembahasan menunjukkan bahwa semakin besar derajat bebas distribusi t-student maka GLD semakin baik dalam mengaproksimasi distribus t-student.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:05:38,APROKSIMASI DISTRIBUSI T-STUDENT TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/22,,2018-04-25 08:05:38,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19691', 'security': 'public', 'placement': 1, 'eprintid': 6722, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012Eflin_Warsono_Widiarti.pdf', 'files': [{'fileid': 61785, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'e38ac481d85cea7e80a6cd77765d4491', 'filesize': 321698, 'objectid': 19691, 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012Eflin_Warsono_Widiarti.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61785', 'hash_type': 'MD5', 'mtime': '2018-04-16 08:16:51'}], 'docid': 19691, 'format': 'text'}]",516,,show,82-85,2018-04-25 08:05:38,archive,6722,APROKSIMASI DISTRIBUSI T-STUDENT TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,TRUE,article,"[{'name': {'family': 'Uli', 'lineage': None, 'honourific': None, 'given': 'Eflin Marsinta'}, 'id': None}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'family': 'Warsono', 'lineage': None, 'honourific': None, 'given': 'Warsono'}}, {'id': 'widiarti08@gmail.com', 'name': {'honourific': None, 'family': 'Widiarti', 'lineage': None, 'given': 'Widiarti'}}]",,,,,,,,
50,http://repository.lppm.unila.ac.id/id/eprint/6702,2012-12-15 00:00:00.000000000,"Generalized Lambda Distribution (GLD) merupakan distribusi yang baik dalam pengujian dan pencocokan data untuk beberapa distribusi kontinu. Pencocokan GLD yang sederhana dan fleksibel, yang hanya menggunakan empat momen pertama, membuat pencocokan GLD lebih
baik dalam mendekati distribusi tertentu. Pengkajian mengenai pencocokan GLD terhadap suatu distribusi umumnya masih terbatas pada distribusi kontinu dengan dua parameter (lokasi dan scale). Pada penelitian kali ini, akan dikaji pencocokan GLD terhadap distribusi
t-student (salah satu distribusi kontinu dengan satu parameter). Pembahasan dikhususkan untuk menentukan pada saat derajat bebas berapakah distribusi t-student mampu mendekati GLD dengan baik. Metode yang digunakan dalam penelitian ini adalah mengaproksimasi nilai dari keempat parameter GLD dengan menggunakan metode pencocokan momen. Selanjutnya mencocokan kurva GLD terhadap distribusi t-student pada derajat bebas 5 hingga derajat bebas 30. Hasil penelitian dan pembahasan menunjukkan bahwa semakin
besar derajat bebas distribusi t-student maka GLD semakin baik dalam mengaproksimasi distribus t-student.",,published,['QA'],8,pub,public,2337-9057,2018-04-25 08:07:30,APROKSIMASI DISTRIBUSI T-STUDENT TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/02,,2018-04-25 08:07:30,"[{'placement': 1, 'eprintid': 6702, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19670', 'pos': 1, 'security': 'public', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Eflin_Warsono_Widiarti.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2018-04-16 03:40:03', 'objectid': 19670, 'filesize': 321698, 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Eflin_Warsono_Widiarti.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61664', 'fileid': 61664, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'e38ac481d85cea7e80a6cd77765d4491'}], 'docid': 19670, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",33,,show,82-85,2018-04-25 08:07:30,archive,6702,APROKSIMASI DISTRIBUSI T-STUDENT TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,TRUE,article,"[{'name': {'family': 'Uli', 'lineage': None, 'honourific': None, 'given': 'Eflin Marsinta'}, 'id': None}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Warsono', 'given': 'Warsono'}}, {'id': 'widiarti08@gmail.com', 'name': {'given': 'Widiarti', 'lineage': None, 'family': 'Widiarti', 'honourific': None}}]",,,,,,,,
51,http://repository.lppm.unila.ac.id/id/eprint/6828,2012-12-01 00:00:00.000000000,"The aims of the research is to reveal the characteristics of the Education Participation Index (EPI) in Indonesia based on the level of students’ age (7-12, 13-15, 16-18, and 19-24) which shows the participation index of the citizens at Elementary School, Junior High School, Senior High School and University. The data was taken from Central Bureau Statistics of Indonesia (BPS) from the year 2003 to 2008. The data is analyzed to see the difference between the level of ages at difference regions and difference years. And the data was analyzed by using analysis nested design. The second analysis is to find the EPI model for each regions and years. The modeling is used the multiple linear regression with dummy variable for the regions and years.",4.0,published,['QA'],6,pub,public,2229-8932,2018-04-25 06:36:00,Journal of Technical Education and Training (JTET),,['FMIPA9'],disk0/00/00/68/28,,2018-04-25 06:36:00,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19801', 'security': 'public', 'placement': 1, 'eprintid': 6828, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'JTET(06) Paper.pdf', 'docid': 19801, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/62537', 'filename': 'JTET(06) Paper.pdf', 'objectid': 19801, 'filesize': 502296, 'mtime': '2018-04-25 04:53:56', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'fa777405c170a51bdc54adae64f1b849', 'datasetid': 'document', 'fileid': 62537}], 'format': 'text'}]",701,2.0,show,52-62,2018-04-25 06:36:00,archive,6828,ANALYSIS AND MODELING OF EDUCATION PARTICIPATION INDEX (EPI) IN INDONESIA FROM 2003-2008,TRUE,article,"[{'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'lineage': None, 'family': 'Usman', 'honourific': None}}, {'name': {'family': 'Hendarman', 'lineage': None, 'honourific': None, 'given': 'Hendarman'}, 'id': None}, {'id': 'jamalidus@yahoo.com', 'name': {'given': 'Jamal I', 'honourific': None, 'lineage': None, 'family': 'Daoud'}}, {'id': None, 'name': {'given': 'Faiz A. M.', 'lineage': None, 'family': 'Elfaki', 'honourific': None}}]",,,,,,,,
52,http://repository.lppm.unila.ac.id/id/eprint/6714,2012-12-15 00:00:00.000000000,"Untuk menguji kesamaan dari beberapa nilai tengah secara sekaligus diperlukan sebuah teknik
analisis yang disebut analisis ragam. Salah satu asumsi yang mendasari analisis ragam adalah ragam galat yang homogen. Keheterogenan ragam galat dapat mengakibatkan respons yang tidak stabil dari beberapa perlakuan tertentu yang mengakibatkan keragaman galat dan berdampak serius terhadap kepekaan hasil pengujian analisis. Penelitian ini bertujuan membandingkan uji homogenitas ragam menggunakan Uji Bartlett’s dan Uji Levene’s dengan metode ANOMV. Dari hasil penelitian diperoleh bahwa metode ANOMV memberikan hasil sama dengan Uji Bartlett’s dan Uji Levene’s tetapi lebih mudah interpretasi karena disajikan dalam bentuk grafik.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:06:39,PERBANDINGAN UJI HOMOGENITAS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOMV,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/14,,2018-04-25 08:06:39,"[{'eprintid': 6714, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19683', 'pos': 1, 'format': 'text', 'docid': 19683, 'main': 'Tika W_Netti H_Eri S.pdf', 'files': [{'fileid': 61736, 'datasetid': 'document', 'hash': 'aa6852c9e5f252cd40584987da950375', 'mime_type': 'application/pdf', 'objectid': 19683, 'filesize': 355435, 'uri': 'http://repository.lppm.unila.ac.id/id/file/61736', 'filename': 'Tika W_Netti H_Eri S.pdf', 'hash_type': 'MD5', 'mtime': '2018-04-16 06:23:38'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",713,,show,131-136,2018-04-25 08:06:39,archive,6714,PERBANDINGAN UJI HOMOGENITAS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOMV,TRUE,article,"[{'name': {'given': 'Tika', 'family': 'Wahyuni', 'lineage': None, 'honourific': None}, 'id': None}, {'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}}, {'id': None, 'name': {'given': 'Eri', 'lineage': None, 'family': 'Setiawan', 'honourific': None}}]",,,,,,,,
53,http://repository.lppm.unila.ac.id/id/eprint/6804,2012-12-15 00:00:00.000000000,Untuk menguji kesamaan dari beberapa nilai tengah secara sekaligus diperlukan sebuah teknik analisis yang disebut analisis ragam. Salah satu asumsi yang mendasari analisis ragam adalah ragam galat yang homogen. Keheterogenan ragam galat dapat mengakibatkan respons yang tidak stabil dari beberapa perlakuan tertentu yang mengakibatkan keragaman galat dan berdampak serius terhadap kepekaan hasil pengujian analisis. Penelitian ini bertujuan membandingkan uji homogenitas ragam menggunakan Uji Bartlett’s dan Uji Levene’s dengan metode ANOMV. Dari hasil penelitian diperoleh bahwa metode ANOMV memberikan hasil sama dengan Uji Bartlett’s dan Uji Levene’s tetapi lebih mudah interpretasi karena disajikan dalam bentuk grafik.,1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 04:30:50,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/04,http://www.unila.ac.id/~mipa/,2018-04-25 04:30:50,"[{'eprintid': 6804, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19776', 'format': 'text', 'files': [{'mtime': '2018-04-24 06:37:54', 'hash_type': 'MD5', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012Tika W_Netti H_Eri S.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/62286', 'objectid': 19776, 'filesize': 355435, 'mime_type': 'application/pdf', 'hash': 'aa6852c9e5f252cd40584987da950375', 'fileid': 62286, 'datasetid': 'document'}], 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012Tika W_Netti H_Eri S.pdf', 'docid': 19776, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",959,1.0,show,131-146,2018-04-25 04:30:50,archive,6804,PERBANDINGAN UJI HOMOGENITAS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOMV,TRUE,article,"[{'name': {'honourific': None, 'family': 'Wahyuni', 'lineage': None, 'given': 'Tika'}, 'id': 'Wahyunitika54@yahoo.com'}, {'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Setiawan', 'given': 'Eri'}}]",,,,,,,,
