,userid,number,official_url,lastmod,documents,datestamp,eprint_status,eprintid,metadata_visibility,pagerange,type,creators,title,refereed,abstract,volume,date,uri,subjects,issn,full_text_status,status_changed,ispublished,rev_number,divisions,publisher,publication,dir,succeeds,copyright_holders,editors,pages,isbn,place_of_pub,date_type,corp_creators,book_title,contact_email,institution,monograph_type,event_type,event_title,event_location,pres_type,event_dates,id_number,related_url,contributors,referencetext,funders,keywords,projects
10,933,,,2021-05-28 01:01:10,"[{'placement': 1, 'eprintid': 31079, 'uri': 'http://repository.lppm.unila.ac.id/id/document/140370', 'pos': 1, 'security': 'public', 'docid': 140370, 'main': 'JIIA Vol 7 No 4 November 2019 Laras N Zianal dan TB Hasanudin .pdf', 'files': [{'hash': '6a39dbde8e300d268c7051d6172ebc41', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 368503, 'filename': 'JIIA Vol 7 No 4 November 2019 Laras N Zianal dan TB Hasanudin .pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/368503', 'filesize': 407456, 'objectid': 140370, 'mtime': '2021-05-27 15:59:40', 'hash_type': 'MD5'}], 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2021-05-28 01:01:10,archive,31079,show,,other,"[{'name': {'given': 'Zainal', 'lineage': None, 'family': 'Abidin', 'honourific': None}, 'id': 'zainal.abidin@fp.unila.ac.id'}]","Pendapatan Usahatani Dan Tingkat Ketahanan Pangan Rumah Tangga Petani Lada Hitam Di Desa Sukadana Baru, Kecamatan Marga Tiga, Lampung Timur",,Review JIIA Vol 7 No 4 November 2019 an Laras N Zainal Abidin dan Tb Hasanuddin,,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/31079,['S1'],,public,2021-05-28 01:01:10,unpub,7,['FP1'],LPPM Unila,,disk0/00/03/10/79,,,,,,,,,,,,,,,,,,,,,,,,
11,933,,,2022-04-12 05:08:26,"[{'main': 'revisi review JIIA Vol 7 no 4  2019  laras dkk.pdf', 'files': [{'mtime': '2022-04-12 04:37:43', 'hash_type': 'MD5', 'filename': 'revisi review JIIA Vol 7 no 4  2019  laras dkk.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/457846', 'objectid': 162821, 'filesize': 400988, 'mime_type': 'application/pdf', 'hash': '6bbc60118ff18d400a831b9c841200df', 'datasetid': 'document', 'fileid': 457846}], 'docid': 162821, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 41286, 'uri': 'http://repository.lppm.unila.ac.id/id/document/162821', 'pos': 1, 'security': 'public'}]",2022-04-12 05:08:26,archive,41286,show,,other,"[{'name': {'given': 'Zainal', 'family': 'Abidin', 'lineage': None, 'honourific': None}, 'id': 'zainal.abidin@fp.unila.ac.id'}]","Pendapatan Usahatani Dan Tingkat Ketahanan Pangan Rumah Tangga Petani Lada Hitam Di Desa Sukadana Baru, Kecamatan Marga Tiga, Lampung Timur",,Review JIIA Vol 7 No 4 November 2019 an Laras N Zainal Abidin dan Tb Hasanuddin,,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/41286,['S1'],,public,2022-04-12 05:08:26,unpub,4,['FP1'],LPPM Unila,,disk0/00/04/12/86,,,,,,,,,,,,,,,,,,,,,,,,
12,933,,,2022-04-12 05:08:34,"[{'placement': 1, 'eprintid': 41289, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/162833', 'security': 'public', 'main': 'revisi review JIIA Vol 7 no 4  2019  efti dkk.pdf', 'files': [{'mtime': '2022-04-12 04:56:51', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/457870', 'filename': 'revisi review JIIA Vol 7 no 4  2019  efti dkk.pdf', 'objectid': 162833, 'filesize': 401840, 'mime_type': 'application/pdf', 'hash': '006d5d58b5a1ebefef65865071dda7c4', 'datasetid': 'document', 'fileid': 457870}], 'docid': 162833, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-04-12 05:08:34,archive,41289,show,,other,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'given': 'Zainal', 'family': 'Abidin', 'lineage': None, 'honourific': None}}]",Valuasi Ekonomi Kawasan Wisata Pulau Pisang Kabupaten Pesisir Barat,,"Review jurnal JIIA Vol 7 o 4 an Efti Arifa, Zainal Abidin, dan Lina Marlina",,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/41289,['S1'],,public,2022-04-12 05:08:34,unpub,7,['FP1'],LPPM Unila,,disk0/00/04/12/89,31081.0,,,,,,,,,,,,,,,,,,,,,,,
13,1172,2.0,https://jurnal.polinela.ac.id/index.php/JFA/article/view/1550,2020-05-26 01:54:43,"[{'docid': 33817, 'main': '2019_BPP_JOFSA.pdf', 'files': [{'filesize': 878382, 'objectid': 33817, 'filename': '2019_BPP_JOFSA.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/192354', 'hash_type': 'MD5', 'mtime': '2020-05-25 14:28:19', 'fileid': 192354, 'datasetid': 'document', 'hash': '7c938a6a54347ec16109c21d7da5a364', 'mime_type': 'application/pdf'}], 'format': 'text', 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'published', 'placement': 1, 'eprintid': 20473, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33817', 'pos': 1, 'security': 'public'}, {'placement': 2, 'eprintid': 20473, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33818', 'pos': 2, 'security': 'public', 'main': 1550, 'files': [{'hash': '51af91130c18de7e07a24dc6f5c5b670', 'mime_type': 'application/xml', 'datasetid': 'document', 'fileid': 192357, 'filename': 1550, 'uri': 'http://repository.lppm.unila.ac.id/id/file/192357', 'filesize': 33880, 'objectid': 33818, 'mtime': '2020-05-25 14:30:08', 'hash_type': 'MD5'}], 'docid': 33818, 'format': 'text', 'mime_type': 'application/xml', 'language': 'en', 'rev_number': 4, 'content': 'published'}]",2020-05-26 01:54:43,archive,20473,show,72-79,article,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'given': 'Zainal', 'honourific': None, 'lineage': None, 'family': 'Abidin'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Marlina', 'given': 'Lina'}, 'id': 'lina.marlina@fp.unila.ac.id'}]",Analisis Penentuan Biaya Pokok Produksi Olahan Kopi Robusta di Koperasi Tirto Kencono Kabupaten Tanggamus',TRUE,"This study aims to analyze the basic cost production of processed coffee in Tirto Kencono Cooperative. The method used in this research was the case study. The respondent in this study was the chairman of the cooperative. This research was conducted at Tirto Kencono Cooperative located in Talang 20 Village, Air Naningan District, Tanggamus Regency. The collection data was conducted in March 2019 and analyzed in qualitative and quantitative descriptive.Â  The result showed that the basic cost production used full-costing determination method by using assistance equipment and non-assistance equipment, the result was the cost production of four products using assistance equipment was lower than non-assistance equipment in order to gain higher profit than current selling price.Â  Government assistance had different impacts in terms of the production cost structure particularly the depreciated cost of using assistance equipment which had a percentage of 0,80% and non-assistance equipment of 1,20%.",3.0,2019-10-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20473,['HB'],2597-9426,public,2020-05-26 01:54:43,pub,11,['FP1'],Politeknik mNegeri lampung,JoFSA,disk0/00/02/04/73,,,,,,,published,,,,,,,,,,,,,,,,,
14,1172,4.0,https://jurnal.fp.unila.ac.id/index.php/JIA,2020-05-24 08:10:01,"[{'eprintid': 20413, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/33754', 'pos': 1, 'format': 'text', 'main': 3874, 'docid': 33754, 'files': [{'fileid': 191893, 'datasetid': 'document', 'hash': '2041ba33fe55c21456dfc1e9a1ffbb29', 'mime_type': 'application/xml', 'hash_type': 'MD5', 'mtime': '2020-05-23 00:22:45', 'objectid': 33754, 'filesize': 51540, 'filename': 3874, 'uri': 'http://repository.lppm.unila.ac.id/id/file/191893'}], 'content': 'published', 'mime_type': 'application/xml', 'language': 'en', 'rev_number': 3}, {'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': '2019_TCM.pdf', 'docid': 33755, 'files': [{'datasetid': 'document', 'fileid': 191895, 'hash': 'f55e6bf324c6ddc908943fb297fc68d1', 'mime_type': 'application/pdf', 'filesize': 1543412, 'objectid': 33755, 'filename': '2019_TCM.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/191895', 'hash_type': 'MD5', 'mtime': '2020-05-23 00:23:20'}], 'security': 'public', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33755', 'eprintid': 20413, 'placement': 2}]",2020-05-24 08:10:01,archive,20413,show,564-547,article,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Abidin', 'given': 'Zainal'}, 'id': 'zainal.abidin@fp.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Marlina', 'honourific': None, 'given': 'Lina'}, 'id': 'lina.marlina@fp.unila.ac.id'}]",VALUASI EKONOMI KAWASAN WISATA PULAU PISANG KABUPATEN PESISIR BARAT,TRUE,"The objectives of this research are to analyze the travel cost of tourists of Pulau Pisang tourism area,  factors that affecting the frequency of Pulau Pisang tourism area, and the economic value of Pulau Pisang tourism area.  The research method used in this study is survey method involving 77 respondents.  The study employs travel cost method.  The research location is chosen purposively in Pulau Pisang of Pesisir Barat Regency.  The data collection was carried out on February 2019.  The travel expenses of visitors to Pulau Pisang tourism area was Rp341,563.39 per person in which the highest allocation of travel costs for transportation was Rp149,150.28 or 42% of the total cost of the trip.  The factors affecting the frequency of visiting Pulau Pisang tourist areas were distance, age and travel cost.  The economic value of Pulau Pisang travel cost in Pulau Pisang tourist areaswas Rp80,503,202,900,000.00 per year.

 

Key words : economic value, tourist, travel cos",7.0,2019-08-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20413,"['H1', 'HB']",2337 7070,public,2020-05-24 08:10:01,pub,10,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/04/13,,,,,,,published,,,,,,,,,,,,,,,,,
15,933,,,2022-04-18 01:08:07,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/162931', 'security': 'public', 'placement': 1, 'eprintid': 41334, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'dokumen diseminasi hasil penelitian lengkap 2020.pdf', 'docid': 162931, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/458291', 'filename': 'dokumen diseminasi hasil penelitian lengkap 2020.pdf', 'filesize': 9985638, 'objectid': 162931, 'mtime': '2022-04-14 14:23:02', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'd11d1ddf9f4fb0993f38b32574e91362', 'fileid': 458291, 'datasetid': 'document'}], 'format': 'text'}]",2022-04-18 01:08:07,archive,41334,show,46-61,book_section,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'family': 'Abidin', 'lineage': None, 'honourific': None, 'given': 'Zainal'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Mutolib', 'given': 'Abdul'}, 'id': 'amutolib24@yahoo.com'}]","KARAKTERISTIK SOSIAL-EKONOMI DAN PENGETAHUAN MASYARAKAT TERHADAP ISU PERUBAHAN IKLIM, DEGRADASI LAHAN, DAN KEANEKARAGAMAN HAYATI: STUDI KASUS DI DESA BAYAS JAYA, KECAMATAN WAY KHILAU, KABUPATEN PESAWARAN, PROVINSI LAMPUNG",FALSE,"Penelitian ini bertujuan untuk menganalisis karakteristik sosial ekonomi dan tingkat pengetahuan masyarakat tentang Perubahan Iklim, Degradasi Lahan, dan Keanekaragaman Hayati. Penelitian ini merupakan penelitian studi kasus Sub Sub DAS di Desa Bayas Jaya, Kecamatan Way Khilau, Kabupaten Pesawaran dengan pertimbangan bahwa lokasi tersebut ditetapkan sebagai lokasi proyek CCCD (Cross cutting capacity development), sebuah proyek yang digagas oleh UNDP dan bekerjasama dengan Direktorat PEP DAS, Kementerian Lingkungan Hidup dan Kehutanan pada tahun 2018. Penelitian lapangan dilaksanakan pada bulan Mei- Juni 2018 dengan melibatkan 113 responden yang dipilih secara acak. Metode analisis data menggunakan analisi naratif deskriptif. Hasil penelitian menunjukkan bahwa mayoritas penduduk Bayas Jaya adalah suku Sunda. Sektor pertanian merupakan pekerjaan utama mayoritas penduduk Bayas Jaya. Dengan komoditas utama tanaman coklat. Penguasan lahan terdiri dari penguasaan lahan privat atau marga dan lahan kawasan atau lahan hutan lindung. Sebanyak 33% responden tidak memiliki lahan di lahan marga (land less). dan 58% tidak punya garapan di kawasan hutan lindung. Pendapatan bersih rata-rata rumah tangga per bulan adalah Rp . dan per kapita adalah Rp 550.419. Pengetauan masyarakat terhadap perubahan Iklim secara umum sudah baik yang mana responden telah menyadari perubahan iklim, mengetahui indikasi perubahan iklim dari perubahan suhu yang meningkat, debit dan kekeruhan sungai, dan musim penghujan yang berubah. Pengetahuan masyarakat terkait keanekaragaman hayati sudah relatif baik terkait defnisi keanekaragaman hayati, dan manfaat larangan berburu dan illegal logging. Masyarakat memaahami dampak penggunakaan  pupuk dan obat-obatan kimia terhadap degradasi tanah, keterkaitan antara penebangan hutan dengan longsor dan banjir, serta keterkaitan antara kerusakan hutan dihulu dan dampaknya diwilayah hilir.",,2019-10-29 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/41334,['S1'],,public,2022-04-18 01:08:07,pub,7,['FP1'],Universitas Lampung,,disk0/00/04/13/34,18211.0,,,122.0,978-6020860320,Bandar Lampung,published,"['Lembaga Penelitian dan Pengabdian Kepada Masyarakat, Universitas Lampung']",Diseminasi Hasil Penelitian Universitas Lampung,,,,,,,,,,,,,,,
16,933,,,2020-07-28 07:14:39,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28919', 'security': 'public', 'placement': 1, 'eprintid': 15816, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Lporan PPM SEKMA INSTITUSI  2019 ZAINAL ABIDIN dkk.pdf', 'docid': 28919, 'files': [{'mime_type': 'application/pdf', 'hash': 'bfd121eef2d548061d1a06595f9c3d0e', 'datasetid': 'document', 'fileid': 135798, 'filename': 'Lporan PPM SEKMA INSTITUSI  2019 ZAINAL ABIDIN dkk.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/135798', 'objectid': 28919, 'filesize': 2217881, 'mtime': '2019-11-06 14:56:08', 'hash_type': 'MD5'}], 'format': 'text'}]",2020-07-28 07:14:39,archive,15816,show,,monograph,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'given': 'Zainal', 'honourific': None, 'lineage': None, 'family': 'Abidin'}}, {'id': 'sbyuwono_unila@yahoo.com', 'name': {'given': 'Slamet Budi', 'honourific': None, 'family': 'Yuwono', 'lineage': None}}, {'id': 'dewi.lengkana@fkip.unila.ac.id', 'name': {'honourific': None, 'family': 'Lengkana', 'lineage': None, 'given': 'Dewi'}}]","PENDAMPINGAN PENINGKATAN PENGELOLAAN JASA AIR BERSIH UNTUK MASYARAKAT DESA BAYAS JAYA, KECAMATAN WAY KHILAU, KABUPATEN PESAWARAN",,"Pengabdian Kepada Masyarakat ini bertujuan untuk meningkatkan pengetahuan masyarakat tentang (1) konservasi sumberdaya air, (2) kualitas air, dan (3) tengtang kelembagaan pengelolaan sumberdaya air.
Metode yang digunakan adalah metode pendampingan, khususnya pada aspek penguatan kelembagaan dalam bentuk peraturan desa.  Pengabdian dilaksanakan di Desa Bayas Jaya, Kecamatan Way Khilau, Kabupaten Pesawaran.  
Hasil pendampingan menunjukkan terjadi peningkatan pengetahuan masyarakat tentang konservasi sumberday aair, kualitas air, dan bentuk kelembagaan pengelolaan sumberdaya air.",,2019-10-30 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/15816,['S1'],,public,2020-07-28 07:14:39,unpub,10,['FP1'],"Lembaga Penelitian dan Pengabdian Kepada Masyarakat, Universitas Lampung",,disk0/00/01/58/16,,,,53.0,,University of Lampung,submitted,,,zainal.abidin@fp.unila.ac.id,Lembaga Penelitian dan Pengabdian Kepada Masyarakat,project_report,,,,,,,,,,,,
17,634,,http://snail.pasca.unila.ac.id,2020-05-29 19:11:55,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/196900', 'filename': 'DWINA CHAIRUNNISA_KEPUASAN DAN POLA PEMBELIAN DONAT PADA J.CO DONUTS AND COFFEE DI KOTA BANDAR LAMPUNG (1).pdf', 'objectid': 34509, 'filesize': 400103, 'mtime': '2020-05-29 16:01:47', 'hash_type': 'MD5', 'hash': 'f713e6b8ea8090aaaba3662ff6e8e4c6', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 196900}], 'main': 'DWINA CHAIRUNNISA_KEPUASAN DAN POLA PEMBELIAN DONAT PADA J.CO DONUTS AND COFFEE DI KOTA BANDAR LAMPUNG (1).pdf', 'docid': 34509, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34509', 'eprintid': 21124, 'placement': 1}]",2020-05-29 19:11:55,archive,21124,show,,conference_item,"[{'name': {'given': 'Rabiatul', 'lineage': None, 'family': 'Adawiyah', 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Haryono', 'lineage': None, 'given': 'Dwi'}, 'id': 'dwih_unila@yahoo.com'}, {'id': None, 'name': {'given': 'Dwina', 'honourific': None, 'family': 'Chairunnisa', 'lineage': None}}]",KEPUASAN DAN POLA PEMBELIAN DONAT PADA  J.CO DONUTS AND COFFEE DI KOTA BANDAR LAMPUNG,TRUE,"Penelitian ini bertujuan untuk mengetahui karakteristik, pola pembelian, tingkat kepuasan dan loyalitas konsumen terhadap pembelian donat pada J.CO Donuts and Coffee di Kota Bandar Lampung. Penelitian ini menggunakan metode survei di dua gerai J.CO Donuts and Coffee yaitu di Mall Boemi Kedaton dan Chandra Super Store. Pengumpulan data dilaksanakan pada bulan Mei hingga bulan Juni 2019 yang melibatkan 53 konsumen yang dipilih secara acak. Alat analisis yang digunakan adalah Customer Satisfaction Index (CSI), Importance Performance Analysis (IPA) dan piramida loyalitas. Hasil penelitian menunjukkan bahwa karakteristik konsumen yaitu mayoritas (66,03%) adalah perempuan yang berada pada kelompok usia 18-26 tahun. Tingkat pendapatan konsumen yang tertinggi yaitu sebesar Rp15.000.000,00 per bulan dan yang terendah yaitu Rp400.000,00 per bulan dan pendapatan rata-rata sebesar Rp2.026.037,74 per bulan. Mayoritas konsumen (56,60%) memiliki tingkat pendidikan terakhir setara SMA. Sebagian besar konsumen merupakan mahasiswa (50,94%). Nilai CSI diperoleh sebesar 78,15 persen atau berada pada tingkat puas. Berdasarkan analisis tingkat kepentingan dan kinerja, kuadran yang paling dominan adalah kuadran II (pertahankan prestasi) yang memuat atribut rasa, varian rasa, tekstur dan kemudahan memperoleh. Paket donat yang paling banyak dibeli (49,00%) adalah paket 12 donat, dengan varian rasa yang paling banyak diminati adalah coco loco (37,73%). Mayoritas frekuensi pembelian oleh konsumen sebanyak sekali dalam sebulan (73,58%). Mayoritas konsumen J.CO Donuts and Coffee termasuk ke dalam kategori committed buyer.  
Kata kunci : konsumen, donat, loyalitas, kepuasan",,2019-11-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/21124,['S1'],,public,2020-05-29 19:11:55,pub,8,['FP1'],,,disk0/00/02/11/24,,,,,,,published,,,,,,conference,SEMINAR NASIONAL ILMU LINGKUNGAN (SNaIL),Hotel Horison Lampung,paper,28 November 2019,,,,,,,
18,634,3.0,,2020-05-29 10:17:55,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 34428, 'main': 'JIIA Vol.7 No.3 (1).pdf', 'files': [{'filesize': 603588, 'objectid': 34428, 'filename': 'JIIA Vol.7 No.3 (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/196372', 'hash_type': 'MD5', 'mtime': '2020-05-29 08:36:52', 'fileid': 196372, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '61189218de0f72d9510b55278074f961'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34428', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 21051}]",2020-05-29 10:17:55,archive,21051,show,391-396,article,"[{'name': {'lineage': None, 'family': 'Adawiyah', 'honourific': None, 'given': 'Rabiatul'}, 'id': None}, {'id': 'ktut.murniati@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Murniati', 'given': 'Ktut'}}, {'id': None, 'name': {'given': 'Karina', 'honourific': None, 'family': 'Putri', 'lineage': None}}]",POLA KONSUMSI DAN TINGKAT KETAHANAN PANGAN RUMAH TANGGA PETANI UBI KAYU DI KECAMATAN TERUSAN NUNYAI KABUPATEN LAMPUNG TENGAH,TRUE,"This study aims to determine the consumption patternand level of household food security of cassava farmers and find out the relationship between consumption patterns and the level of household food security of cassava farmers.  Determination of the location of the study, namely Gunung Batin Udik Village Terusan Nunyai District of Central Lampung Regency,is carried out by purposive method for this location is a center of cassava production.  The samplesare77 cassava farmer households obtained by simple random sampling method.  The data analytical method used in this study is descriptive statistical and qualitative descriptive analysis.  The results showed that the Desirable Dietary Pattern (DDP) score of cassava farmer households is in the low category (61.62).  The level of food security of cassava farmers is in poor condition and food insecurity.  Food consumption patterns (DDP score) related to the level of food security. In a sense, the higher the food consumption pattern (DDP score), thebetter thefood security level.  
Key words: consumption patterns,food security, households",7.0,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/21051,['S1'],2337 7070,public,2020-05-29 10:17:55,pub,6,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/10/51,,,,,,,published,,,,,,,,,,,,,,,,,
19,634,4.0,,2020-05-29 10:18:01,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34434', 'pos': 1, 'eprintid': 21054, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 34434, 'main': 'JIIA vol.7 No.4 (1)-2019.pdf', 'files': [{'fileid': 196390, 'datasetid': 'document', 'hash': '7e404e272878f1354c83ef93b98a062a', 'mime_type': 'application/pdf', 'objectid': 34434, 'filesize': 550468, 'filename': 'JIIA vol.7 No.4 (1)-2019.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/196390', 'hash_type': 'MD5', 'mtime': '2020-05-29 08:43:38'}]}, {'security': 'public', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34436', 'eprintid': 21054, 'placement': 2, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 34436, 'main': 'JIIA vol.7 No.4 (1)-2019.pdf', 'files': [{'filesize': 550468, 'objectid': 34436, 'filename': 'JIIA vol.7 No.4 (1)-2019.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/196396', 'hash_type': 'MD5', 'mtime': '2020-05-29 08:44:10', 'datasetid': 'document', 'fileid': 196396, 'mime_type': 'application/pdf', 'hash': '7e404e272878f1354c83ef93b98a062a'}]}]",2020-05-29 10:18:01,archive,21054,show,583-590,article,"[{'name': {'given': 'Rabiatul', 'family': 'Adawiyah', 'lineage': None, 'honourific': None}, 'id': None}, {'name': {'lineage': None, 'family': 'Zakaria', 'honourific': None, 'given': 'Wan Abbas'}, 'id': 'Wan_abbas@yahoo.com'}, {'name': {'lineage': None, 'family': 'Irasanti', 'honourific': None, 'given': 'Dewi'}, 'id': None}]",ANALISIS HARGA POKOK PRODUKSI DAN KEUNTUNGAN USAHA TERNAK AYAM RAS PEDAGING : STUDI KASUS PADA PT CAS DI KECAMATAN BANDAR MATARAM KABUPATEN LAMPUNG TENGAH,TRUE,"This research aims to analyze the main production cost and the profit of chicken broiler business on partnership with PT CAS and nonpartnership. Data were collected in July 2018 at Bandar Mataram Sub- District of Lampung Tengah Regency which has been chosen purposively and the samples were drawn using purposive sampling method. The samples consisted of broiler breeders joining patrnership pattern with PT CAS and breeders who are nonpartnership. Data were analyzed using full costing and variable costing method for the main production cost and the profit of chicken broiler business. The results of this research showed that the main production cost of breeders joining the partnership was lower than that of nonpartnership breeders. The main production of partnership breeders was Rp18,158.69 with full costing method and Rp17,817.78 with variable costing method. Before fodder policy for pulling additional fodder Antibiotic Growth Promoters (AGP) and Ractopamine, livestock broiler business was profitable, but it was unprofitable afterward.   
Key words : broiler, main production cost, partnership",7.0,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/21054,['S1'],2337 7070,public,2020-05-29 10:18:01,pub,7,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/10/54,,,,,,,published,,,,,,,,,,,,,,,,,
