,documents,lastmod,userid,metadata_visibility,eprintid,eprint_status,datestamp,title,creators,type,date,uri,subjects,ispublished,rev_number,status_changed,full_text_status,divisions,dir,refereed,publication,id_number,date_type,patent_applicant,abstract,publisher,number,volume,issn,related_url,official_url,event_type,event_title,pres_type,book_title,pagerange,corp_creators
62,"[{'eprintid': 49583, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/189217', 'pos': 1, 'format': 'text', 'files': [{'hash_type': 'MD5', 'mtime': '2023-04-03 06:11:18', 'objectid': 189217, 'filesize': 364949, 'uri': 'http://repository.lppm.unila.ac.id/id/file/537699', 'filename': 'korespondensi Hasanudin.pdf', 'fileid': 537699, 'datasetid': 'document', 'hash': 'aad4ddf8233093b58628e5aa3111bb3e', 'mime_type': 'application/pdf'}], 'main': 'korespondensi Hasanudin.pdf', 'docid': 189217, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2023-04-03 06:35:45,347,show,49583,archive,2023-04-03 06:35:45,Implementation of Civil Rights against Vulnerable Groups in the Legal and Constitutional System in Indonesia,"[{'id': 'rudy.1981@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Rudy', 'given': 'Rudy'}}]",article,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/49583,['K1'],pub,6,2023-04-03 06:35:45,public,['FH1'],disk0_bak/00/04/95/83,FALSE,Hasanuddin Law Review,,,,Hasil Check Korespondensi,Fakultas Hukum Universitas Hasanuddin,,,2442-9880,,,,,,,,
63,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 165192, 'main': 'Land Law and Disputes in Asia.pdf', 'files': [{'fileid': 473348, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'dec1805b5e82b4341f1ab1e74d1480b2', 'hash_type': 'MD5', 'mtime': '2022-07-15 04:19:14', 'filesize': 33132955, 'objectid': 165192, 'uri': 'http://repository.lppm.unila.ac.id/id/file/473348', 'filename': 'Land Law and Disputes in Asia.pdf'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/165192', 'pos': 1, 'eprintid': 43328, 'placement': 1}]",2022-07-15 04:23:51,347,show,43328,archive,2022-07-15 04:23:51,Securing adat land rights in Indonesian : From Constitusional justice to legislation making,"[{'id': 'rudy.1981@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Rudy', 'given': 'Rudy'}}]",book_section,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/43328,['K1'],pub,7,2022-07-15 04:23:51,public,['FH1'],disk0/00/04/33/28,FALSE,,,,,Hasil Check Similarity,Routledge,,,,,,,,,Securing adat land rights in Indonesian : From Constitusional justice to legislation making,,
64,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'korespondensi ijcc.pdf', 'docid': 186162, 'files': [{'mime_type': 'application/pdf', 'hash': '755699dc4217381089c52bd088d7ef57', 'fileid': 518192, 'datasetid': 'document', 'filename': 'korespondensi ijcc.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/518192', 'objectid': 186162, 'filesize': 263629, 'mtime': '2022-12-12 01:30:59', 'hash_type': 'MD5'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/186162', 'eprintid': 47184, 'placement': 1}]",2022-12-12 01:55:36,836,show,47184,archive,2022-12-12 01:55:36,Role of Law Enforcement to prevent Cyber launderingand Asset Recovery from Overseas,"[{'name': {'given': 'ER', 'family': 'eddy rifai', 'lineage': None, 'honourific': None}}]",article,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/47184,['K1'],pub,6,2022-12-12 01:55:36,public,['FH1'],disk0/00/04/71/84,TRUE,International Journal of Cyber Criminology,,,,Hasil Korespondensi,IJJCC,,,,,,,,,,,
65,"[{'eprintid': 46345, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185226', 'pos': 1, 'format': 'text', 'main': '553-1096-1-SM-1.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-11-08 02:59:11', 'objectid': 185226, 'filesize': 632921, 'uri': 'http://repository.lppm.unila.ac.id/id/file/511777', 'filename': '553-1096-1-SM-1.pdf', 'datasetid': 'document', 'fileid': 511777, 'mime_type': 'application/pdf', 'hash': '0b13042a9edceb0de05503db736f3a63'}], 'docid': 185226, 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf'}]",2022-11-08 07:57:02,1026,show,46345,archive,2022-11-08 07:57:02,Small Claims in Indonesia: Fundamental Problems and Way Forward,"[{'name': {'given': 'salman', 'family': 'salman alfarisi', 'lineage': None, 'honourific': None}, 'id': None}, {'id': 'iwiranata@yahoo.com', 'name': {'given': 'gede', 'honourific': None, 'lineage': None, 'family': 'I Gede AB Wiranata'}}, {'id': 's.nymus@yahoo.co.id', 'name': {'given': 'Tisnanta', 'honourific': None, 'lineage': None, 'family': 'HS Tisnanta'}}]",article,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/46345,['K1'],pub,7,2022-11-08 07:57:02,public,['FH1'],disk0/00/04/63/45,TRUE,Hong Kong Journal of Social Sciences,,,,"Abstract:
HONG KONG JOURNAL OF SOCIAL SCIENCES
香港社會科學學報
第一的第 59 期 (2022 春/夏) Vol. 59 Spring/Summer 2022 Open Access Article
Small Claims in Indonesia: Fundamental Problems and Way Forward Salman Alfarasi, I. Gede A.B. Wiranata, H.S. Tisnanta
 Faculty of Law, Universitas Lampung, Bandar Lampung, Indonesia
Received: March 16, 2022 ▪ Reviewed: May 12, 2022 ▪ Accepted: June 10, 2022 ▪ Published: July 29, 2022
An analysis of regulation as a legal umbrella and analysis of empirical data suggests that small claims in Indonesia need to be addressed because this trial is not conducted effectively. This article argues that the legal basis for the Indonesian small claim procedure has some weaknesses: identifying the limitations for the claimant, determining the lawsuit value, institutionalizing the initial examination process, settlement procedures, legal remedies submitted against the judge’s decision, execution procedures and application of auctions on small claim objects. By adopting a socio-legal approach, this article aims to restructure the small claims procedure in Indonesia, which creates a simple, fast, low-cost judicial system and guarantees legal certainty and fairness to the parties. Additional empirical data and analysis are presented in tabular form to make it easier to pinpoint the root problem. This paper finds that the legal reconstruction of small claims has important implications for judicial reform in Indonesia, primarily to achieve justice and expediency. Some fundamental issues must be attached to strengthen the small claim procedure in Indonesia, i.e., value limitation of loss, reinterpretation of parties, independent appraisal, optimizing the District Court’s role, and distinct procedure in small claim auctions.
Keywords: fundamental issues, Indonesian judiciary, legal reconstruction, small claim procedure. 印度尼西亚的小额索赔:基本问题和前进方向
摘要:
对作为法律保护伞的监管的分析和对经验数据的分析表明，印度尼西亚的小额索赔需要得到解决，因为该 试验没有有效地进行。本文认为，印尼小额索赔程序的法律基础存在一些弱点:确定索赔人的限制、确定 诉讼价值、将初审程序、和解程序、针对法官裁决提交的法律补救措施、执行程序和申请制度化。小额索 赔对象的拍卖。通过采用社会法律方法，本文旨在重组印度尼西亚的小额索赔程序，创建一个简单、快 速、低成本的司法系统，并保证法律确定性和对当事人的公平性。额外的经验数据和分析以表格形式呈 现，以便更容易查明根本问题。本文发现，小额索赔的法律重构对印度尼西亚的司法改革具有重要意义， 主要是为了实现正义和权宜之计。加强印度尼西亚小额索赔程序必须注意一些基本问题，即损失的价值限 制、当事人的重新解释、独立评估、优化地方法院的作用以及在小额索赔拍卖中的独特程序。
关键词:基本问题，印度尼西亚司法，法律重建，小额索赔程序。",,1.0,59.0,1021-3619,,http://hkjoss.com/index.php/journal,,,,,207-217,
66,"[{'eprintid': 44213, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166300', 'format': 'text', 'files': [{'filename': 'jurnal hongkong Salman, Prof gede Hs Tisnanta.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/480632', 'objectid': 166300, 'filesize': 632921, 'mtime': '2022-08-24 07:56:14', 'hash_type': 'MD5', 'hash': '0b13042a9edceb0de05503db736f3a63', 'mime_type': 'application/pdf', 'fileid': 480632, 'datasetid': 'document'}], 'main': 'jurnal hongkong Salman, Prof gede Hs Tisnanta.pdf', 'docid': 166300, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2022-08-25 01:22:35,1057,show,44213,archive,2022-08-25 01:22:35,Small Claims in Indonesia: Fundamental Problems and Way Forward,"[{'name': {'honourific': None, 'lineage': None, 'family': 'salman alfarisi', 'given': 'salman'}}, {'name': {'given': 'gede', 'honourific': None, 'family': 'Prof. Dr. I Gede AB Wiranata', 'lineage': None}}, {'name': {'given': 'tisnanta', 'honourific': None, 'lineage': None, 'family': 'Dr. HS Tisnanta SH. M.S.'}}]",article,2022-07-29 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/44213,['K1'],pub,8,2022-08-25 01:22:35,public,['FH1'],disk0/00/04/42/13,TRUE,Hong Kong Journal of Social Sciences,,published,,"An analysis of regulation as a legal umbrella and analysis of empirical data suggests that small claims in Indonesia need to be addressed because this trial is not conducted effectively. This article argues that the legal basis for the Indonesian small claim procedure has some weaknesses: identifying the limitations for the claimant, determining the lawsuit value, institutionalizing the initial examination process, settlement procedures, legal remedies submitted against the judge’s decision, execution procedures and application of auctions on small claim objects. By adopting a socio-legal approach, this article aims to restructure the small claims procedure in Indonesia, which creates a simple, fast, low-cost judicial system and guarantees legal certainty and fairness to the parties. Additional empirical data and analysis are presented in tabular form to make it easier to pinpoint the root problem. This paper finds that the legal reconstruction of small claims has important implications for judicial reform in Indonesia, primarily to achieve justice and expediency. Some fundamental issues must be attached to strengthen the small claim procedure in Indonesia, i.e., value limitation of loss, reinterpretation of parties, independent appraisal, optimizing the District Court’s role, and distinct procedure in small claim auctions.
Keywords: fundamental issues, Indonesian judiciary, legal reconstruction, small claim procedure.",,59.0,59.0,1021-3619,,http://hkjoss.com/index.php/journal/article/view/553,,,,,209-217,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']"
67,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/481836', 'filename': 'SK NO 1541 PENGANGKATAN KETUA DAN ANGGOTA PEER GROUP BAGIAN HAN.pdf', 'objectid': 166436, 'filesize': 1504259, 'mtime': '2022-08-30 08:45:52', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '31727dd6a048fcdc29ee403cd4f91302', 'datasetid': 'document', 'fileid': 481836}], 'main': 'SK NO 1541 PENGANGKATAN KETUA DAN ANGGOTA PEER GROUP BAGIAN HAN.pdf', 'docid': 166436, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166436', 'eprintid': 44564, 'placement': 1}]",2022-08-31 01:44:00,1065,show,44564,archive,2022-08-31 01:44:00,Pengangkatan Ketua dan Anggota Peer Group Bagian Hukum Administrasi Negara Fakultas Hukum Universitas Lampung,"[{'id': 'yuswanto.1962@fh.unila.ac.id', 'name': {'given': 'yuswanto', 'lineage': None, 'family': 'yuswanto', 'honourific': None}}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/44564,['K1'],unpub,7,2022-08-31 01:44:00,public,['FH1'],disk0/00/04/45/64,,,,,,,,,,,,,,,,,,
68,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166437', 'security': 'public', 'placement': 1, 'eprintid': 44565, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'SK NO 1710 PANITIA PELATIHAN LEGAL OPNION FORENSIC LEGAL AUDITO.pdf', 'docid': 166437, 'files': [{'hash_type': 'MD5', 'mtime': '2022-08-30 08:49:31', 'filesize': 414212, 'objectid': 166437, 'uri': 'http://repository.lppm.unila.ac.id/id/file/481843', 'filename': 'SK NO 1710 PANITIA PELATIHAN LEGAL OPNION FORENSIC LEGAL AUDITO.pdf', 'datasetid': 'document', 'fileid': 481843, 'hash': 'b29f9739db6c6d066510409cc1bb4798', 'mime_type': 'application/pdf'}], 'format': 'text'}]",2022-08-31 01:44:04,1065,show,44565,archive,2022-08-31 01:44:04,"Pengangkatan Panitia Pelatihan Legal Opinion Fakultas Hukum Unila 2022 ""Forensic Legal Auditors""","[{'name': {'lineage': None, 'family': 'yuswanto', 'honourific': None, 'given': 'yuswanto'}, 'id': 'yuswanto.1962@fh.unila.ac.id'}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/44565,['K1'],inpress,7,2022-08-31 01:44:04,public,['FH1'],disk0/00/04/45/65,,,,,,,,,,,,,,,,,,
69,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166440', 'security': 'public', 'placement': 1, 'eprintid': 44569, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'SK NO 2456 PANITIA PELATIHAN LEGAL OPNION QUO VADIS REGULASI.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-08-30 08:56:30', 'objectid': 166440, 'filesize': 430352, 'filename': 'SK NO 2456 PANITIA PELATIHAN LEGAL OPNION QUO VADIS REGULASI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/481863', 'fileid': 481863, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '26a63d131758f999e9a4675f9f799d85'}], 'docid': 166440, 'format': 'text'}]",2022-08-31 01:44:11,1065,show,44569,archive,2022-08-31 01:44:11,"Pengangkatan Panitia Pelatihan Legal Opinion Fakultas Hukum Unila 2022 ""Investasi Bodong : Qou Vadis Regulasi dan Penegekan Hukum di Indonesia""","[{'name': {'given': 'yuswanto', 'lineage': None, 'family': 'yuswanto', 'honourific': None}, 'id': 'yuswanto.1962@fh.unila.ac.id'}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/44569,['K1'],inpress,7,2022-08-31 01:44:11,public,['FH1'],disk0/00/04/45/69,,,,,,,,,,,,,,,,,,
70,"[{'eprintid': 44568, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/166439', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 481856, 'mime_type': 'application/pdf', 'hash': 'c03f2335c112a413c66aabfed14eb8e0', 'hash_type': 'MD5', 'mtime': '2022-08-30 08:52:09', 'filesize': 433925, 'objectid': 166439, 'filename': 'SK NO 2455 PANITIA PELATIHAN LEGAL OPNION PERAN PENGACARA MARIT.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/481856'}], 'main': 'SK NO 2455 PANITIA PELATIHAN LEGAL OPNION PERAN PENGACARA MARIT.pdf', 'docid': 166439, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2022-08-31 01:44:08,1065,show,44568,archive,2022-08-31 01:44:08,"Pengangkatan Panitia Pelatihan Legal Opinion Fakultas Hukum Unila 2022 ""Peran Pengacara Martim dalam Penyelesaian Sangketa di Bidang Kemaritiman""","[{'name': {'honourific': None, 'lineage': None, 'family': 'yuswanto', 'given': 'yuswanto'}, 'id': 'yuswanto.1962@fh.unila.ac.id'}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/44568,['K1'],inpress,7,2022-08-31 01:44:08,public,['FH1'],disk0/00/04/45/68,,,,,,,,,,,,,,,,,,
71,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166455', 'security': 'public', 'placement': 1, 'eprintid': 44586, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'SK NGAJAR GENAP 2021 2022.pdf', 'files': [{'filesize': 397898, 'objectid': 166455, 'uri': 'http://repository.lppm.unila.ac.id/id/file/481974', 'filename': 'SK NGAJAR GENAP 2021 2022.pdf', 'hash_type': 'MD5', 'mtime': '2022-08-31 06:18:14', 'fileid': 481974, 'datasetid': 'document', 'hash': 'afc9926256d2168ce1505682ac1d3c3b', 'mime_type': 'application/pdf'}], 'docid': 166455, 'format': 'text'}]",2022-08-31 08:07:49,1065,show,44586,archive,2022-08-31 08:07:49,SK Tentang Pengangkatan Dosen/Asisten Mengajar Semester Genap Program S1 Fakultas Hukum Universitas Lampung Tahun Akademik 2021/2022,"[{'name': {'honourific': None, 'family': 'yuswanto', 'lineage': None, 'given': 'yuswanto'}, 'id': 'yuswanto.1962@fh.unila.ac.id'}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/44586,['K1'],inpress,7,2022-08-31 08:07:49,public,['FH1'],disk0/00/04/45/86,,,,,,,,,,,,,,,,,,
72,"[{'format': 'text', 'main': 'Budiyono Hukum PKM Unggulan.pdf', 'docid': 185267, 'files': [{'datasetid': 'document', 'fileid': 512079, 'mime_type': 'application/pdf', 'hash': 'dd9e8d45ea7f3c84adb67e0a454def49', 'filesize': 1422274, 'objectid': 185267, 'filename': 'Budiyono Hukum PKM Unggulan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/512079', 'hash_type': 'MD5', 'mtime': '2022-11-09 07:36:30'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 46390, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185267'}]",2022-11-09 07:42:38,1065,show,46390,archive,2022-11-09 07:42:38,"UPGRADING CAPACITY PEMERINTAH DESA DALAM PERANCANGAN 
PRODUK HUKUM DESA YANG BERBENTUK KEPUTUSAN","[{'id': 'yuswanto.1962@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'yuswanto', 'honourific': None, 'given': 'yuswanto'}}]",image,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/46390,['K1'],submitted,7,2022-11-09 07:42:38,public,['FH1'],disk0/00/04/63/90,,,,,,,,,,,,,,,,,,
73,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/185271', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 46394, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Desain Regulasi Kawasan Ramah Senyum.pdf', 'files': [{'fileid': 512115, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '79964ab17eaab2443821d15f5d08448c', 'objectid': 185271, 'filesize': 1662186, 'filename': 'Desain Regulasi Kawasan Ramah Senyum.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/512115', 'hash_type': 'MD5', 'mtime': '2022-11-09 07:43:26'}], 'docid': 185271, 'format': 'text'}]",2022-11-09 08:28:10,1065,show,46394,archive,2022-11-09 08:28:10,Desain Regulasi Kawasan Ramah Senyum untuk Peningkatan Promosi Pariwisata,"[{'name': {'lineage': None, 'family': 'yuswanto', 'honourific': None, 'given': 'yuswanto'}, 'id': 'yuswanto.1962@fh.unila.ac.id'}, {'id': 'marlia.ekaputri@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Marlia', 'honourific': None, 'given': 'Eka Putri'}}, {'id': None, 'name': {'lineage': None, 'family': 'Ade', 'honourific': None, 'given': 'Arif Firmansyah'}}]",book_section,1970-01-01 00:00:00.000002022,http://repository.lppm.unila.ac.id/id/eprint/46394,['K1'],pub,7,2022-11-09 08:28:10,public,['FH1'],disk0/00/04/63/94,FALSE,,,,,,Pusaka Media,,,,,,,,,Desain Regulasi Kawasan Ramah Senyum untuk Peningkatan Promosi Pariwisata,,
