,metadata_visibility,datestamp,eprintid,eprint_status,lastmod,documents,userid,title,refereed,creators,pres_type,type,subjects,event_title,uri,date,event_type,divisions,dir,ispublished,rev_number,full_text_status,status_changed,abstract,pagerange,publisher,publication,issn,date_type,patent_applicant,id_number,book_title,event_dates,event_location,volume,number,corp_creators,contributors,official_url,keywords,funders,related_url,succeeds
59,show,2021-06-24 08:08:35,32837,archive,2021-06-24 08:08:35,"[{'placement': 1, 'eprintid': 32837, 'uri': 'http://repository.lppm.unila.ac.id/id/document/149598', 'pos': 1, 'security': 'public', 'main': 'sertifikat_EC00201813402.pdf', 'files': [{'hash': 'd6433d39ddd07067755a890a8a1ef000', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 388809, 'mtime': '2021-06-24 07:21:48', 'hash_type': 'MD5', 'filename': 'sertifikat_EC00201813402.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/388809', 'filesize': 768594, 'objectid': 149598}], 'docid': 149598, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",1065,Penyelesaian Kontroversi Penghapusan Pajak Bumi dan Bnagunan Serta Bea Prolehan Hak Atas Tanah dan Bangunan di Indonesia,,"[{'name': {'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,patent,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/32837,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/28/37,pub,7,public,2021-06-24 08:08:35,,,,,,submitted,LPPM UNILA,EC00201813402,,,,,,,,,,,,
60,show,2021-06-24 08:28:37,32845,archive,2021-06-24 08:28:37,"[{'main': 'Review Haki Penyelesaian.pdf', 'docid': 149638, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/388900', 'filename': 'Review Haki Penyelesaian.pdf', 'filesize': 297150, 'objectid': 149638, 'mtime': '2021-06-24 08:19:43', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '44eeb4bafe8b930faf52239e745e1c0d', 'fileid': 388900, 'datasetid': 'document'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 32845, 'uri': 'http://repository.lppm.unila.ac.id/id/document/149638', 'pos': 1, 'security': 'public'}]",1065,Penyelesaian Kontroversi Penghapusan Pajak Bumi dan Bnagunan Serta Bea Prolehan Hak Atas Tanah dan Bangunan di Indonesia,,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,patent,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/32845,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/28/45,pub,7,public,2021-06-24 08:28:37,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,submitted,LPPM UNILA,EC00201813402,,,,,,,,,,,,
61,show,2022-02-21 04:43:28,39659,archive,2022-02-21 04:43:28,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/160935', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 39659, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Penyelesaian Kontroversi Penghapusan Pajak Bumi.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-02-21 03:04:46', 'objectid': 160935, 'filesize': 7154301, 'filename': 'Penyelesaian Kontroversi Penghapusan Pajak Bumi.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/445053', 'datasetid': 'document', 'fileid': 445053, 'mime_type': 'application/pdf', 'hash': '584faeb2efe25cef8fb97d3beb30908b'}], 'docid': 160935, 'format': 'text'}]",1065,Penyelesaian Kontroversi Penghapusan Pajak Bumi dan Bnagunan Serta Bea Prolehan Hak Atas Tanah dan Bangunan di Indonesia,,"[{'name': {'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,patent,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/39659,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/96/59,pub,7,public,2022-02-21 04:43:28,,,,,,published,LPPM UNILA,EC00201813402,,,,,,,,,,,,
62,show,2021-03-15 01:42:47,28364,archive,2021-03-15 01:42:47,"[{'format': 'text', 'docid': 42403, 'main': 'Preventing_the_Acts_of_Criminal_Corruption_Through.pdf', 'files': [{'hash': '478608283c3d52da1583403368110879', 'mime_type': 'application/pdf', 'fileid': 252107, 'datasetid': 'document', 'filename': 'Preventing_the_Acts_of_Criminal_Corruption_Through.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252107', 'objectid': 42403, 'filesize': 4151879, 'mtime': '2021-03-15 01:27:19', 'hash_type': 'MD5'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 28364, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42403', 'pos': 1}]",836,Pereventing the Acts of Corruption through Legal Community Education,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/28364,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/02/83/64,pub,6,public,2021-03-15 01:42:47,Hasil Check Similarity,,Association for Social Studies Educators,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
63,show,2021-04-01 02:00:25,28811,archive,2021-04-01 02:00:25,"[{'format': 'text', 'docid': 42904, 'main': 'Preventing the.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '4b39389b79afd3f746ec50de27e9c06e', 'fileid': 255606, 'datasetid': 'document', 'mtime': '2021-04-01 01:37:37', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/255606', 'filename': 'Preventing the.pdf', 'filesize': 619752, 'objectid': 42904}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 28811, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42904'}]",836,Pereventing the Acts of Corruption through Legal Community Education,FALSE,"[{'name': {'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/28811,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/02/88/11,pub,6,public,2021-04-01 02:00:25,Hasil Penilaian Sejawat Sebidang atau Peer Review,,Association for Social Studies Educators,Journal of Social Studies Education Research,,,,,,,,,,,,,,,,
64,show,2021-06-08 08:21:30,32307,archive,2021-06-08 08:21:30,"[{'eprintid': 32307, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146518', 'format': 'text', 'docid': 146518, 'main': 'reviewer problematic dilemma.pdf', 'files': [{'fileid': 382337, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '19d191607d796e6ba2c083d155bdf34d', 'hash_type': 'MD5', 'mtime': '2021-06-08 07:46:52', 'filesize': 403346, 'objectid': 146518, 'filename': 'reviewer problematic dilemma.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/382337'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",807,"Problematic Dilemma of The Limitation of Granting
Remission for Corruption Prisoners",FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/32307,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/23/07,pub,6,public,2021-06-08 08:21:30,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,Problematic Dilemma of The Limitation of Granting Remission for Corruption Prisoners,,,,,,,,,,,,,,,,
65,show,2021-12-30 10:08:12,37511,archive,2021-12-30 10:08:12,"[{'main': 'Problematic_.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-12-30 07:13:08', 'filesize': 1642677, 'objectid': 158450, 'filename': 'Problematic_.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/428600', 'datasetid': 'document', 'fileid': 428600, 'mime_type': 'application/pdf', 'hash': 'df49bc148139662eb274a9dd1939e4ad'}], 'docid': 158450, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 37511, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/158450', 'security': 'public'}]",807,"Problematic Dilemma of The Limitation of Granting
Remission for Corruption Prisoners",FALSE,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/37511,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/75/11,pub,7,public,2021-12-30 10:08:12,Hasil Chcek Similarity,,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Fakultas Hukum Universitas Lampung</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">1978-5186</font></font>",,,,,,,,,,,,,,,
66,show,2022-02-11 01:05:57,39111,archive,2022-02-11 01:05:57,"[{'format': 'text', 'main': 'Reviewer Problematic.pdf', 'files': [{'mtime': '2022-02-10 02:04:29', 'hash_type': 'MD5', 'filename': 'Reviewer Problematic.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/440960', 'objectid': 160403, 'filesize': 400486, 'mime_type': 'application/pdf', 'hash': 'e02e6bf4f51b99fb7ac4698ba3dc3ce1', 'fileid': 440960, 'datasetid': 'document'}], 'docid': 160403, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 39111, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160403', 'pos': 1}]",807,Problematic Dilemma of The Limitation of Granting Remission for Corruption Prisoners,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/39111,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/91/11,pub,6,public,2022-02-11 01:05:57,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,,Fakultas Hukum Unila,Jurnal Fiat Justisia,,,,,,,,,,,,,,,,
67,show,2021-03-18 02:50:22,28453,archive,2021-03-18 02:50:22,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'ijbel5-VOL17_231.pdf', 'files': [{'mtime': '2021-03-18 01:09:16', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252772', 'filename': 'ijbel5-VOL17_231.pdf', 'objectid': 42501, 'filesize': 145952, 'hash': 'd4ae03a34d9350bbb24ab83b81322a72', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 252772}], 'docid': 42501, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42501', 'eprintid': 28453, 'placement': 1}]",1065,Public Policy Analysis of Regional Tax regulation In Energy and Mineral Resources Based on Local Government Concurrent Affairs,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/28453,2018-12-01 00:00:00.000000000,,['FH1'],disk0/00/02/84/53,pub,6,public,2021-03-18 02:50:22,,49-52,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">klibel</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Internasional Bisnis, Ekonomi dan Hukum</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">2289-1552</font></font>",,,,,,,,,,,,,,,
68,show,2021-03-18 07:10:46,28460,archive,2021-03-18 07:10:46,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42508', 'eprintid': 28460, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'PUBLIC_POLICY_ANALYSIS_OF_REGIONAL_TAX_regulation.pdf', 'files': [{'hash': '355b1d5cfb4ca26faf0661c49bd08ab0', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 252823, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252823', 'filename': 'PUBLIC_POLICY_ANALYSIS_OF_REGIONAL_TAX_regulation.pdf', 'filesize': 923412, 'objectid': 42508, 'mtime': '2021-03-18 04:40:46', 'hash_type': 'MD5'}], 'docid': 42508}]",1065,Public Policy Analysis of Regional Tax regulation In Energy and Mineral Resources Based on Local Government Concurrent Affairs,FALSE,"[{'name': {'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/28460,2018-12-01 00:00:00.000000000,,['FH1'],disk0/00/02/84/60,pub,6,public,2021-03-18 07:10:46,Hasil Check Similarity,,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">klibel</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Internasional Bisnis, Ekonomi dan Hukum</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">2289-1552</font></font>",,,,,,,,,,,,,,,
69,show,2022-02-23 07:25:39,39761,archive,2022-02-23 07:25:39,"[{'eprintid': 39761, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161037', 'pos': 1, 'format': 'text', 'main': 'PUBLIC.pdf', 'docid': 161037, 'files': [{'datasetid': 'document', 'fileid': 445891, 'hash': 'fd1b41eda5c0e9a0d2d39d72160997dd', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-02-23 03:51:42', 'filesize': 671245, 'objectid': 161037, 'filename': 'PUBLIC.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/445891'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",1065,Public Policy Analysis of Regional Tax regulation In Energy and Mineral Resources Based on Local Government Concurrent Affairs,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/39761,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/97/61,pub,6,public,2022-02-23 07:25:39,Hasil Penilaian Sejawat Sebidang atau Peer Review,,"KLIBEL,","International Journal of Business, Economics and Law",,,,,,,,,,,,,,,,
70,show,2021-03-18 07:05:17,28459,archive,2021-03-18 07:05:17,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42507', 'eprintid': 28459, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'hash_type': 'MD5', 'mtime': '2021-03-18 04:31:07', 'filesize': 844914, 'objectid': 42507, 'filename': 'Reviving.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252817', 'fileid': 252817, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '66f2adfd0f8814bf0ec9a8494ac1a032'}], 'main': 'Reviving.pdf', 'docid': 42507}]",324,Reviving the Broad Guidelines of Satate Policy (GBHN) as the Product of People's Consultative Assembly (MPR) in the Presidential Government System in Indonesia,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/28459,2018-12-01 00:00:00.000000000,,['FH1'],disk0/00/02/84/59,pub,6,public,2021-03-18 07:05:17,,,Fakultas Hukum Universitas Lampung,Fiat Justisia,,,,,,,,,,,,,,,,
71,show,2021-06-08 08:21:11,32302,archive,2021-06-08 08:21:11,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'docid': 146498, 'main': 'reviewer wajah hak.pdf', 'files': [{'fileid': 382288, 'datasetid': 'document', 'hash': '3bbd6e46943822fbfe02c35cb2663ef6', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-06-08 07:37:21', 'filesize': 366834, 'objectid': 146498, 'uri': 'http://repository.lppm.unila.ac.id/id/file/382288', 'filename': 'reviewer wajah hak.pdf'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146498', 'eprintid': 32302, 'placement': 1}]",807,Wajah Hak Asasi Manusia dalam Peradilan Pidana,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/32302,2018-08-01 00:00:00.000000000,,['FH1'],disk0/00/03/23/02,pub,7,public,2021-06-08 08:21:11,Hasil Penilaian Sejawat Sebidang atau Peer Review,,AURA CV. Anugrah Utama Raharja Angota IKAPI,,,,,,Wajah Hak Asasi Manusia dalam Peradilan Pidana,,,,,,,,,,,
72,show,2021-08-18 06:08:11,33470,archive,2021-08-18 06:08:11,"[{'format': 'text', 'main': 'WAJAH HAK ASASI MANUSIA .pdf', 'docid': 153306, 'files': [{'datasetid': 'document', 'fileid': 396972, 'mime_type': 'application/pdf', 'hash': 'b6ab5d40499bb9240a93f142c2db8a65', 'filesize': 2539654, 'objectid': 153306, 'filename': 'WAJAH HAK ASASI MANUSIA .pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/396972', 'hash_type': 'MD5', 'mtime': '2021-08-18 02:15:58'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 33470, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/153306'}]",807,Wajah Hak Asasi Manusia dalam Peradilan Pidana,FALSE,"[{'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/33470,2018-08-01 00:00:00.000000000,,['FH1'],disk0/00/03/34/70,pub,7,public,2021-08-18 06:08:11,,,AURA CV. Anugrah Utama Raharja Angota IKAPI,,,,,,Wajah Hak Asasi Manusia dalam Peradilan Pidana,,,,,,,,,,,
73,show,2021-09-23 09:20:43,34145,archive,2021-09-23 09:20:43,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154624', 'security': 'public', 'placement': 1, 'eprintid': 34145, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Wajah HAM.pdf', 'docid': 154624, 'files': [{'objectid': 154624, 'filesize': 292623, 'filename': 'Wajah HAM.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/402872', 'hash_type': 'MD5', 'mtime': '2021-09-23 08:29:37', 'datasetid': 'document', 'fileid': 402872, 'hash': '86b0d3e104262cfc074e028cc26b3cf5', 'mime_type': 'application/pdf'}], 'format': 'text'}]",807,Wajah Hak Asasi Manusia dalam Peradilan Pidana,FALSE,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/34145,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/41/45,pub,7,public,2021-09-23 09:20:43,Hasil Penilaian Sejawat Sebidang atau Peer Review,,"AURA CV. Anugrah Utama Raharja Angota IKAPI,",,,,,,Wajah Hak Asasi Manusia dalam Peradilan Pidana,,,,,,,,,,,
74,show,2022-02-10 02:03:25,39106,archive,2022-02-10 02:03:25,"[{'eprintid': 39106, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160398', 'pos': 1, 'format': 'text', 'docid': 160398, 'main': 'Reviewer Wajah Hak.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/440924', 'filename': 'Reviewer Wajah Hak.pdf', 'filesize': 373333, 'objectid': 160398, 'mtime': '2022-02-10 01:52:28', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'f49b2951673d4a3ea844a16b0b7d4fa7', 'datasetid': 'document', 'fileid': 440924}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",807,Wajah Hak Asasi Manusia dalam Peradilan Pidana,FALSE,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/39106,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/91/06,pub,7,public,2022-02-10 02:03:25,Penilaian Sejawat Sebidang atau Peer Reviewer,,AURA CV. Anugrah Utama Raharja Angota IKAPI,,,,,,Wajah Hak Asasi Manusia dalam Peradilan Pidana,,,,,,,,,,,
75,show,2021-12-30 10:08:18,37514,archive,2021-12-30 10:08:18,"[{'eprintid': 37514, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/158453', 'pos': 1, 'format': 'text', 'main': 'Problematic_D.pdf', 'files': [{'filesize': 2778945, 'objectid': 158453, 'filename': 'Problematic_D.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/428619', 'hash_type': 'MD5', 'mtime': '2021-12-30 07:20:04', 'fileid': 428619, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '5582a19238936ef0067a288b43ef51a6'}], 'docid': 158453, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",807,"roblematic Dilemma of The Limitation of Granting
Remission for Corruption Prisoners",FALSE,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/37514,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/75/14,pub,6,public,2021-12-30 10:08:18,Hasil Check Similarity,,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Fakultas Hukum Universitas Lampung</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">1978-5186</font></font>",,,,,,,,,,,,,,,
76,show,2022-03-09 06:42:06,40038,archive,2022-03-09 06:42:06,"[{'format': 'text', 'main': 'Reviewe Indonesian.pdf', 'files': [{'hash': '7f2cf2d2e709d9014dee056daeee1fe6', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 447893, 'mtime': '2022-03-09 06:30:03', 'hash_type': 'MD5', 'filename': 'Reviewe Indonesian.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/447893', 'filesize': 839425, 'objectid': 161331}], 'docid': 161331, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 40038, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161331'}]",69,Indonesian Law Enforcment; between the Lady and Banyan TreE,FALSE,"[{'name': {'given': 'Irzal Fardiansyah', 'honourific': None, 'lineage': None, 'family': 'Ahmad'}, 'id': 'ahmad.irzal@fh.unila.ac.id'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/40038,2018-03-01 00:00:00.000000000,,['FH1'],disk0/00/04/00/38,pub,6,public,2022-03-09 06:42:06,Hasil Penilaian Sejawat Sebidang atau Peer Review,,IACSIT Press,Inetrnational Journal of Social Science and Humanity,,,,,,,,,,,,,,,,
77,show,2022-02-15 02:53:25,39256,archive,2022-02-15 02:53:25,"[{'main': ""Reviewer Children's.pdf"", 'files': [{'hash_type': 'MD5', 'mtime': '2022-02-15 02:35:19', 'filesize': 379942, 'objectid': 160540, 'filename': ""Reviewer Children's.pdf"", 'uri': 'http://repository.lppm.unila.ac.id/id/file/442029', 'fileid': 442029, 'datasetid': 'document', 'hash': '973e955033e7a4223a58f9377f160c8c', 'mime_type': 'application/pdf'}], 'docid': 160540, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 39256, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160540', 'pos': 1, 'security': 'public'}]",276,Children's Right To Internet Devices : A Social Approach on Indonesian Policy,FALSE,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'honourific': None, 'lineage': None, 'family': 'Bayu sujadmiko'}}]",paper,conference_item,['K1'],"Proccedings of International Indonesia Conference on Interdisciplinary Studies,",http://repository.lppm.unila.ac.id/id/eprint/39256,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/03/92/56,pub,7,public,2022-02-15 02:53:25,Hasil Penilian Sejawat Sebidang atau Peer Reviewe,,,,,,,,,,,,,,,,,,,
