,volume,corp_creators,abstract,uri,date,subjects,date_type,status_changed,issn,full_text_status,rev_number,ispublished,publisher,publication,dir,divisions,number,userid,documents,lastmod,official_url,eprint_status,eprintid,datestamp,pagerange,metadata_visibility,creators,type,refereed,title,pres_type,event_dates,event_location,related_url,event_type,event_title,contact_email,referencetext,patent_applicant,id_number,contributors,succeeds,keywords,monograph_type,institution,funders,pages,projects,series,place_of_pub,editors,book_title
43,,,"The use of Information and Communications Technology (ICTs) in healthcare has the potential of minimizing medical errors, reducing healthcare cost and improving collaboration between healthcare systems which can dramatically improve the healthcare service quality. However interoperability within different healthcare systems (clinics/hospitals/pharmacies) remains an issue of further research due to a lack of collaboration and exchange of healthcare information. To solve this problem, cross healthcare system collaboration is required. This paper proposes a conceptual semantic based healthcare collaboration framework based on Internet of Things (IoT) infrastructure that is able to offer a secure cross system information and knowledge exchange between different healthcare systems seamlessly that is readable by both machines and humans. In the proposed framework, an intelligent semantic gateway is introduced where a web application with restful Application Programming Interface (API) is used to expose the healthcare information of each system for collaboration. A case study that exposed the patient’s data between two different healthcare systems was practically demonstrated where a pharmacist can access the patient’s electronic prescription from the clinic.",http://repository.lppm.unila.ac.id/id/eprint/28195,1970-01-01 00:00:00.000002018,['TK'],,2021-03-05 07:53:55,,public,8,pub,,,disk0/00/02/81/95,['FT5'],,663,"[{'format': 'text', 'main': '15. An Intelligent Edge Computing Based Semantic Gateway_2018.pdf', 'docid': 42244, 'files': [{'hash': 'fdc8bb315deee6ff47bb279787d685f0', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 250914, 'mtime': '2021-03-05 06:44:27', 'hash_type': 'MD5', 'filename': '15. An Intelligent Edge Computing Based Semantic Gateway_2018.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/250914', 'filesize': 3302118, 'objectid': 42244}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 28195, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42244', 'pos': 1}]",2021-03-05 07:53:55,https://ieeexplore.ieee.org/document/8458037,archive,28195,2021-03-05 07:53:55,370-376,show,"[{'name': {'lineage': None, 'family': 'Sigwele', 'honourific': None, 'given': 'Tshiamo'}}, {'name': {'given': 'Yim Fun', 'family': 'Hu', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'family': 'Ali', 'lineage': None, 'given': 'Muhammad'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Hou', 'given': 'Jiachen'}}, {'name': {'lineage': None, 'family': 'Susanto', 'honourific': None, 'given': 'Misfa'}}, {'name': {'lineage': None, 'family': 'Fitriawan', 'honourific': None, 'given': 'Helmy'}}]",conference_item,TRUE,An Intelligent Edge Computing Based Semantic Gateway for Healthcare Systems Interoperability and Collaboration,paper,,Barcelona,,conference,6th International Conference on Future Internet of Things and Cloud (FiCloud),,,,,,,,,,,,,,,,
44,,,"The use of Information and Communications
Technology (ICTs) in healthcare has the potential of minimizing
medical errors, reducing healthcare cost and improving
collaboration between healthcare systems which can dramatically
improve the healthcare service quality. However interoperability
within different healthcare systems (clinics/hospitals/pharmacies)
remains an issue of further research due to a lack of collaboration
and exchange of healthcare information. To solve this problem,
cross healthcare system collaboration is required. This paper
proposes a conceptual semantic based healthcare collaboration
framework based on Internet of Things (IoT) infrastructure that
is able to offer a secure cross system information and knowledge
exchange between different healthcare systems seamlessly that
is readable by both machines and humans. In the proposed
framework, an intelligent semantic gateway is introduced where a
web application with restful Application Programming Interface
(API) is used to expose the healthcare information of each
system for collaboration. A case study that exposed the patient’s
data between two different healthcare systems was practically
demonstrated where a pharmacist can access the patient’s
electronic prescription from the clinic.",http://repository.lppm.unila.ac.id/id/eprint/8094,2018-08-06 00:00:00.000000000,['TK'],published,2018-06-28 06:59:29,,public,10,inpress,,,disk0/00/00/80/94,['FT5'],,630,"[{'placement': 1, 'eprintid': 8094, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21118', 'security': 'public', 'files': [{'mtime': '2018-06-28 04:13:21', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/80822', 'filename': 'FiCloud_2018_paper_45.pdf', 'objectid': 21118, 'filesize': 1758204, 'hash': 'e9135b4639f97cf08431825f9f35a166', 'mime_type': 'application/pdf', 'fileid': 80822, 'datasetid': 'document'}], 'main': 'FiCloud_2018_paper_45.pdf', 'docid': 21118, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2018-06-28 06:59:29,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=70270&copyownerid=21186,archive,8094,2018-06-28 06:59:29,1-7,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Sigwele', 'given': 'Tshiamo'}, 'id': 'T.Sigwele1@bradford.ac.uk'}, {'id': 'Y.F.Hu@bradford.ac.uk', 'name': {'honourific': None, 'lineage': None, 'family': 'Hu', 'given': 'Yim Fun'}}, {'id': 'M. Ali70@bradford.ac.uk', 'name': {'given': 'Muhammad', 'honourific': None, 'lineage': None, 'family': 'Ali'}}, {'name': {'given': 'Jiachen', 'lineage': None, 'family': 'Hou', 'honourific': None}, 'id': 'J.Hou1@bradford.ac.uk'}, {'name': {'lineage': None, 'family': 'Susanto', 'honourific': None, 'given': 'Misfa'}, 'id': 'misfa@eng.unila.ac.id'}, {'id': 'helmy.fitriawan@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Fitriawan', 'lineage': None, 'given': 'Helmy'}}]",conference_item,TRUE,"An Intelligent Edge Computing based Semantic
Gateway for Healthcare Systems Interoperability
and Collaboration",paper,6 August 2018 - 8 August 2018,"Barcelona, Spain","[{'type': 'pub', 'url': 'https://ieeexplore.ieee.org/Xplore/home.jsp'}]",conference,FiCloud 2018 : The IEEE 6th International Conference on Future Internet of Things and Cloud,,,,,,,,,,,,,,,,
45,,,"The healthcare sector is now blending with Information and Communications Technology (ICT) using Internet of Things (IoT) to potentially minimise medical errors and reduce healthcare cost. Patients are now embedded with smart devices like body sensors and wearable devices which can monitor their health without the need for a doctor in physical contact. Such smart devices have the downside of low battery power and are unable to transmit their data to the medical personnel when the patient is on the move away from the smart home/smart clinic ﬁxed gateway. A mobile gateway is required which moves with the patient to process the smart device data without depleting the smartphone battery. This paper proposes an Intelligent and Energy Efﬁcient 5G based smartphone Gateway for healthcare smart devices (IEE5GG). In IEE5GG, the 5G architecture is adopted and the patient’s smartphone is used as a gateway where multiple smart devices are connected e.g. via Bluetooth. To save energy, requests to the smartphone can either be executed on the smartphone gateway or ofﬂoaded and executed in the Mobile Edge Computing (MEC) cloud at close proximity to the smartphone in the 5G Base Station (BS) central Unit (gNB-CU) while considering the transmission power, Quality of Service (QoS), smartphone battery level and Central Processing Unit (CPU) load. Results show that the proposed IEE5GG framework saves up to 38% of energy in the healthcare mobile gateway smartphone and reduces healthcare application service time by up to 41%.",http://repository.lppm.unila.ac.id/id/eprint/28194,1970-01-01 00:00:00.000002018,['TK'],,2021-03-05 07:53:53,,public,8,pub,,,disk0/00/02/81/94,['FT5'],,663,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42243', 'security': 'public', 'placement': 1, 'eprintid': 28194, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': '12. Intelligent and Energy Efﬁcient Mobile Smartphone Gateway_2018.pdf', 'docid': 42243, 'files': [{'mtime': '2021-03-05 06:37:09', 'hash_type': 'MD5', 'filename': '12. Intelligent and Energy Efﬁcient Mobile Smartphone Gateway_2018.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/250906', 'filesize': 3631239, 'objectid': 42243, 'mime_type': 'application/pdf', 'hash': 'a05a043f3ad96d26fbfd88161ed5e415', 'datasetid': 'document', 'fileid': 250906}], 'format': 'text'}]",2021-03-05 07:53:53,https://ieeexplore.ieee.org/document/8648031,archive,28194,2021-03-05 07:53:53,,show,"[{'name': {'lineage': None, 'family': 'Sigwele', 'honourific': None, 'given': 'Tshiamo'}}, {'name': {'honourific': None, 'family': 'Hu', 'lineage': None, 'given': 'Yim Fun'}}, {'name': {'honourific': None, 'family': 'Ali', 'lineage': None, 'given': 'Muhammad'}}, {'name': {'lineage': None, 'family': 'Hou', 'honourific': None, 'given': 'Jiachen'}}, {'name': {'family': 'Susanto', 'lineage': None, 'honourific': None, 'given': 'Misfa'}}, {'name': {'lineage': None, 'family': 'Fitriawan', 'honourific': None, 'given': 'Helmy'}}]",conference_item,TRUE,Intelligent and Energy Efﬁcient Mobile Smartphone Gateway for Healthcare Smart Devices based on 5G,speech,,Abu Dhabi,,conference,2018 IEEE Global Communications Conference (GLOBECOM),,,,,,,,,,,,,,,,
46,,,"Salah satu metode untuk mendeteksi sinyal listrik yang berfrekuensi tinggi adalah dengan menggunakan transducer coupling elektromagnetik. Terdapat beragam transducer coupling elektromagnetik, namun dalam penelitian ini akan di desain dan dibuat tranducer berjenis “Rogowski Coil” untuk mendeteksi arus listrik frkuensi tinggi dan pulsa discharge. Prinsip dasar Rogowski coil adalah menangkap perubahan medan listrik yang dihasilkan oleh pulsa arus listrik (perubahan besaran arus listrik). Rogowski coil memiliki keunggulan dibanding dengan tranducer trafo arus (current transformer – CT). Keunggulan utama Rogowski coil adalah linieritas pengukuran dan bandwidth frekuensi pengukuran yang sangat tinggi dibandingkan dengan CT konvensional. Selain itu Rogowski coil juga relatif tidak mengalami efek jenuh sehingga arus sisi primer dari kumparan Rogowski akan dipetakan secara sempurna pada sisi sekundernya. Konstruksinya juga sederhana dan tidak membutuhkan biaya yang mahal serta pemasangan tidak membebani penghantar yang akan diukur. Dalam makalah ini dibahas desain transduser Rogowski coil dengan inti magnesium dan ferrite yang dapat dipergunakan untuk mendeteksi dan mengukur arus frekuensi tinggi dan pulsa discharge. Rogowski coil dibuat dengan diameter luar 23,49 cm, diameter dalam 13,23 mm dan jumlah belitan 30 lilitan. Kawat kumparan yang dipergunakan mempunyai diameter 0.2 mm2. Hasil pengujian memperlihatkan Rogowski coil dengan inti ferrite memiliki sensitivitas yang lebih baik dibandingkan dengan inti magnesium. Kedua tipe inti Rogowski coil dapat dipergunakan untuk mendeteksi arus sampai frekuensi 2 MHz.",http://repository.lppm.unila.ac.id/id/eprint/10112,2018-10-19 00:00:00.000000000,['TK'],,2023-04-11 00:49:37,,public,11,pub,,Proceeding Seminar Nasional SINTA 2018,disk0/00/01/01/12,['FT5'],,689,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'mtime': '2023-04-10 14:33:56', 'hash_type': 'MD5', 'filename': 'Binder1 - SINTA 2018 - Herman.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/542182', 'filesize': 1211955, 'objectid': 189846, 'hash': 'c31339181adcf0afc5b56240501568f8', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 542182}], 'main': 'Binder1 - SINTA 2018 - Herman.pdf', 'docid': 189846, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/189846', 'pos': 7, 'security': 'public', 'placement': 7, 'eprintid': 10112}]",2023-04-11 00:49:37,,archive,10112,2023-04-11 00:49:37,,show,"[{'name': {'given': 'Herman Halomoan', 'honourific': None, 'lineage': None, 'family': 'Sinaga'}, 'id': 'herman.h.sinaga@eng.unila.ac.id'}, {'name': {'given': 'Hajri', 'lineage': None, 'family': 'Saputra', 'honourific': None}, 'id': None}, {'name': {'given': 'Diah', 'honourific': None, 'family': 'Permata', 'lineage': None}, 'id': 'diah.permata@eng,unila.ac.id'}, {'name': {'given': 'Henry B.H.', 'lineage': None, 'family': 'Sitorus', 'honourific': None}, 'id': 'hbhstr@gmail.com'}]",conference_item,TRUE,Desain Transduser Rogowski Coil Untuk Pengukuran Arus Frekuensi Tinggi Dan Pulsa Discharge,paper,19 Oktober 2018,Bandar Lampung,[{'url': 'http://eng.unila.ac.id/wp-content/uploads/2019/01/BR-2-55.pdf'}],conference,"SEMINAR NASIONAL HASIL PENELITIAN SAINS, TEKNIK DAN APLIKASI INDUSTRI",,,,,,,,,,,,,,,,
47,,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']","Citra merupakan salah satu bentuk informasi yang diperlukan
manusia selain teks, suara dan video. Informasi ini diperlukan bukan hanya untuk komunikasi antar manusia saja tetapi juga antara manusia dengan mesin. Informasi yang terkandung dalam sebuah citra dapat diinterpretasikan berbeda-beda oleh manusia satu dengan yang lain. Artinya, nilai informasi pada sebuah citra bersifat subyektif tergantung keperluan masing-masing manusia. Oleh karena itu diperlukan pengolahan citra untuk mendapatkan citra yang memiliki informasi yang dikehendaki.
Berkembangannya teknik pengolahan citra digital dipicu oleh tujuan untuk membantu hidup manusia menjadi lebih mudah. Salah satu kemudahannya adalah membantu manusia menginterpretasikan objek yang tertangkap kamera menggunakan teknik peningkatan kualitas citra.
Selain itu, pengolahan citra digital digunakan juga sebagai pengindra mesin otomatis. Perkembangan ini terbantu dengan perkembangan dunia teknologi khususnya komputer yang meningkat sangat cepat terutama segi kecepatan proses dan memori penyimpanan. Perkembangan ini memungkinkan
pengolahan citra digital dapat dilakukan secara real-time,
menyimpan citra dengan kapasitas memori yang lebih kecil tanpa mengurangi kualitas dan mengirimkan citra dengan cepat ke tempat yang berjarak jauh.",http://repository.lppm.unila.ac.id/id/eprint/23927,2018-01-01 00:00:00.000000000,['TK'],published,2020-09-08 07:03:03,,public,5,pub,,,disk0/00/02/39/27,['FT5'],,586,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/37608', 'pos': 2, 'security': 'public', 'placement': 2, 'eprintid': 23927, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Surat Ciptaan Buku Pengolahan Citra.pdf', 'files': [{'mtime': '2020-09-08 05:25:14', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/218130', 'filename': 'Surat Ciptaan Buku Pengolahan Citra.pdf', 'filesize': 6488535, 'objectid': 37608, 'hash': '0bb2c6529adb7b3b7c8fc29772791c39', 'mime_type': 'application/pdf', 'fileid': 218130, 'datasetid': 'document'}], 'docid': 37608, 'format': 'text'}]",2020-09-08 07:03:03,,archive,23927,2020-09-08 07:03:03,,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Sulistiyanti', 'given': 'Sri Ratna'}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Setyawan', 'lineage': None, 'given': 'FX. Arinto'}, 'id': 'fx.arinto@eng.unila.ac.id'}, {'name': {'given': 'Muhamad', 'family': 'Komarudin', 'lineage': None, 'honourific': None}, 'id': 'm.komarudin@eng.unila.ac.id'}]",patent,,"Surat Pencatatan Ciptaan 
Buku Pengolahan Citra; Dasar dan Contoh Penerapannya",,,,,,,,,"Sri Ratna Sulistiyanti, FX. Arinto Setyawan, Muhamad Komarudin",EC00201802039,,18143.0,,,,,2.0,,,,,
48,,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",,http://repository.lppm.unila.ac.id/id/eprint/27320,2018-01-01 00:00:00.000000000,['TK'],published,2021-01-18 01:05:57,,public,7,pub,,,disk0/00/02/73/20,['FT5'],,586,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/41326', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27320, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 41326, 'main': 'Ciptaan PC dan lampiran.pdf', 'files': [{'datasetid': 'document', 'fileid': 244495, 'mime_type': 'application/pdf', 'hash': '0bb2c6529adb7b3b7c8fc29772791c39', 'hash_type': 'MD5', 'mtime': '2021-01-15 02:29:09', 'objectid': 41326, 'filesize': 6488535, 'filename': 'Ciptaan PC dan lampiran.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/244495'}], 'format': 'text'}]",2021-01-18 01:05:57,,archive,27320,2021-01-18 01:05:57,,show,"[{'name': {'given': 'Sri Ratna', 'family': 'Sulistiyanti', 'lineage': None, 'honourific': None}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Setyawan', 'honourific': None, 'given': 'FX. Arinto'}, 'id': 'fx.arinto@eng.unila.ac.id'}, {'id': 'm.komarudin@eng.unila.ac.id', 'name': {'given': 'Muhamad', 'honourific': None, 'lineage': None, 'family': 'Komarudin'}}]",patent,,Surat catatan penciptaan Buku DSK dan karya yang dinilai,,,,,,,,,LPPM Universitas Lampung,EC00201802039,,,,,,,,,,,,
49,,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",,http://repository.lppm.unila.ac.id/id/eprint/27321,2018-01-01 00:00:00.000000000,['TK'],published,2021-01-18 01:06:04,,public,7,pub,,,disk0/00/02/73/21,['FT5'],,586,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/41327', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27321, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 41327, 'main': 'Ciptaan PC dan lampiran.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '0bb2c6529adb7b3b7c8fc29772791c39', 'datasetid': 'document', 'fileid': 244502, 'filename': 'Ciptaan PC dan lampiran.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/244502', 'filesize': 6488535, 'objectid': 41327, 'mtime': '2021-01-15 02:34:09', 'hash_type': 'MD5'}], 'format': 'text'}]",2021-01-18 01:06:04,,archive,27321,2021-01-18 01:06:04,,show,"[{'name': {'given': 'Sri Ratna', 'lineage': None, 'family': 'Sulistiyanti', 'honourific': None}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'id': 'fx.arinto@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Setyawan', 'lineage': None, 'given': 'FX. Arinto'}}, {'name': {'given': 'Muhamad', 'honourific': None, 'lineage': None, 'family': 'Komarudin'}, 'id': 'm.komarudin@eng.unila.ac.id'}]",patent,,Surat catatan penciptaan buku Pengolahan Citra dan karya yang dinilai,,,,,,,,,LPPM Universitas Lampung,EC00201802039,,,,,,,,,,,,
50,,,,http://repository.lppm.unila.ac.id/id/eprint/23938,2018-10-03 00:00:00.000000000,['TK'],published,2020-09-09 00:59:05,,public,11,pub,Universitas Sriwijaya,,disk0/00/02/39/38,['FT5'],,586,"[{'format': 'image', 'main': 'Call for Paper 2nd IEEE-ICECOS 2018 _ Bangka Island _ Fakultas Ilmu Komputer _ Universitas Sriwijaya.pdf', 'docid': 37621, 'files': [{'datasetid': 'document', 'fileid': 218223, 'hash': 'ee7d636e5d8e7be0518e83278b39b5db', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-09-08 07:24:36', 'filesize': 722511, 'objectid': 37621, 'uri': 'http://repository.lppm.unila.ac.id/id/file/218223', 'filename': 'Call for Paper 2nd IEEE-ICECOS 2018 _ Bangka Island _ Fakultas Ilmu Komputer _ Universitas Sriwijaya.pdf'}], 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'eprintid': 23938, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37621', 'pos': 1}]",2020-09-09 00:59:05,,archive,23938,2020-09-09 00:59:05,,show,"[{'id': 'sr_sulistiyanti@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Sulistiyanti', 'honourific': None, 'given': 'Sri Ratna'}}, {'id': 'fx.arinto@eng.unila.ac.id', 'name': {'given': 'FX. Arinto', 'lineage': None, 'family': 'Setyawan', 'honourific': None}}, {'id': 'sri.purwiyanti@eng.unila.ac.id', 'name': {'given': 'Sri', 'honourific': None, 'family': 'Purwiyanti', 'lineage': None}}]",other,,Informasi Detil Tentang ICECOS 2018,,,,,,,,,,,,,,,,,,,,,,
51,1,,"ABSTRAK. Kopi merupakan komoditas sektor perkebunan yang cukup strategis di Indonesia, khususnya daerah lampung.
Penelitian ini berkaitan dengan proses pengeringan biji kopi karena umumnya proses pengeringan masih dilakukan secara
tradisional alami dengan cara dijemur dibawah cahaya matahari langsung yang membutuhkan waktu cukup lama sehingga
menghambat proses produksi kopi. Pada penelitian ini pengeringan biji kopi dilakukan dengan menerapkan tiga metode
pengeringan untuk mengetahui metode yang mana yang paling efisien. Pada metode pertama yang menerapkan sistem
atap buka-tutup, kopi dikeringkan menggunakan cahaya matahari dan cahaya buatan. Alat pengering biji kopi dilengkapi
sensor LDR dan sensor air yang dikopel dengan motor DC untuk menggerakkan atap menutup atau membuka apabila
kondisi cuaca hujan atau panas. Alat pengering biji kopi juga dilengkapi dengan sensor berat untuk menghitung berat
serta kadar air yang hilang dari biji kopi dan sensor suhu untuk mengetahui suhu yang diterima biji kopi. Pada metode
kedua, alat pengering biji kopinya menggunakan atap tertutup (oven), yang dilengkapi dengan sensor berat, sensor suhu
dan pemanas buatan. Metode ketiga merupakan metode alami dimana biji kopi dijemur dibawah sinar matahari langsung.
Ke tiga metode pengeringan biji kopi ini menghasilkan data sebagai berikut: penerapan metode atap buka tutup
menghasilkan persentase kadar air biji kopi sebesar 60%, 55%, 30%, 23%, 17% dan 12% selama 6 hari; dengan metode
atap tertutup, kadar air yang dihasilkan sebesar 60%, 50%, 27%, 20%, 14% dan 12% selama 6 hari. Sedangkan
penggunaan metode alami menghasilkan kadar air sebesar 60%, 58%, 52%, 46%, 33%, 30%, 22%, 18% dan 13% selama
9 hari.
Kata kunci: Kopi, Sensor Air, Motor DC, Sensor Berat, Sensor suhu",http://repository.lppm.unila.ac.id/id/eprint/12271,2018-10-19 00:00:00.000000000,['TK'],published,2019-05-09 08:15:48,ISBN: 2655-2914,public,9,pub,Fakultas Teknik Universitas Lampung,"SINTA Seminar Nasional Hasil Penelitian Sains, Teknik, dan Aplikasi Industri 2018",disk0/00/01/22/71,['FT5'],,1142,"[{'placement': 1, 'eprintid': 12271, 'uri': 'http://repository.lppm.unila.ac.id/id/document/25269', 'pos': 1, 'security': 'public', 'docid': 25269, 'main': 'BR-2-82-Prosiding Semnas SINTA Vol.1 2018.pdf', 'files': [{'hash': 'fd0902e729e4e882490d735728759336', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 109630, 'mtime': '2019-05-09 07:12:13', 'hash_type': 'MD5', 'filename': 'BR-2-82-Prosiding Semnas SINTA Vol.1 2018.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/109630', 'filesize': 416604, 'objectid': 25269}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2019-05-09 08:15:48,http://eng.unila.ac.id/prosiding-sinta-2018/,archive,12271,2019-05-09 08:15:48,130-133,show,"[{'id': 'trisanto@eng.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Trisanto', 'given': 'Agus'}}, {'id': 'emir.nasrullah@eng.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Nasrullah', 'given': 'Emir'}}, {'id': 'sumadi.1973@eng.unila.ac.id', 'name': {'given': 'Sumadi', 'honourific': None, 'family': 'Sumadi', 'lineage': None}}, {'id': 'agum.prakasa@student.unila.ac.id', 'name': {'lineage': None, 'family': 'Prakasa', 'honourific': None, 'given': 'Agum'}}]",article,FALSE,Pembuatan Alat Pengering Kopi Otomatis berbasis Mikrokontroler Arduino Mega 2560,,,,"[{'url': 'http://eng.unila.ac.id/prosiding-sinta-2018/', 'type': 'pub'}]",,,,,,BR-2-82,,,,,,['FT UNILA'],,['DIPA FT UNILA'],,,,
52,2018,['Universitas Lampung'],"The 3rd International Conference on Science, Technology and Interdisciplinary Research (IC-STAR 2017) was organized by University of Lampung, in Bandar Lampung, Indonesia, on September, 18 – 20, 2017. The IC-STAR is a foremost annual forum for sharing and highlight original and novel ideas, significant advances, the state-of-the-art, current status, and future challenges on all aspects related to the research and development in the field of science, engineering and technology, and their inter-discipline subjects. IC-STAR is also intended to be the platform for information dissemination, gathering, and networking for academia, researchers, engineers, and professionals within the areas. The conference was also planned to provide advanced orientation and understanding for related industries and governments to looking across industrial partnerships, business strategic, and policy and regulations, with expected for a wider range of participants and readers.

This year the scientific committee received 128 submitted papers, by which 84 papers was selected and presented in the conference. The peer-review processes have been done based on the originality, impact, novelty, and the close relation to the area of the conference. The presented papers were selected to be published in several journal partners, including the IOP Conference Series: Materials Sciences and Engineering. In this volume, 29 papers were selected from IC-STAR 2017 and its conference partner.

We are pleased and thankful for all distinguish authors and reviewers for their contribution that have made this publication possible. We do hope that you will enjoy this publication and find it as a useful guide and reference.

List of Editorial board, IC-STAR 2017 Committee Members, Photos are available in this pdf.",http://repository.lppm.unila.ac.id/id/eprint/8327,2018-04-16 00:00:00.000000000,"['TA', 'TJ']",published,2018-07-03 09:52:14,,public,9,pub,IOP Publisher,,disk0/00/00/83/27,['FT5'],344.0,464,"[{'files': [{'hash_type': 'MD5', 'mtime': '2018-06-30 23:09:46', 'filesize': 749936, 'objectid': 21376, 'uri': 'http://repository.lppm.unila.ac.id/id/file/82459', 'filename': '_2018_IOP_Conf._Ser.%3A_Mater._Sci._Eng._344_011001.pdf', 'fileid': 82459, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '9ae13e8bc35e6625090ad53322c1fef0'}], 'main': '_2018_IOP_Conf._Ser.%3A_Mater._Sci._Eng._344_011001.pdf', 'docid': 21376, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 8327, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21376', 'pos': 1, 'security': 'public'}]",2018-07-03 09:52:14,http://iopscience.iop.org/issue/1757-899X/344/1,archive,8327,2018-07-03 09:52:14,,show,"[{'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Ardian'}, 'id': 'ardian.ulvan@eng.unila.ac.id'}, {'name': {'given': 'Irza', 'lineage': None, 'family': 'Sukmana', 'honourific': None}, 'id': 'irza.sukmana@gmail.com'}, {'name': {'family': 'Kurniawan', 'lineage': None, 'honourific': None, 'given': 'Denni'}, 'id': None}]",book,TRUE,IOP Conference Series: Materials Science and Engineering -Proceeding of 3rd IC-STAR 2017,,,,,,,,,,,,,,,,,120.0,,2018 IOP Conf. Ser.: Mater. Sci. Eng. 344,USA,"[{'id': 'ardian.unila@gmail.com', 'name': {'honourific': None, 'lineage': None, 'family': 'Ulvan', 'given': 'Ardian'}}, {'name': {'given': 'Irza', 'honourific': None, 'lineage': None, 'family': 'Sukmana'}, 'id': 'irza.sukmana@gmail.com'}]",
